UserID,CourseCategory,TimeSpentOnCourse,NumberOfVideosWatched,NumberOfQuizzesTaken,QuizScores,CompletionRate,DeviceType,CourseCompletion
6903,Health,63.60768861838445,20,8,53.73154416179493,68.96963308244167,0,1
2134,Programming,25.988967484679456,16,10,68.10242250042793,10.21118184798706,0,0
5814,Business,94.54268854914389,3,6,94.40021835986538,65.99837671255581,1,1
8643,Programming,68.28791088157332,3,5,77.8898862338498,0.4677816195338136,0,0
6534,Health,56.424268462815185,3,0,55.23462413640246,85.80531203495586,1,0
2402,Science,38.63486405380932,0,9,50.498109486766175,5.467400559619451,1,0
7058,Health,11.054103739488705,9,7,71.70965815862101,37.759448368689206,0,0
2687,Health,16.339236748455654,13,8,55.19954752739305,47.67157944793576,1,0
6266,Arts,85.68619930848682,19,10,76.04725299708218,31.65901949162504,1,1
1942,Programming,33.26312419597063,8,7,67.8401778691944,89.5666799902525,0,1
5086,Programming,53.817350027316834,5,10,59.46455174929005,65.60780670822804,1,0
7565,Science,88.9199578436217,17,3,83.8973647933307,58.957740465832146,1,0
7060,Programming,21.286687219083976,11,9,65.84521849122342,30.047573232352065,0,0
1914,Arts,40.505004752782106,2,5,68.69841739485881,80.17393327954576,1,0
4427,Arts,65.96657105047186,0,2,57.60916565982857,60.43165413596198,0,0
6972,Arts,51.62112982245152,17,5,75.89188697013324,66.08846154417274,0,1
3802,Science,74.27478997606148,15,6,63.66562615610838,52.199964209606456,0,0
4213,Science,48.66209924980294,7,1,89.65382355767781,84.95921102128885,0,1
2827,Arts,22.496899999729514,9,9,90.85268443156457,18.404140104189725,1,1
2272,Arts,48.114726419846875,9,9,57.59763020256726,14.530558710602415,1,0
7240,Science,61.4401112301401,0,4,71.43696376750883,8.149310121282848,0,0
7625,Arts,19.481708665517353,13,4,75.56099578223049,61.99808629150263,1,1
8407,Arts,75.37942226956547,19,7,90.94803803421996,43.654571958109486,0,1
3174,Science,49.32113376623261,15,7,98.86604970977345,95.8529003019732,0,1
6678,Health,14.837394448255953,16,6,93.91461446111924,42.7640980435254,0,0
1474,Health,44.57195632750868,9,10,88.54178172631316,12.75036173197478,1,1
8033,Business,40.72026794342156,11,7,99.83398695768882,12.108069360972406,1,1
2104,Science,29.738084054161273,20,2,98.51823230870427,70.20144195069385,0,1
8171,Arts,1.3345058340328149,8,5,89.37415887109415,49.23327199072878,1,0
3989,Programming,33.150310287752994,6,5,77.76648088017748,42.61266387715269,0,1
2453,Health,33.69912337134528,10,4,55.15974806723269,49.76202957191841,0,0
1585,Arts,33.42906309829047,0,1,96.50574496391897,69.79682632449585,0,0
6393,Science,43.47575140323945,15,2,58.924666397851496,26.20783546540243,0,0
1026,Health,58.14277489583358,3,5,71.57665658093856,4.252868426905366,1,0
8866,Business,58.86252323281669,11,4,52.57230091110034,17.04208507553002,0,0
1673,Health,73.51300828423925,7,9,96.21197624937011,45.883036884757814,0,1
3707,Health,93.2840102021496,10,2,50.22344439995683,63.22078987942107,1,0
6498,Arts,17.23995476056489,20,8,62.79719307265932,1.8761119992393827,0,0
2542,Arts,48.59069159195124,20,2,55.13300606247757,62.30962887319266,0,0
7047,Science,49.363317039151795,8,9,73.42458102190636,77.18080474840895,1,1
3297,Programming,52.87972931689111,12,7,57.56866557359472,8.507439168912057,0,0
2880,Arts,90.47295887851155,2,4,58.37726676016829,61.971247172489385,1,0
1948,Science,89.02392303478098,11,6,81.83102076334822,80.87666307897543,1,1
6750,Business,25.399527094113004,10,1,96.93502218446922,62.734043542134934,1,1
741,Business,5.8806665785078245,17,5,84.86440089580876,66.18368376243767,0,1
8924,Health,49.8831796458935,6,4,94.81572538655087,21.289340481729504,1,1
3959,Science,29.526799414304126,16,10,75.88868299354212,95.74297186143545,0,1
8790,Health,57.80892978480186,15,4,56.61972920311553,54.95602021462219,1,0
2169,Arts,54.6091219301263,14,2,73.45293161486049,75.5385073022808,1,1
2462,Programming,29.331906208992827,5,4,99.34100257821243,98.56522473721611,1,1
6977,Business,16.506783937861357,18,8,64.3721439897376,1.5617440359646295,0,0
5187,Arts,46.91914344984658,20,3,52.27143081290113,35.13323747985915,0,0
2343,Health,19.712710991903222,0,1,80.17877317707747,45.89127986411703,1,0
5707,Programming,21.32049544389074,4,8,81.22713848318074,28.186821610985056,1,0
4942,Business,99.56526243992818,17,9,84.03654268733997,83.7142339887227,0,1
2823,Health,85.9079428359409,5,2,91.02564499305194,69.6607904449187,1,0
2294,Science,92.65306639996227,1,7,56.74110430782353,16.583351950509208,1,0
2191,Science,20.205401666116323,12,3,68.48781859659208,91.6326973510295,1,0
4936,Programming,43.22873256992233,10,5,77.6429937090773,65.62035938854207,0,1
258,Health,29.336206416759442,0,1,71.19187424436244,26.24365637683076,0,0
3848,Programming,70.57550483943152,16,5,94.29611821950488,97.32551879806613,0,1
8217,Programming,89.88527688054053,2,3,89.94464524289667,78.47655174140448,1,0
5136,Business,18.067218186546814,1,8,70.02323632575852,10.298413535770745,1,0
49,Business,25.226844105346395,9,7,81.33655249037243,14.838584010096357,0,1
2289,Science,2.9486383227599573,6,9,66.6830779337366,15.426486892930136,1,0
5650,Programming,15.320835298690707,7,10,90.72143673947653,7.793455795010207,0,0
4034,Health,77.88736736288968,6,6,61.28172138033921,34.11004507305117,0,0
1130,Business,71.15899527658519,17,7,96.97594492795362,29.711975805488944,1,1
7980,Business,95.48348142186842,8,10,77.69020425796107,40.64618592369421,1,1
7696,Arts,13.285590734858552,11,8,94.55712141237149,7.094912925038821,0,0
4945,Programming,80.40419337176951,11,8,89.82475363622217,34.41671682845588,0,1
4858,Health,50.737454256510034,18,8,55.828030738542544,50.68631442327487,0,0
3144,Science,48.309830635150334,1,2,66.65358174557903,6.5002368798377175,1,0
5003,Science,68.43263220816667,5,5,81.11041048189136,1.373805698436159,0,0
6951,Health,36.2685770556708,13,4,68.40083808356752,89.88443420530614,0,1
4688,Arts,91.15063822988792,4,8,62.99205291631838,47.17727973448874,0,0
4641,Arts,17.00556121981744,2,7,76.75515812884441,51.33039056209374,0,0
2825,Science,94.72408358835493,12,8,83.48000802760524,29.00219498248604,1,1
8955,Programming,38.67604716177441,20,7,83.98138483459982,73.35341222147586,0,1
2500,Health,39.40726469683431,17,1,77.17956054484196,77.73978455320211,0,1
3257,Health,83.93518076364298,8,3,81.98742731323394,35.77347919252332,1,0
77,Programming,81.42895210476615,18,10,78.40801054229732,73.64382144966152,0,1
2466,Arts,44.33994991706732,7,6,88.53989693036833,84.97365532216166,1,1
4779,Health,14.025500476013695,6,7,54.29720133642148,80.12957043338632,0,0
624,Science,93.74848957901051,14,6,85.82131933280333,48.33893276056237,0,1
3271,Science,97.31280386632395,13,5,67.49888417111893,10.238124194339647,0,0
8881,Business,75.9951724191516,5,10,63.18453976197506,90.94794906351927,1,1
2889,Arts,4.7369843797759055,5,3,68.5833273233754,27.4796296502803,0,0
1570,Arts,43.752525538890936,4,9,91.58277092044275,48.13212615290394,1,0
2145,Health,37.61897393916436,19,1,93.49065091994808,20.274511267187467,1,0
1070,Programming,3.418261411122689,20,5,90.64663411921944,94.27228082583714,1,1
2011,Health,67.93803707154426,4,8,75.96596777804602,79.5941025682124,1,1
8455,Arts,87.74610602003246,20,8,81.89673528609613,36.68965168913999,0,0
5007,Health,11.472111782512632,15,6,80.98556700064537,15.499542839681201,0,0
5300,Arts,29.940997817054864,1,4,91.45958753766973,2.0651856393927304,0,0
7628,Business,96.58035966554054,16,7,91.02672483025344,48.339383254268974,0,1
7077,Health,99.55937720921735,15,2,52.532290257081726,59.23344856148842,0,0
3287,Programming,52.87532357900205,6,1,55.13640100722456,70.95504493463056,0,0
4091,Science,44.394944785821025,11,0,59.089844063105105,82.09642908671218,1,0
2731,Arts,56.28006327945197,0,10,65.70251121086278,79.4316479276838,0,0
2227,Arts,3.2343999607708227,17,9,63.648193493024415,74.12028398422075,1,0
1113,Business,84.8823778080139,3,4,85.3862504072242,88.91869113851452,1,1
6633,Business,13.593207814440305,8,5,90.73477322068001,56.152609167696156,1,0
4383,Health,56.916465327532045,18,5,70.36485388585004,58.2276198702626,1,1
2651,Programming,20.64260001816271,3,1,66.40741881072535,11.857224130513188,0,0
8602,Science,97.98948289714701,1,9,75.53960416611153,5.2597204616886,1,1
326,Programming,22.072158517797384,3,3,66.73439762681981,99.04692223172125,0,0
4365,Arts,51.13079568096939,3,5,63.771309300130845,43.99080526430209,1,0
6056,Arts,11.833610078761954,8,2,51.483175708952515,70.36744728524127,1,0
59,Science,44.796980334071165,10,4,70.0587718236996,51.36750625861847,0,1
4761,Health,17.10020133525599,4,8,52.719087759069424,95.06719899622256,0,0
1733,Health,63.05159788813262,17,1,62.14246468187369,93.83318313487844,0,0
1983,Business,13.487442843280752,2,5,85.54148899496988,10.252970882103929,1,0
5869,Health,64.47082704014596,5,9,67.09872380659846,62.457379843978,0,0
8723,Programming,40.3704323793584,18,8,92.00216067639118,86.04796962258388,1,0
7892,Arts,10.901790912407904,1,5,95.59389577903666,99.48126059744725,1,0
6282,Health,42.647541467051916,19,5,66.8673224713569,77.38573718317218,1,1
4462,Health,32.645154731174856,2,7,83.36612473883466,96.11417880979249,0,1
1194,Business,45.28591023995259,4,10,92.92842679704694,47.24341267739409,0,0
7362,Arts,77.63210898766549,6,3,79.48560661319905,15.819233639086793,0,0
1920,Science,49.29978399380789,12,5,75.16009886917962,3.1730976556135326,0,1
6928,Health,70.2385077075889,16,0,99.54278118076869,84.02767985627105,1,1
4285,Science,31.407845068805265,11,0,62.724127498001074,32.97039085120007,0,0
6065,Business,69.66984923203717,11,1,73.66160172632857,51.68399137804304,1,0
2072,Science,49.75966354803033,0,5,58.05142835599641,98.85092387276465,0,0
817,Programming,84.02355782360762,3,5,82.27322731060079,22.907807348101073,1,0
3413,Science,32.851965955969504,9,0,87.45219578061707,19.68228949233334,1,0
1433,Science,41.39398903722303,3,1,66.12890744496356,68.2294424293312,0,0
7343,Science,17.840581319195525,11,2,91.62717103651785,98.3278451855307,1,0
7319,Business,74.8803400718883,7,4,75.79668353810803,97.02351551945144,1,1
5395,Arts,6.8930934903104255,7,6,68.78702747173789,48.89346996821025,1,0
870,Science,5.056844002739155,3,10,96.38162896571515,68.27963767295712,1,0
2722,Programming,73.23105827429892,11,4,95.02744322866153,61.16432747563043,1,1
6061,Arts,3.441705141503069,1,3,87.3908865480124,97.63093647956137,0,0
6674,Programming,70.19952570927407,11,0,62.883047900272224,43.39187534767858,0,0
8552,Health,92.28992316016058,9,1,74.70575911768793,34.074787125338226,1,0
5294,Business,22.548921730527887,14,2,57.536195301782215,87.9300053959024,1,0
381,Business,47.0206233005138,6,6,73.18411346129591,96.16943425160352,0,1
5885,Health,4.215650881553577,16,6,93.56282066400857,62.030566859521464,0,1
2585,Science,99.17563223033613,5,10,74.52908108004303,45.239701922114904,0,0
4928,Arts,41.27954664639068,17,9,72.61335536680163,18.004679332455844,1,1
3497,Business,10.820258481174982,2,2,92.25847615767235,63.64128615773994,1,0
174,Science,46.04012690735797,18,10,65.32775343129799,55.6552138442311,0,0
3222,Programming,6.069428569842578,11,6,59.39228556409972,2.954244347708701,1,0
3467,Science,27.2888742955209,0,2,51.93298238275669,8.92271913497079,1,0
8126,Arts,62.924186874553705,4,3,74.75288362242013,79.29103006802306,0,0
2489,Health,26.245361597606497,19,7,91.9499692213644,81.58835324473067,0,1
619,Science,22.712719719926824,11,8,89.23831056339864,55.784367274078626,0,1
6953,Business,73.19431543736772,10,7,89.29677422052083,60.266042668347595,1,1
5070,Science,85.70466007834878,3,8,60.919130572638956,49.65321136485517,0,0
7759,Business,50.75063674145043,7,6,80.94480244459754,81.35218605058179,1,1
5024,Health,80.76279409881234,8,1,61.5355984824879,52.15959636826655,0,0
8064,Business,38.20369532651767,2,2,55.50911919063684,23.929269475780046,1,0
6615,Health,9.391187854256863,7,2,97.72420743297843,17.181525992575676,0,0
2456,Health,5.710736062065131,18,2,75.20394191687045,28.326634091681456,0,0
4384,Programming,86.2321177752909,6,1,77.20852633075134,45.24780298988751,0,0
5081,Science,53.97230122814225,16,7,63.186557902018436,30.07975085525736,1,0
692,Health,32.321165331380605,3,2,71.39220022918882,75.46119806218852,0,0
841,Health,22.902544160861684,17,3,69.1939816375004,38.59619234924627,0,0
5949,Health,5.296272721449133,0,0,70.09532120364153,83.72926261517838,1,0
4881,Business,75.9424811894759,18,6,83.9244971721006,12.305769167805192,1,1
6740,Arts,58.44167740536351,13,5,96.10854914250925,24.016023394623474,0,1
3191,Health,86.90284051690212,12,2,95.26209687878682,1.6101978328686872,0,0
6310,Programming,62.05452074594635,9,9,71.79230823251125,47.54948946556738,1,1
8557,Business,22.506113984651034,2,8,83.93789540794782,3.3613626841684563,1,0
5571,Science,19.469822103831312,10,6,95.10495595758432,84.07575879898589,1,1
6373,Programming,68.1753851772232,14,8,65.28328435900792,44.543154203575384,0,0
2347,Science,40.15341854217345,4,5,98.48313197544576,9.47623449777314,0,0
1530,Business,32.97489460301699,15,2,65.10820708242746,69.3926682787252,1,0
4092,Business,72.94674879898092,4,8,60.077394332747225,64.2383338784121,0,0
527,Health,28.44858321856943,5,9,57.77816965701072,73.65687256591245,1,0
5967,Arts,7.582588722301886,17,0,88.56651826800685,77.84061300900463,1,0
6494,Health,44.93568925699315,6,9,65.02841956958471,6.898291514464317,0,0
3355,Programming,8.029671242036265,16,8,86.07346265080794,23.938905494120565,1,0
1382,Programming,41.156319635288796,7,0,96.67470872223679,35.15200827307445,0,0
87,Programming,45.00351781980131,5,5,73.90932876711898,7.85357042724687,0,0
2860,Arts,87.90542775400563,2,2,56.49508471684271,20.086630473910294,1,0
2686,Arts,33.87531519155822,10,10,69.85236499301973,61.356019725864265,0,1
4121,Business,73.33998155192573,8,1,84.90860222640507,79.95356416540965,0,1
3185,Arts,38.31804719694094,12,0,65.25571260021506,28.654441037387958,1,0
2793,Health,56.98018024133671,19,9,69.83841604859592,19.776853449349385,1,0
4787,Health,91.46766503528504,9,3,79.88335763545179,61.89261775433514,0,1
8254,Business,61.53198943720793,7,7,68.21263656985022,41.7862297843026,1,0
4023,Health,27.25290663790196,4,9,88.40380092777409,64.76697057301934,1,1
3140,Health,95.39014665102569,0,7,87.95372566988053,36.000554381125895,0,0
6864,Science,29.59411356204126,19,9,71.81852132571674,74.83557882453601,0,1
6729,Programming,81.54916014207504,10,7,57.69070450030635,35.34718096962648,1,0
4681,Business,76.00810404369427,5,10,62.05685933741704,93.42935968524299,0,0
585,Arts,88.29001333314423,10,2,62.02199178372496,72.65281621381693,0,0
6657,Science,47.40461915532456,18,6,54.246419265128125,97.13479852752108,1,1
3163,Arts,78.8503712102081,1,5,77.83092943767602,59.836922852353666,1,0
3699,Arts,62.59452549318717,19,8,64.73816847813319,27.432304556050614,0,0
1702,Science,92.5404594351129,15,9,58.41899563461673,80.58176627498902,0,1
4711,Health,1.0156167132276162,19,0,94.91046080730855,1.9825662874429106,1,0
8712,Arts,75.25832341991755,7,8,72.08922294961513,47.865498730964084,0,0
636,Programming,26.438277651338517,3,2,81.48745813405316,36.67198396571513,1,0
7140,Health,65.72517543283557,7,0,84.74213826682106,86.6393380376566,1,1
1842,Programming,26.09225583762861,15,7,53.61941510706182,27.414053611224098,0,0
6640,Business,31.938040241535045,8,3,70.3455017454511,43.61670488923237,1,0
7554,Programming,58.40344138541951,2,3,66.51901152187176,15.186241091842733,1,0
7057,Science,10.66896549448617,8,10,78.43815819225661,42.68194470136291,1,0
437,Business,21.909617600207216,19,8,85.75608391151843,48.92841692197268,0,1
2425,Health,34.96843612528394,4,0,67.63733709065401,34.14062041972193,1,0
4387,Programming,85.01017804605694,18,7,89.18531625582833,19.282267043339473,1,1
2435,Science,49.857409083399396,7,1,85.06930243705668,21.450509644030724,1,0
2538,Arts,19.61606816628979,12,9,69.49465708888724,9.799065768056503,1,0
3353,Arts,76.66031646438563,6,5,67.42747842833225,80.44545326774241,1,1
7079,Business,85.70714047198814,20,7,82.15451797245291,65.5029980585615,0,1
7194,Science,98.93636762289083,11,5,66.34870616824895,49.50189489189254,1,0
1834,Business,30.81474295875909,19,3,86.98296472333382,96.71131653352923,0,1
4295,Health,68.9508510444917,8,7,86.45906157502424,6.985170748658809,0,1
8331,Arts,93.92143126367802,13,6,73.79025124111462,56.22116875844654,1,1
671,Arts,47.00425737607134,3,5,99.13462135260002,16.08552132414014,0,0
7404,Arts,98.56850758672987,17,3,77.85425089156163,21.48490336965049,1,0
2364,Science,63.79006600677672,17,4,97.16895953548898,77.78801753249311,1,1
1669,Arts,85.50936292426775,13,1,56.51820673869863,92.07456551240368,1,0
3664,Programming,57.920395829734495,4,8,77.00032725698841,59.157682076975746,0,0
4005,Business,97.72013440799982,15,1,65.5205132494173,17.65019870151596,1,0
5319,Arts,21.50139766388333,4,4,81.16716206507472,96.69370651117649,0,1
8157,Arts,49.32743965264359,16,8,94.28196516907838,93.83839107105862,1,1
4893,Science,43.40593664906109,9,5,64.77476723191612,72.52756062824834,1,1
3568,Health,17.374689545634542,12,10,75.13776037323017,72.87699904132823,1,1
8215,Health,25.922701963970507,0,5,92.87135659915974,13.074690164170788,0,0
7564,Health,7.135528562962417,11,9,76.04124492217389,53.86705050648336,0,0
8992,Science,42.7017436348641,18,2,76.77080281830676,41.36915448678092,0,1
5026,Health,29.99072662356578,16,2,70.29119981932442,10.343110414574518,0,0
1066,Science,63.28264028479241,15,9,67.44803823031964,22.298167447789673,0,0
2004,Programming,23.954101774401988,1,7,89.42408916729768,58.57652438520823,1,0
2560,Business,47.49577143821073,14,9,95.0151351316687,9.248007755121401,0,1
4325,Science,40.461366609127126,1,3,79.43462322180547,33.230255821851905,1,0
248,Programming,20.427193887097705,13,8,63.924865528918545,52.804692694726675,0,0
4220,Business,65.60016089729146,16,10,89.49000575369476,92.20941447377982,0,1
6821,Arts,36.763036610060034,7,5,58.40628471245861,75.71323082983231,0,1
885,Programming,24.213916671533823,11,3,90.10960338084354,11.20144935967743,1,0
8800,Programming,93.42803540380636,14,0,69.24409756464968,63.649048388123354,0,0
3481,Arts,57.34501547497256,17,9,52.39759264469113,63.95132485108766,1,1
625,Business,17.28801186688843,12,1,67.46502212180904,23.57464654464556,0,0
707,Health,5.4320704801602,15,5,85.2829905622335,89.61411642089469,1,1
6825,Health,50.29586728616502,5,5,95.47686564958528,0.6324074454095996,1,0
7018,Health,42.58620428836526,20,8,94.3371036772547,35.9727609608504,1,1
7813,Programming,45.81981723636406,0,0,69.97806316144926,39.95889533387417,1,0
879,Health,18.391557498889867,4,2,77.61135733925852,0.4689683358799046,0,0
296,Health,61.802716181570375,13,9,62.08911638915529,52.19373248674412,1,0
4050,Science,76.71994142877837,6,0,93.47697771619261,41.37969066139209,0,0
3484,Science,43.77960038597355,1,7,74.78663038610279,60.408868773107436,1,1
2287,Health,34.82947605482715,8,4,50.05080554630349,56.69534905274362,1,0
6522,Health,63.515883146142265,15,4,65.08463222541016,2.000321591405718,1,0
7874,Arts,15.187693591285457,8,5,51.381414967815076,52.16741693520286,0,0
1940,Business,54.46289003380808,15,8,65.65580311167639,38.51654858789642,0,0
6019,Arts,37.01867903897434,9,9,65.69181993262904,32.68146023806305,1,0
4979,Science,49.25660690221905,10,6,90.88703443650489,20.753529485240975,0,1
1952,Business,39.90212573414395,13,0,70.92547896856217,68.83101436291368,0,1
1537,Health,72.63448934355812,18,8,84.00141256363301,37.95020216130519,1,1
2077,Programming,31.457853648277315,14,6,62.16153991260767,95.75834982741539,0,1
4177,Business,86.40473296285703,8,7,51.99285643450434,17.93607216847033,1,0
5193,Programming,16.112645020060093,1,6,71.02919207159104,6.583734717925893,1,0
4711,Health,1.0156167132276162,19,0,94.91046080730855,1.9825662874429106,1,0
1202,Science,58.49297683993783,19,6,90.93289753121519,83.8403993497106,0,1
6314,Arts,53.58868062990964,0,3,51.604869763345455,47.47055356057127,1,0
1512,Business,34.35526939459781,18,4,84.28596107928985,72.56966037548196,0,1
1312,Health,72.3380555176931,9,5,52.83756809697174,36.44370012981797,1,0
2315,Business,19.445360875334817,19,6,61.21489870581024,98.8699573546163,0,0
3731,Programming,65.9677494315875,5,10,87.60654279307836,96.13246201843492,1,1
6427,Business,93.98318948094946,16,4,89.06775301330299,91.03009091074647,0,1
930,Health,39.49629815093753,19,2,67.62438408115491,54.443751628952505,1,0
7703,Health,61.09583678407012,4,10,91.85569212803287,82.22074993042553,0,1
1532,Science,27.00072762424129,15,8,67.49946660645675,88.01046413603262,0,1
3691,Programming,51.143618902655604,10,9,70.84754905368446,99.4051293625968,1,1
7370,Arts,19.172727903870964,17,3,64.93896098558456,53.26594629168295,0,0
1734,Health,64.16232028640857,0,10,88.5298399665867,98.92258416772482,0,1
7069,Health,88.9547388092655,10,9,91.05606192128394,92.62772274731125,0,1
837,Business,4.931409549652475,0,8,71.84364579901522,27.664655350298084,1,0
7372,Arts,42.24655316182174,16,3,65.0537116073926,96.9911025566106,1,0
3643,Health,58.15683079444066,18,2,59.06823428085573,76.26538483082315,0,0
7822,Business,76.07226563781603,14,10,60.114541056934115,56.11961203125979,0,0
5968,Health,95.35161202982465,3,3,88.85556131740084,84.36127355903989,1,0
5610,Arts,14.48124009379555,18,2,78.02863521089077,76.90146269693308,1,0
5679,Programming,41.66693186290477,1,0,70.13391076087169,45.991327977603355,0,0
3713,Arts,69.75965542969013,14,7,56.989900458885515,57.4376961688306,0,0
2530,Business,71.84791950521847,8,8,79.59760913913249,31.973121597598908,0,1
5164,Health,19.64634045565556,15,6,66.64929113487298,20.572483621538396,1,0
6920,Science,42.593320864126945,0,6,66.84252454355807,45.85209698500522,1,0
8717,Science,93.45283694528067,10,4,92.7914759345775,78.39097675860927,0,0
6375,Health,55.74113407073596,6,10,75.77246508901435,2.9723469842756423,0,1
4130,Health,55.29987498916332,4,9,97.25394885483954,21.117050685449623,1,0
3700,Arts,58.93681260970457,0,3,55.5791057105036,30.014762033552934,0,0
1770,Science,86.49412331077544,13,8,83.15018720574403,90.5027063861064,0,1
2570,Science,85.33691026456793,1,5,70.12031332866134,90.4484132728283,1,1
4515,Science,73.1973741778267,16,10,76.93747896809487,69.8942461028007,1,1
5836,Business,16.932764109039425,10,9,82.39588892940756,81.42655210353152,1,1
6512,Arts,79.15440148273004,19,6,81.07054204172036,82.48836484314153,0,1
2624,Business,92.64941761247525,18,1,68.99906258865647,89.02832401854704,1,0
320,Arts,34.34792244326812,8,8,79.7008261462463,78.28640620939986,1,1
4946,Programming,79.10613875758212,6,4,72.82523629405074,49.906246385595445,1,1
7917,Arts,34.931300945295746,18,0,63.10073460299917,77.42230576658619,0,0
2029,Arts,44.850775051709164,5,7,51.84950559252097,59.54432141469535,1,0
8913,Science,83.85699647081397,7,0,50.492856971768646,26.707107599928115,0,0
2723,Health,10.923895656491547,20,4,80.90630898298014,1.2355342993489171,1,0
5742,Business,85.10483219585808,12,2,61.065665905534765,18.758669629014456,1,0
4720,Programming,13.269980232179504,15,7,68.2145123737584,91.31401686959603,1,0
2278,Programming,45.40571238747748,7,10,52.5598672094316,90.72312079911318,1,1
7750,Science,92.1819220893264,0,3,82.08510604600167,59.844053142047024,0,0
2747,Science,43.959589713506,18,0,74.5929711571968,50.98972999609305,1,0
5837,Health,18.94353280054934,4,6,75.93533859403665,42.56934085604694,0,0
7831,Science,9.246955728067842,19,3,90.83824962088795,43.276939769711284,1,0
3688,Programming,95.00420627425153,3,10,94.0649033335755,41.837083821901814,0,0
808,Arts,20.83364228854779,10,0,74.54910423255441,92.21355885345565,0,1
8268,Arts,86.36821842109039,8,2,64.25391838883858,22.288988188496127,1,0
4869,Arts,36.41395972930033,15,8,57.9863592389406,15.192818247242956,1,0
7757,Health,43.83778654802844,11,3,77.75578137952503,95.67182397801366,0,1
6466,Health,61.67268079496657,10,9,80.164799433919,95.9598994443023,0,1
2887,Health,32.354995080496394,5,6,51.56012439942637,6.085440724798296,1,0
6246,Arts,88.02023846810636,6,9,60.93321571915432,90.21741197954015,0,1
4108,Arts,26.9859610169312,12,8,87.65794640385278,42.31084189780098,1,1
111,Programming,62.63239022509826,3,5,82.17897865064572,25.18321588949518,0,0
4123,Arts,2.1087312203147075,14,0,95.19130413804655,38.61260431736782,0,0
508,Science,93.8174834033265,2,2,84.674900308092,40.30331235900104,0,0
5450,Arts,94.12301852981807,1,5,76.59114128240147,6.233741000264459,1,0
7113,Programming,69.2445433978082,19,4,65.81587371436876,7.433179866776685,1,0
3307,Business,36.18823139172861,0,8,92.3410118038378,50.81687600184123,0,0
5794,Health,43.18391524410516,11,1,74.73017506126862,67.15159398520694,0,1
2640,Health,25.93348287222519,6,9,65.39874880915133,28.193296782092848,1,0
8072,Programming,16.430176391120632,1,3,63.15184617769842,31.70196058180965,0,0
5670,Programming,46.04609219838877,9,1,69.64272124101194,7.499958555448338,1,0
6490,Arts,61.281581241973754,10,9,67.85547268498104,44.84144739528887,1,0
6434,Health,38.437327037513434,7,9,63.60047178068243,98.44261121235593,1,1
7236,Programming,80.80506994818208,15,4,77.55503382067712,3.8791744284170426,1,1
3667,Business,48.049406132132845,15,6,87.30240434452779,61.21444710616968,0,1
1406,Science,35.10608344601226,17,3,68.27541356159917,49.638528055909134,1,0
4503,Programming,22.76027048423045,7,4,83.80014678697671,14.283871689167905,0,1
8457,Programming,11.741336161973404,0,9,86.9146554813558,39.467085253845525,0,0
288,Health,48.4660428368268,9,4,70.04202351961422,43.46797505919058,1,1
8377,Programming,81.06282429165853,8,5,84.17592273704199,82.35539373772302,1,1
6900,Arts,35.392338813283544,4,8,76.32389489316878,81.06988895772244,1,1
5001,Business,98.81028179760584,17,7,65.54015276359803,91.67930884572594,0,1
6904,Business,59.70247301981293,16,1,95.13253494822757,40.70712008570436,0,0
5131,Arts,62.94105088252772,15,7,75.92849905811791,96.59066142192646,1,1
2699,Science,52.166840005715414,2,8,66.97498978040117,58.90571502453857,0,0
4850,Programming,85.63677889741733,5,2,80.47933107138678,77.97259255310466,1,0
4821,Programming,4.740637959412382,20,6,59.21598178193553,1.2972991206047002,1,0
3056,Business,20.18015436945625,3,9,81.54041341555049,80.59719252532727,0,1
7558,Health,96.96368240981438,6,3,89.62144986980438,32.31976478316187,0,0
1995,Business,18.047232475149674,12,0,84.08264901473734,45.22943304392768,0,0
2828,Business,37.99044102820315,9,7,82.51513511636573,21.271202860845662,1,1
2529,Science,22.28547205873283,20,0,65.02511502669256,17.945136996246635,0,0
8754,Programming,16.302642996001985,3,7,85.22377250950481,17.34105283368136,1,0
6538,Science,41.88621395909587,14,5,96.96792835152122,47.198208524232896,0,1
344,Science,29.239189888369886,6,4,86.9904278111222,65.03007884363578,0,1
212,Science,69.05624923314586,3,9,91.72193282120028,48.65472756609582,0,0
2042,Arts,3.3224431503942893,14,6,79.18173241274168,49.36103041322142,0,0
7445,Arts,38.73361768274402,11,1,98.98158142219049,36.08935378075883,0,0
30,Science,52.32156303667345,8,4,87.78661595908645,39.70302584492427,1,1
4397,Business,75.68321959696605,8,0,79.91090459157053,28.28571061173134,1,0
2394,Health,62.462430644645096,16,6,86.61595020090849,23.22911763691231,1,1
1655,Science,33.57156723656105,0,6,69.33508307784126,31.17380592758322,0,0
6679,Science,58.75812809075228,8,5,55.34298677453528,93.07869905640572,1,1
363,Science,70.42804086675002,3,2,89.07641093623276,27.743899256812764,1,0
6168,Programming,83.45272505317419,20,9,56.795531115491414,44.304243254486394,1,0
3440,Science,14.866391376534711,5,5,94.35389772389024,41.94314846416059,1,0
1684,Arts,22.212909121715697,3,8,66.63831225043249,56.10111310257507,1,0
1247,Arts,15.836417089768611,7,4,58.99870569495151,78.23210660781422,1,0
2468,Science,48.87571176232857,1,9,80.28687003102553,54.384547357804806,1,0
1127,Science,83.02449569856934,5,6,77.03905327362301,30.831496531115675,0,0
