Description,Price,Rating,ReviewCount,Url
"(Renewed) Mi 10i 5G (Midnight Black, 6GB RAM, 128GB Storage) - 108MP Quad Camera | Snapdragon 750G Processor",21499,3.0 out of 5 stars,40,https://www.amazon.in//Renewed-Mi-Midnight-Black-Storage/dp/B08X7D9L2B/ref=sr_1_10?keywords=xiaomi+mobile+phone&qid=1668807371&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-10
"MI 10T 5G Lunar Silver, 8GB RAM, 128GB Storage - |Additional Exchange/No Cost EMI Offers",32999,4.2 out of 5 stars,"1,274",https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyNjMwMTc0Mjg4NzAzOTkwOjE2Njg4MDczNzE6c3BfbXRmOjIwMDk1MzQwMjc1NTk4OjowOjo&url=%2FTest-Exclusive_2020_1124-Multi-3GB-Storage%2Fdp%2FB089MT35SX%2Fref%3Dsr_1_11_sspa%3Fkeywords%3Dxiaomi%2Bmobile%2Bphone%26qid%3D1668807371%26qu%3DeyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%253D%253D%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"(Renewed) Mi Redmi Note 6 Pro (Rose Gold, 4GB, 64Gb)",8899,3.4 out of 5 stars,86,https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyNjMwMTc0Mjg4NzAzOTkwOjE2Njg4MDczNzE6c3BfbXRmOjIwMDk0MDg2NDUzMzk4OjowOjo&url=%2FRenewed-Mi-Redmi-Note-Rose%2Fdp%2FB07MX56FN7%2Fref%3Dsr_1_12_sspa%3Fkeywords%3Dxiaomi%2Bmobile%2Bphone%26qid%3D1668807371%26qu%3DeyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%253D%253D%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Xiaomi 12 Pro | 5G (Noir Black, 8GB RAM, 256GB Storage) | Snapdragon 8 Gen 1 | 50+50+50MP Flagship Cameras (OIS) | 10bit 2K+ Curved AMOLED Display | Sound by Harman Kardon",54999,4.0 out of 5 stars,"2,247",https://www.amazon.in//Xiaomi-Storage-Snapdragon-Flagship-Cameras/dp/B09XB9FLSH/ref=sr_1_13?keywords=xiaomi+mobile+phone&qid=1668807371&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-13
"Redmi 10 Power (Sporty Orange, 8GB RAM, 128GB Storage)",12499,4.0 out of 5 stars,287,https://www.amazon.in//Redmi-Power-Sporty-Orange-Storage/dp/B09Y5WPXGW/ref=sr_1_14?keywords=xiaomi+mobile+phone&qid=1668807371&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-14
Xiaomi 11 Lite NE 5G (Jazz Blue 6GB RAM 128 GB Storage) | Slimmest (6.81mm) & Lightest (158g) 5G Smartphone | 10-bit AMOLED with Dolby Vision | SD 778 with 12 5G Bands,26999,4.0 out of 5 stars,"23,725",https://www.amazon.in//Xiaomi-Slimmest-Smartphone-Additional-Available/dp/B09G38DT4B/ref=sr_1_15?keywords=xiaomi+mobile+phone&qid=1668807371&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-15
"Xiaomi 12 Pro | 5G (Noir Black, 12GB RAM, 256GB Storage) | Snapdragon 8 Gen 1 | 50+50+50MP Flagship Cameras (OIS) | 10bit 2K+ Curved AMOLED Display | Sound by Harman Kardon",58999,4.0 out of 5 stars,"2,247",https://www.amazon.in//Xiaomi-Storage-Snapdragon-Flagship-Cameras/dp/B09XB8RRMV/ref=sr_1_16?keywords=xiaomi+mobile+phone&qid=1668807371&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-16
Redmi 10 Prime (Phantom Black 6GB RAM 128GB ROM |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display),12999,4.1 out of 5 stars,"59,745",https://www.amazon.in//Redmi-10-Prime-extendable-Adaptive/dp/B09CV13RWF/ref=sr_1_17?keywords=xiaomi+mobile+phone&qid=1668807371&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-17
"Xiaomi 11T Pro 5G Hyperphone (Celestial Magic, 8GB RAM, 256GB Storage) |SD 888|120W HyperCharge|Segment's only Phone with Dolby Vision+Dolby Atmos",36999,4.1 out of 5 stars,"5,218",https://www.amazon.in//Xiaomi-Hyperphone-HyperCharge-Replacement-Additional/dp/B09Q18BKN9/ref=sr_1_18?keywords=xiaomi+mobile+phone&qid=1668807371&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-18
"Redmi 9 (Sky Blue, 4GB RAM, 64GB Storage) | 2.3GHz Mediatek Helio G35 Octa core Processor",10990,4.2 out of 5 stars,"3,04,898",https://www.amazon.in//Redmi-Sky-Blue-64GB-Storage/dp/B08697N43N/ref=sr_1_19?keywords=xiaomi+mobile+phone&qid=1668807371&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-19
"Samsung Galaxy M13 (Stardust Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus",13999,4.0 out of 5 stars,"12,588",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozOTE1MTgzNzgzNTk0MTc2OjE2Njg4MDczNzI6c3BfYXRmOjIwMDYzMjAxOTM5NDk4OjowOjo&url=%2FSamsung-Stardust-Storage-6000mAh-Battery%2Fdp%2FB0B4F2ZWL3%2Fref%3Dsr_1_1_sspa%3Fkeywords%3Dxiaomi%2Bmobile%2Bphone%26qid%3D1668807372%26qu%3DeyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%253D%253D%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"Redmi 10 Prime 2022 (Phantom Black, 4GB RAM, 64GB Storage) |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display|50 MP Quad Camera",12999,4.1 out of 5 stars,"59,745",https://www.amazon.in//Phantom-Storage-extendable-Adaptive-Display/dp/B09Y5W2WHH/ref=sr_1_2?keywords=xiaomi+mobile+phone&qid=1668807372&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-2
"(Renewed) Redmi Note 11S (Space Black, 6GB RAM, 64GB Storage)|108MP AI Quad Camera | 90 Hz FHD+ AMOLED Display | 33W Charger Included | Additional Exchange Offers|Get 2 Months of YouTube Premium Free!",15499,0.0 out of 5 stars,No reviews,https://www.amazon.in//Renewed-Note-Included-Additional-Exchange/dp/B0B6RMTXYZ/ref=sr_1_omk_3?keywords=xiaomi+mobile+phone&qid=1668807372&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-3
Xiaomi 11 Lite NE 5G (Vinyl Black 8GB RAM 128 GB Storage) | Slimmest (6.81mm) & Lightest (158g) 5G Smartphone | 10-bit AMOLED with Dolby Vision | SD 778 with 12 5G Bands,24999,4.0 out of 5 stars,"23,725",https://www.amazon.in//Xiaomi-Slimmest-Smartphone-Additional-Available/dp/B09G398JMS/ref=sr_1_4?keywords=xiaomi+mobile+phone&qid=1668807372&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-4
"Redmi Note 9 (Arctic White, 4GB RAM, 64GB Storage) - 48MP Quad Camera & Full HD+ Display",14999,4.3 out of 5 stars,"85,659",https://www.amazon.in//Redmi-Note-Arctic-White-Storage/dp/B086982ZKF/ref=sr_1_5?keywords=xiaomi+mobile+phone&qid=1668807372&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-5
Xiaomi 11 Lite NE 5G (Jazz Blue 8GB RAM 128 GB Storage) | Slimmest (6.81mm) & Lightest (158g) 5G Smartphone | 10-bit AMOLED with Dolby Vision | SD 778 with 12 5G Bands,24999,4.0 out of 5 stars,"23,725",https://www.amazon.in//Xiaomi-Slimmest-Smartphone-Additional-Available/dp/B09G3B4JTY/ref=sr_1_6?keywords=xiaomi+mobile+phone&qid=1668807372&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-6
"Xiaomi 11T Pro 5G Hyperphone (Moonlight White, 8GB RAM, 128GB Storage)|SD 888|120W HyperCharge|Segment's only Phone with Dolby Vision+Dolby Atmos",34999,4.1 out of 5 stars,"5,218",https://www.amazon.in//Xiaomi-Hyperphone-HyperCharge-Replacement-Additional/dp/B09Q19P1VH/ref=sr_1_7?keywords=xiaomi+mobile+phone&qid=1668807372&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-7
Redmi 10 Prime (Astral White 4GB RAM 64GB ROM |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display),12999,4.1 out of 5 stars,"59,745",https://www.amazon.in//Redmi-10-Prime-extendable-Adaptive/dp/B09CTY7TGF/ref=sr_1_8?keywords=xiaomi+mobile+phone&qid=1668807372&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-8
"(Renewed) Xiaomi 11 Lite NE 5G (Jazz Blue, 6GB RAM, 128 GB Storage) | Slimmest (6.81mm) & Lightest (158g) 5G Smartphone | 10-bit AMOLED with Dolby Vision",19999,3.3 out of 5 stars,3,https://www.amazon.in//Xiaomi-11-Lite-Slimmest-Smartphone/dp/B09Q6HG2YY/ref=sr_1_9?keywords=xiaomi+mobile+phone&qid=1668807372&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-9
"(Renewed) Mi 10i 5G (Midnight Black, 6GB RAM, 128GB Storage) - 108MP Quad Camera | Snapdragon 750G Processor",21499,3.0 out of 5 stars,40,https://www.amazon.in//Renewed-Mi-Midnight-Black-Storage/dp/B08X7D9L2B/ref=sr_1_10?keywords=xiaomi+mobile+phone&qid=1668807372&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-10
"MI 10T 5G Lunar Silver, 8GB RAM, 128GB Storage - |Additional Exchange/No Cost EMI Offers",32999,4.2 out of 5 stars,"1,274",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozOTE1MTgzNzgzNTk0MTc2OjE2Njg4MDczNzI6c3BfbXRmOjIwMDk1MzQwMjc1NTk4OjowOjo&url=%2FTest-Exclusive_2020_1124-Multi-3GB-Storage%2Fdp%2FB089MT35SX%2Fref%3Dsr_1_11_sspa%3Fkeywords%3Dxiaomi%2Bmobile%2Bphone%26qid%3D1668807372%26qu%3DeyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%253D%253D%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"(Renewed) Mi Redmi Note 6 Pro (Rose Gold, 4GB, 64Gb)",8899,3.4 out of 5 stars,86,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozOTE1MTgzNzgzNTk0MTc2OjE2Njg4MDczNzI6c3BfbXRmOjIwMDk0MDg2NDUzMzk4OjowOjo&url=%2FRenewed-Mi-Redmi-Note-Rose%2Fdp%2FB07MX56FN7%2Fref%3Dsr_1_12_sspa%3Fkeywords%3Dxiaomi%2Bmobile%2Bphone%26qid%3D1668807372%26qu%3DeyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%253D%253D%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Xiaomi 12 Pro | 5G (Noir Black, 8GB RAM, 256GB Storage) | Snapdragon 8 Gen 1 | 50+50+50MP Flagship Cameras (OIS) | 10bit 2K+ Curved AMOLED Display | Sound by Harman Kardon",54999,4.0 out of 5 stars,"2,247",https://www.amazon.in//Xiaomi-Storage-Snapdragon-Flagship-Cameras/dp/B09XB9FLSH/ref=sr_1_13?keywords=xiaomi+mobile+phone&qid=1668807372&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-13
"Redmi 10 Power (Sporty Orange, 8GB RAM, 128GB Storage)",12499,4.0 out of 5 stars,287,https://www.amazon.in//Redmi-Power-Sporty-Orange-Storage/dp/B09Y5WPXGW/ref=sr_1_14?keywords=xiaomi+mobile+phone&qid=1668807372&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-14
Xiaomi 11 Lite NE 5G (Jazz Blue 6GB RAM 128 GB Storage) | Slimmest (6.81mm) & Lightest (158g) 5G Smartphone | 10-bit AMOLED with Dolby Vision | SD 778 with 12 5G Bands,26999,4.0 out of 5 stars,"23,725",https://www.amazon.in//Xiaomi-Slimmest-Smartphone-Additional-Available/dp/B09G38DT4B/ref=sr_1_15?keywords=xiaomi+mobile+phone&qid=1668807372&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-15
"Xiaomi 12 Pro | 5G (Noir Black, 12GB RAM, 256GB Storage) | Snapdragon 8 Gen 1 | 50+50+50MP Flagship Cameras (OIS) | 10bit 2K+ Curved AMOLED Display | Sound by Harman Kardon",58999,4.0 out of 5 stars,"2,247",https://www.amazon.in//Xiaomi-Storage-Snapdragon-Flagship-Cameras/dp/B09XB8RRMV/ref=sr_1_16?keywords=xiaomi+mobile+phone&qid=1668807372&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-16
Redmi 10 Prime (Phantom Black 6GB RAM 128GB ROM |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display),12999,4.1 out of 5 stars,"59,745",https://www.amazon.in//Redmi-10-Prime-extendable-Adaptive/dp/B09CV13RWF/ref=sr_1_17?keywords=xiaomi+mobile+phone&qid=1668807372&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-17
"Xiaomi 11T Pro 5G Hyperphone (Celestial Magic, 8GB RAM, 256GB Storage) |SD 888|120W HyperCharge|Segment's only Phone with Dolby Vision+Dolby Atmos",36999,4.1 out of 5 stars,"5,218",https://www.amazon.in//Xiaomi-Hyperphone-HyperCharge-Replacement-Additional/dp/B09Q18BKN9/ref=sr_1_18?keywords=xiaomi+mobile+phone&qid=1668807372&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-18
"Redmi 9 (Sky Blue, 4GB RAM, 64GB Storage) | 2.3GHz Mediatek Helio G35 Octa core Processor",10990,4.2 out of 5 stars,"3,04,898",https://www.amazon.in//Redmi-Sky-Blue-64GB-Storage/dp/B08697N43N/ref=sr_1_19?keywords=xiaomi+mobile+phone&qid=1668807372&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-19
"Samsung Galaxy M13 (Stardust Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus",13999,4.0 out of 5 stars,"12,588",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MTM3ODI3NzM5NTU4MzkyOjE2Njg4MDczNzQ6c3BfYXRmOjIwMDYzMjAxOTM5NDk4OjowOjo&url=%2FSamsung-Stardust-Storage-6000mAh-Battery%2Fdp%2FB0B4F2ZWL3%2Fref%3Dsr_1_1_sspa%3Fkeywords%3Dxiaomi%2Bmobile%2Bphone%26qid%3D1668807374%26qu%3DeyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%253D%253D%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"Redmi 10 Prime 2022 (Phantom Black, 4GB RAM, 64GB Storage) |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display|50 MP Quad Camera",12999,4.1 out of 5 stars,"59,745",https://www.amazon.in//Phantom-Storage-extendable-Adaptive-Display/dp/B09Y5W2WHH/ref=sr_1_2?keywords=xiaomi+mobile+phone&qid=1668807374&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-2
"(Renewed) Redmi Note 11S (Space Black, 6GB RAM, 64GB Storage)|108MP AI Quad Camera | 90 Hz FHD+ AMOLED Display | 33W Charger Included | Additional Exchange Offers|Get 2 Months of YouTube Premium Free!",15499,0.0 out of 5 stars,No reviews,https://www.amazon.in//Renewed-Note-Included-Additional-Exchange/dp/B0B6RMTXYZ/ref=sr_1_omk_3?keywords=xiaomi+mobile+phone&qid=1668807374&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-3
Xiaomi 11 Lite NE 5G (Vinyl Black 8GB RAM 128 GB Storage) | Slimmest (6.81mm) & Lightest (158g) 5G Smartphone | 10-bit AMOLED with Dolby Vision | SD 778 with 12 5G Bands,24999,4.0 out of 5 stars,"23,725",https://www.amazon.in//Xiaomi-Slimmest-Smartphone-Additional-Available/dp/B09G398JMS/ref=sr_1_4?keywords=xiaomi+mobile+phone&qid=1668807374&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-4
"Redmi Note 9 (Arctic White, 4GB RAM, 64GB Storage) - 48MP Quad Camera & Full HD+ Display",14999,4.3 out of 5 stars,"85,659",https://www.amazon.in//Redmi-Note-Arctic-White-Storage/dp/B086982ZKF/ref=sr_1_5?keywords=xiaomi+mobile+phone&qid=1668807374&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-5
Xiaomi 11 Lite NE 5G (Jazz Blue 8GB RAM 128 GB Storage) | Slimmest (6.81mm) & Lightest (158g) 5G Smartphone | 10-bit AMOLED with Dolby Vision | SD 778 with 12 5G Bands,24999,4.0 out of 5 stars,"23,725",https://www.amazon.in//Xiaomi-Slimmest-Smartphone-Additional-Available/dp/B09G3B4JTY/ref=sr_1_6?keywords=xiaomi+mobile+phone&qid=1668807374&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-6
"Xiaomi 11T Pro 5G Hyperphone (Moonlight White, 8GB RAM, 128GB Storage)|SD 888|120W HyperCharge|Segment's only Phone with Dolby Vision+Dolby Atmos",34999,4.1 out of 5 stars,"5,218",https://www.amazon.in//Xiaomi-Hyperphone-HyperCharge-Replacement-Additional/dp/B09Q19P1VH/ref=sr_1_7?keywords=xiaomi+mobile+phone&qid=1668807374&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-7
Redmi 10 Prime (Astral White 4GB RAM 64GB ROM |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display),12999,4.1 out of 5 stars,"59,745",https://www.amazon.in//Redmi-10-Prime-extendable-Adaptive/dp/B09CTY7TGF/ref=sr_1_8?keywords=xiaomi+mobile+phone&qid=1668807374&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-8
"(Renewed) Xiaomi 11 Lite NE 5G (Jazz Blue, 6GB RAM, 128 GB Storage) | Slimmest (6.81mm) & Lightest (158g) 5G Smartphone | 10-bit AMOLED with Dolby Vision",19999,3.3 out of 5 stars,3,https://www.amazon.in//Xiaomi-11-Lite-Slimmest-Smartphone/dp/B09Q6HG2YY/ref=sr_1_9?keywords=xiaomi+mobile+phone&qid=1668807374&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-9
"(Renewed) Mi 10i 5G (Midnight Black, 6GB RAM, 128GB Storage) - 108MP Quad Camera | Snapdragon 750G Processor",21499,3.0 out of 5 stars,40,https://www.amazon.in//Renewed-Mi-Midnight-Black-Storage/dp/B08X7D9L2B/ref=sr_1_10?keywords=xiaomi+mobile+phone&qid=1668807374&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-10
"MI 10T 5G Lunar Silver, 8GB RAM, 128GB Storage - |Additional Exchange/No Cost EMI Offers",32999,4.2 out of 5 stars,"1,274",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MTM3ODI3NzM5NTU4MzkyOjE2Njg4MDczNzQ6c3BfbXRmOjIwMDk1MzQwMjc1NTk4OjowOjo&url=%2FTest-Exclusive_2020_1124-Multi-3GB-Storage%2Fdp%2FB089MT35SX%2Fref%3Dsr_1_11_sspa%3Fkeywords%3Dxiaomi%2Bmobile%2Bphone%26qid%3D1668807374%26qu%3DeyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%253D%253D%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"(Renewed) Mi Redmi Note 6 Pro (Rose Gold, 4GB, 64Gb)",8899,3.4 out of 5 stars,86,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MTM3ODI3NzM5NTU4MzkyOjE2Njg4MDczNzQ6c3BfbXRmOjIwMDk0MDg2NDUzMzk4OjowOjo&url=%2FRenewed-Mi-Redmi-Note-Rose%2Fdp%2FB07MX56FN7%2Fref%3Dsr_1_12_sspa%3Fkeywords%3Dxiaomi%2Bmobile%2Bphone%26qid%3D1668807374%26qu%3DeyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%253D%253D%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Xiaomi 12 Pro | 5G (Noir Black, 8GB RAM, 256GB Storage) | Snapdragon 8 Gen 1 | 50+50+50MP Flagship Cameras (OIS) | 10bit 2K+ Curved AMOLED Display | Sound by Harman Kardon",54999,4.0 out of 5 stars,"2,247",https://www.amazon.in//Xiaomi-Storage-Snapdragon-Flagship-Cameras/dp/B09XB9FLSH/ref=sr_1_13?keywords=xiaomi+mobile+phone&qid=1668807374&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-13
"Redmi 10 Power (Sporty Orange, 8GB RAM, 128GB Storage)",12499,4.0 out of 5 stars,287,https://www.amazon.in//Redmi-Power-Sporty-Orange-Storage/dp/B09Y5WPXGW/ref=sr_1_14?keywords=xiaomi+mobile+phone&qid=1668807374&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-14
Xiaomi 11 Lite NE 5G (Jazz Blue 6GB RAM 128 GB Storage) | Slimmest (6.81mm) & Lightest (158g) 5G Smartphone | 10-bit AMOLED with Dolby Vision | SD 778 with 12 5G Bands,26999,4.0 out of 5 stars,"23,725",https://www.amazon.in//Xiaomi-Slimmest-Smartphone-Additional-Available/dp/B09G38DT4B/ref=sr_1_15?keywords=xiaomi+mobile+phone&qid=1668807374&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-15
"Xiaomi 12 Pro | 5G (Noir Black, 12GB RAM, 256GB Storage) | Snapdragon 8 Gen 1 | 50+50+50MP Flagship Cameras (OIS) | 10bit 2K+ Curved AMOLED Display | Sound by Harman Kardon",58999,4.0 out of 5 stars,"2,247",https://www.amazon.in//Xiaomi-Storage-Snapdragon-Flagship-Cameras/dp/B09XB8RRMV/ref=sr_1_16?keywords=xiaomi+mobile+phone&qid=1668807374&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-16
Redmi 10 Prime (Phantom Black 6GB RAM 128GB ROM |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display),12999,4.1 out of 5 stars,"59,745",https://www.amazon.in//Redmi-10-Prime-extendable-Adaptive/dp/B09CV13RWF/ref=sr_1_17?keywords=xiaomi+mobile+phone&qid=1668807374&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-17
"Xiaomi 11T Pro 5G Hyperphone (Celestial Magic, 8GB RAM, 256GB Storage) |SD 888|120W HyperCharge|Segment's only Phone with Dolby Vision+Dolby Atmos",36999,4.1 out of 5 stars,"5,218",https://www.amazon.in//Xiaomi-Hyperphone-HyperCharge-Replacement-Additional/dp/B09Q18BKN9/ref=sr_1_18?keywords=xiaomi+mobile+phone&qid=1668807374&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-18
"Redmi 9 (Sky Blue, 4GB RAM, 64GB Storage) | 2.3GHz Mediatek Helio G35 Octa core Processor",10990,4.2 out of 5 stars,"3,04,898",https://www.amazon.in//Redmi-Sky-Blue-64GB-Storage/dp/B08697N43N/ref=sr_1_19?keywords=xiaomi+mobile+phone&qid=1668807374&qu=eyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%3D%3D&sr=8-19
"Samsung Galaxy M13 (Stardust Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus",13999,4.0 out of 5 stars,"12,588",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo0NTIzNjk3MjIzNjY3MjU1OjE2Njg4MDczNzY6c3BfYXRmOjIwMDYzMjAxOTM5NDk4OjowOjo&url=%2FSamsung-Stardust-Storage-6000mAh-Battery%2Fdp%2FB0B4F2ZWL3%2Fref%3Dsr_1_1_sspa%3Fkeywords%3Dxiaomi%2Bmobile%2Bphone%26qid%3D1668807376%26qu%3DeyJxc2MiOiI2LjIwIiwicXNhIjoiNi4xOCIsInFzcCI6IjIuNDEifQ%253D%253D%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
