Updated at,Company,Crunchbase Url,Last Valuation (Billion $),Date Joined,Year Joined,City,Country,Industry,Investors,Company Website
"10/31/2022, 2:36:46 AM",Bluecore,https://www.cbinsights.com/company/triggermail,1.0,8/5/2021,2021,New York,United States,Artificial intelligence,"[""FirstMark Capital"",""Georgian Partners"",""Norwest Venture Partners""]",
"10/31/2022, 2:36:46 AM",Human Interest,https://www.cbinsights.com/company/captain401,1.0,8/4/2021,2021,San Francisco,United States,Fintech,"[""Wing Venture Capital"",""Slow Ventures"",""Uncork Capital""]",
"10/31/2022, 2:36:45 AM",NIUM,https://www.cbinsights.com/company/instarem,1.0,7/13/2021,2021,,Singapore,Fintech,"[""Vertex Ventures SE Asia"",""Global Founders Capital"",""Visa Ventures""]",
"10/31/2022, 2:36:45 AM",BlackBuck,https://www.cbinsights.com/company/zinka,1.0,7/22/2021,2021,Bengaluru,India,"Supply chain, logistics, & delivery","[""Accel"",""Sands Capital"",""International Finance Corporation""]",
"10/31/2022, 2:36:45 AM",Interos,https://www.cbinsights.com/company/interos,1.0,7/22/2021,2021,Arlington,United States,"Supply chain, logistics, & delivery","[""Kleiner Perkins Caufield & Byers"",""NightDragon Security"",""Venrock""]",
"10/31/2022, 2:36:45 AM",GO1,https://www.cbinsights.com/company/go1,1.0,7/19/2021,2021,Brisbane,Australia,Internet software & services,"[""Y Combinator"",""M12"",""SEEK""]",
"10/31/2022, 2:36:44 AM",Carson Group,https://www.cbinsights.com/company/carson-group,1.0,7/14/2021,2021,Lincoln,United States,Fintech,"[""Bain Capital""]",
"10/31/2022, 2:36:44 AM",dMed Biopharmaceutical,https://www.cbinsights.com/company/dmed,1.0,7/12/2021,2021,Shanghai,China,Health,"[""Qiming Venture Partners"",""Vivo Capital"",""Sequoia Capital China""]",
"10/31/2022, 2:36:44 AM",Xiaobing,https://www.cbinsights.com/company/xiaobing,1.0,7/12/2021,2021,Beijing,China,Fintech,"[""NetEase Capital"",""Northern Light Venture Capital"",""Microsoft""]",
"10/31/2022, 2:36:44 AM",Pantheon Systems,https://www.cbinsights.com/company/pantheon,1.0,7/13/2021,2021,San Francisco,United States,Internet software & services,"[""Foundry Group"",""Scale Venture Partners"",""SoftBank Group""]",
"10/31/2022, 2:36:43 AM",Amperity,https://www.cbinsights.com/company/amperity,1.0,7/13/2021,2021,Seattle,United States,Artificial intelligence,"[""Madrona Venture Group"",""Tiger Global Management"",""Madera Technology Partners""]",
"10/31/2022, 2:36:43 AM",MobileCoin,https://www.cbinsights.com/company/mobilecoin,1.06,7/7/2021,2021,San Francisco,United States,Fintech,"[""General Catalyst"",""Future Ventures"",""AU21""]",
"10/31/2022, 2:36:43 AM",ShipBob,https://www.cbinsights.com/company/shipbob,1.0,6/29/2021,2021,Chicago,United States,"Supply chain, logistics, & delivery","[""Hyde Park Venture Partners,\tFundersClub. Bain Capital Ventures""]",
"10/31/2022, 2:36:43 AM",Visier,https://www.cbinsights.com/company/visier,1.0,6/29/2021,2021,Vancouver,Canada,Internet software & services,"[""Foundation Capital"",""\tSummit Partners"",""Adams Street Partners""]",
"10/31/2022, 2:36:43 AM",Morning Consult,https://www.cbinsights.com/company/morning-consult,1.0,6/8/2021,2021,Washington DC,United States,Internet software & services,"[""Advance Venture Partners"",""Susquehanna Growth Equity"",""Lupa Systems""]",
"10/31/2022, 2:36:42 AM",SmartAsset,https://www.cbinsights.com/company/smartasset,1.0,6/24/2021,2021,New York,United States,Fintech,"[""Javelin Venture Partners"",""TTV Capital"",""Peterson Ventures""]",
"10/31/2022, 2:36:42 AM",Worldcoin,https://www.cbinsights.com/company/worldcoin,1.0,6/29/2021,2021,San Francisco,United States,Fintech,"[""Day One Ventures"",""Coinbase Ventures"",""Andreessen Horowitz""]",
"10/31/2022, 2:36:42 AM",Aircall,https://www.cbinsights.com/company/aircall,1.0,6/23/2021,2021,New York,United States,Internet software & services,"[""Balderton Capital"",""Next World Capital"",""Draper Esprit""]",
"10/31/2022, 2:36:42 AM",JoyTunes,https://www.cbinsights.com/company/joytunes,1.0,6/21/2021,2021,Tel Aviv,Israel,Edtech,"[""Genesis Partners"",""Aleph"",""Insight Partners""]",
"10/31/2022, 2:36:42 AM",Claroty,https://www.cbinsights.com/company/claroty,1.0,6/17/2021,2021,New York,United States,Cybersecurity,"[""Bessemer Venture Partners"",""MoreVC"",""Team8""]",
"10/31/2022, 2:36:41 AM",Bringg,https://www.cbinsights.com/company/bringg,1.0,6/16/2021,2021,Tel Aviv,Israel,"Supply chain, logistics, & delivery","[""Salesforce Ventures"",""next47"",""Pereg Ventures""]",
"10/31/2022, 2:36:41 AM",Xiaoe Tech,https://www.cbinsights.com/company/xiaoe-tech,1.0,6/15/2021,2021,Shenzhen,China,Internet software & services,"[""GGV Capital"",""Hillhouse Capital Management"",""IDG Capital""]",
"10/31/2022, 2:36:41 AM",Tractable,https://www.cbinsights.com/company/tractable,1.0,6/16/2021,2021,London,United Kingdom,Artificial intelligence,"[""Insight Partners"",""Ignition Partners"",""Georgian Partners""]",
"10/31/2022, 2:36:40 AM",Carro,https://www.cbinsights.com/company/carro,1.0,6/14/2021,2021,,Singapore,E-commerce & direct-to-consumer,"[""SingTel Innov8"",""Alpha JWC Ventures"",""Golden Gate Ventures""]",
"10/31/2022, 2:36:40 AM",EcoFlow,https://www.cbinsights.com/company/ecoflow,1.0,6/10/2021,2021,Shenzhen,China,Hardware,"[""Delian Capital"",""China International Capital Corporation"",""Sequoia Capital China""]",
"10/31/2022, 2:36:40 AM",LetsGetChecked,https://www.cbinsights.com/company/letsgetchecked,1.0,6/7/2021,2021,Dublin,Ireland,Health,"[""Optum Ventures"",""Qiming Venture Partners"",""Transformation Capital""]",
"10/31/2022, 2:36:40 AM",Thirty Madison,https://www.cbinsights.com/company/keeps,1.0,6/2/2021,2021,New York,United States,Health,"[""Northzone Ventures"",""Maveron"",""Johnson & Johnson Innovation""]",
"10/31/2022, 2:36:39 AM",Shippo,https://www.cbinsights.com/company/shippo,1.0,6/2/2021,2021,San Francisco,United States,"Supply chain, logistics, & delivery","[""Version One Ventures"",""Uncork Capital"",""Bessemer Venture Partners""]",
"10/31/2022, 2:36:39 AM",Matrixport,https://www.cbinsights.com/company/matrixport,1.05,6/1/2021,2021,,Singapore,Fintech,"[""Dragonfly Captial"",""Qiming Venture Partners"",""DST Global""]",
"10/31/2022, 2:36:39 AM",Printful,https://www.cbinsights.com/company/printful,1.0,5/24/2021,2021,Charlotte,United States,Other,"[""Bregal Sagemount""]",
"10/31/2022, 2:36:39 AM",Vise,https://www.cbinsights.com/company/vise-ai,1.0,5/18/2021,2021,New York,United States,Fintech,"[""Sequoia Capital"",""Founders Fund"",""Bling Capital""]",
"10/31/2022, 2:36:39 AM",Amount,https://www.cbinsights.com/company/amount,1.0,5/17/2021,2021,Chicago,United States,Fintech,"[""Invus Group"",""Hanaco Venture Capital"",""WestCap Group""]",
"10/31/2022, 2:36:38 AM",Axtria,https://www.cbinsights.com/company/axtria,1.0,5/13/2021,2021,Berkeley Heights,United States,Data management & analytics,"[""Helion Venture Partners"",""Bain Capital Tech Opportunities"",""Sequoia Capital India""]",
"10/31/2022, 2:36:38 AM",Forte Labs,https://www.cbinsights.com/company/forte-labs,1.73,5/12/2021,2021,San Francisco,United States,Fintech,"[""Iris Capital"",""Accel"",""Elaia Partners""]",
"10/31/2022, 2:36:38 AM",Zihaiguo,https://www.cbinsights.com/company/zihaiguo,1.0,5/6/2021,2021,Chongqing,China,Consumer & retail,"[""Xingwang Investment Management"",""China Capital Investment Group"",""Matrix Partners China""]",
"10/31/2022, 2:36:38 AM",TensTorrent,https://www.cbinsights.com/company/tenstorrent,1.0,5/5/2021,2021,Toronto,Canada,Artificial intelligence,"[""Eclipse Ventures"",""Fidelity Investments"",""Moore Capital Management""]",
"10/31/2022, 2:36:38 AM",Shift Technology,https://www.cbinsights.com/company/shift-technology,1.0,5/6/2021,2021,Paris,France,Artificial intelligence,"[""Griffin Gaming Partners"",""Andreessen Horowitz"",""Battery Ventures""]",
"10/31/2022, 2:36:37 AM",Firefly Aerospace,https://www.cbinsights.com/company/firefly-systems,1.1,5/4/2021,2021,Cedar Park,United States,Other,"[""XBTO Ventures"",""Raven One Ventures"",""SK Ventures""]",
"10/31/2022, 2:36:37 AM",XForcePlus,https://www.cbinsights.com/company/yunli-information,1.0,6/1/2021,2021,Shanghai,China,Internet software & services,"[""Eastern Bell Capital"",""Danhua Capital"",""MSA Capital""]",
"10/31/2022, 2:36:37 AM",Mux,https://www.cbinsights.com/company/mux,1.0,4/30/2021,2021,San Francisco,United States,Internet software & services,"[""Accel"",""Cobalt Capital"",""Andreessen Horowitz""]",
"10/31/2022, 2:36:37 AM",Inari,https://www.cbinsights.com/company/inari-ag,1.5,5/12/2021,2021,Cambridge,United States,Other,"[""Flagship Pioneering"",""Alexandria Venture Investments"",""Investment Corporation of Dubai""]",
"10/31/2022, 2:36:36 AM",MOLOCO,https://www.cbinsights.com/company/moloco,1.5,4/29/2021,2021,Redwood City,United States,Artificial intelligence,"[""Smilegate Investment"",""DSC Investments"",""KTB Ventures""]",
"10/31/2022, 2:36:36 AM",Capsule,https://www.cbinsights.com/company/capsule1,1.0,4/28/2021,2021,New York,United States,Health,"[""Thrive Capital"",""Durable Capital Partners"",""G Squared""]",
"10/31/2022, 2:36:36 AM",SaltPay,https://www.cbinsights.com/company/saltpay,1.0,4/9/2021,2021,London,United Kingdom,Fintech,"[""Tiger Global Management"",""Hedosophia""]",
"10/31/2022, 2:36:35 AM",Sift,https://www.cbinsights.com/company/sift-science,1.0,4/22/2021,2021,San Francisco,United States,Artificial intelligence,"[""Union Square Ventures"",""Insight Partners"",""Spark Capital""]",
"10/31/2022, 2:36:35 AM",Injective Protocol,https://www.cbinsights.com/company/injective-protocol,1.0,4/20/2021,2021,New York,United States,Fintech,"[""Pantera Capital"",""Cadenza Ventures"",""BlockTower Capital""]",
"10/31/2022, 2:36:35 AM",Fiture,https://www.cbinsights.com/company/fiture,1.0,4/14/2021,2021,Chengdu,China,Health,"[""Bertelsmann Asia Investments"",""Sequoia Capital China"",""NIO Capital""]",
"10/31/2022, 2:36:34 AM",Groq,https://www.cbinsights.com/company/groq,1.0,4/14/2021,2021,Mountain View,United States,Artificial intelligence,"[""TDK Ventures"",""Social Capital"",""D1 Capital Partners""]",
"10/31/2022, 2:36:34 AM",Clearcover,https://www.cbinsights.com/company/clearcover,1.0,4/13/2021,2021,Chicago,United States,Fintech,"[""American Family Ventures"",""Cox Enterprises"",""OMERS Ventures""]",
"10/31/2022, 2:36:34 AM",The Zebra,https://www.cbinsights.com/company/insurance-zebra,1.0,4/12/2021,2021,Austin,United States,E-commerce & direct-to-consumer,"[""Silverton Partners"",""Accel"",""Ballast Point Ventures""]",
"10/31/2022, 2:36:34 AM",Hyperchain,https://www.cbinsights.com/company/hyperchian,1.0,4/11/2021,2021,Hangzhou,China,Fintech,"[""Yinhong Equity Investment Fund"",""E Fund"",""Ideal International""]",
"10/31/2022, 2:36:33 AM",Cameo,https://www.cbinsights.com/company/cameo,1.0,3/30/2021,2021,Chicago,United States,Internet software & services,"[""Lightspeed Venture Partners"",""Kleiner Perkins Caufield & Byers"",""Origin Ventures""]",
"10/31/2022, 2:36:33 AM",Yunxuetang,https://www.cbinsights.com/company/yunxuetang,1.0,3/29/2021,2021,Suzhou,China,Edtech,"[""Matrix Partners China"",""Sequoia Capital China"",""Hundreds Capital""]",
"10/31/2022, 2:36:33 AM",Feedzai,https://www.cbinsights.com/company/feedzai,1.0,3/24/2021,2021,San Mateo,United States,Artificial intelligence,"[""Global Founders Capital"",""Shea Ventures"",""Greycroft""]",
"10/31/2022, 2:36:33 AM",Sidecar Health,https://www.cbinsights.com/company/sidecar-health,1.0,1/26/2021,2021,El Segundo,United States,Fintech,"[""GreatPoint Ventures"",""Tiger Global Management"",""Menlo Ventures""]",
"10/31/2022, 2:36:32 AM",Evidation,https://www.cbinsights.com/company/evidation-health,1.0,3/22/2021,2021,San Mateo,United States,Health,"[""B Capital Group,"",""GE Ventures"",""McKesson Ventures""]",
"10/31/2022, 2:36:32 AM",PatSnap,https://www.cbinsights.com/company/patsnap,1.0,3/16/2021,2021,,Singapore,Internet software & services,"[""Sequoia Capital China"",""Shunwei Capital Partners"",""Qualgro""]",
"10/31/2022, 2:36:32 AM",Aqua Security,https://www.cbinsights.com/company/scalock,1.0,3/10/2021,2021,Ramat Gan,Israel,Cybersecurity,"[""TLV Partners"",""Lightspeed Venture Partners"",""M12""]",
"10/31/2022, 2:36:32 AM",Newsela,https://www.cbinsights.com/company/newsela,1.0,2/25/2021,2021,New York,United States,Edtech,"[""Owl Ventures"",""Technology Crossover Ventures"",""Tao Capital Partners""]",
"10/31/2022, 2:36:32 AM",Skydio,https://www.cbinsights.com/company/skydio,1.0,2/25/2021,2021,Redwood City,United States,"Supply chain, logistics, & delivery","[""Andreessen Horowitz"",""Andreessen Horowitz"",""Institutional Venture Partners"",""Accel""]",
"10/31/2022, 2:36:31 AM",WeBull,https://www.cbinsights.com/company/fumi-information-technology,1.0,2/18/2021,2021,Changsha,China,Fintech,"[""Bojiang Capital"",""Hongdao Capital"",""Mobai Capital""]",
"10/31/2022, 2:36:31 AM",Standard,https://www.cbinsights.com/company/standard-cognition,1.0,2/17/2021,2021,San Francisco,United States,Artificial intelligence,"[""CRV"",""Y Combinator"",""Initialized Capital""]",
"10/31/2022, 2:36:31 AM",Locus Robotics,https://www.cbinsights.com/company/locus-robotics,1.0,2/17/2021,2021,Wilmington,United States,Hardware,"[""Scale Venture Partners"",""Bond"",""Tiger Global Management""]",
"10/31/2022, 2:36:31 AM",Axiom Space,https://www.cbinsights.com/company/axiom-space,1.0,2/16/2021,2021,Houston,United States,Other,"[""C5 Capital"",""Hemisphere Ventures"",""The Venture Collective""]",
"10/31/2022, 2:36:31 AM",Flash Express,https://www.cbinsights.com/company/flash-express,1.0,2/1/2021,2021,Bangkok,Thailand,"Supply chain, logistics, & delivery","[""SCB 10X"",""Krungsri Finnovate"",""eWTP Capital""]",
"10/31/2022, 2:36:30 AM",Splashtop,https://www.cbinsights.com/company/splashtop,1.0,1/27/2021,2021,San Jose,United States,Internet software & services,"[""Storm Ventures"",""DFJ DragonFund"",""New Enterprise Associates""]",
"10/31/2022, 2:36:30 AM",PPRO,https://www.cbinsights.com/company/ppro,1.0,1/19/2021,2021,London,United Kingdom,Fintech,"[""Wellington Management"",""Eurazeo"",""Citi Ventures""]",
"10/31/2022, 2:36:30 AM",MadeiraMadeira,https://www.cbinsights.com/company/madeiramadeira,1.0,1/7/2021,2021,Parana,Brazil,E-commerce & direct-to-consumer,"[""Flybridge Capital Partners"",""SoftBank Group"",""Monashees+""]",
"10/31/2022, 2:36:30 AM",News Break,https://www.cbinsights.com/company/particle-media,1.0,1/7/2021,2021,Mountain View,United States,Internet software & services,"[""IDG Capital"",""Francisco Partners"",""ZhenFund""]",
"10/31/2022, 2:36:30 AM",Quantum Metric,https://www.cbinsights.com/company/quantum-metric,1.0,1/7/2021,2021,Colorado Springs,United States,Data management & analytics,"[""Insight Partners"",""Bain Capital Ventures""]",
"10/31/2022, 2:36:10 AM",Ample,https://www.cbinsights.com/company/ample,1.02,11/11/2021,2021,San Francisco,United States,Hardware,"[""Shell Ventures"",""Blackstone"",""Moore Strategic Ventures""]",
"10/31/2022, 2:36:09 AM",Mixpanel,https://www.cbinsights.com/company/mixpanel,1.05,11/15/2021,2021,San Francisco,United States,Internet software & services,"[""Bain Capital Tech Opportunities"",""Andreessen Horowitz"",""Sequoia Capital""]",
"10/31/2022, 2:36:09 AM",Density,https://www.cbinsights.com/company/density,1.05,11/10/2021,2021,San Francisco,United States,Hardware,"[""Founders Fund"",""Upfront Ventures"",""\t01 Advisors""]",
"10/31/2022, 2:36:08 AM",Sendbird,https://www.cbinsights.com/company/smile-family-inc,1.05,4/6/2021,2021,San Mateo,United States,Mobile & telecommunications,"[""FundersClub"",""Y Combinator"",""Tiger Global Management""]",
"10/31/2022, 2:36:07 AM",Mamaearth,https://www.cbinsights.com/company/mamaearth,1.07,12/28/2021,2021,Gurgaon,India,E-commerce & direct-to-consumer,"[""Fireside Ventures"",""Sequoia Capital India"",""Stellaris Venture Partners""]",
"10/31/2022, 2:36:07 AM",56PINGTAI,https://www.cbinsights.com/company/56pingtai,1.08,1/25/2021,2021,Shanghai,China,"Supply chain, logistics, & delivery","[""QF Capital"",""QC Capital"",""Unicom Innovation Venture Capital""]",
"10/31/2022, 2:36:06 AM",UISEE Technology,https://www.cbinsights.com/company/uisee-technology,1.08,1/25/2021,2021,Beijing,China,"Supply chain, logistics, & delivery","[""Shenzhen Capital Group"",""Robert Bosch Venture Capital"",""SeptWolves Ventures""]",
"10/31/2022, 2:36:03 AM",GlobalBees,https://www.cbinsights.com/company/globalbees,1.1,12/28/2021,2021,New Delhi,India,E-commerce & direct-to-consumer,"[""Chiratae Ventures"",""SoftBank Group"",""Trifecta Capital""]",
"10/31/2022, 2:36:03 AM",Turing,https://www.cbinsights.com/company/turing,1.1,12/20/2021,2021,Palo Alto,United States,Internet software & services,"[""Foundation Capital"",""\tFrontier Ventures"",""AltaIR Capital""]",
"10/31/2022, 2:36:03 AM",Fundbox,https://www.cbinsights.com/company/fundbox,1.1,11/30/2021,2021,San Francisco,United States,Fintech,"[""Khosla Ventures"",""General Catalyst"",""Blumberg Capital""]",
"10/31/2022, 2:36:03 AM",The Bank of London,https://www.cbinsights.com/company/the-bank-of-london,1.1,11/30/2021,2021,London,United Kingdom,Fintech,"[""Mangrove Capital Partners,14W. ForgeLight""]",
"10/31/2022, 2:36:03 AM",Daily Harvest,https://www.cbinsights.com/company/daily-harvest,1.1,11/16/2021,2021,New York,United States,E-commerce & direct-to-consumer,"[""M13"",""Lightspeed Venture Partners"",""Lone Pine Capital""]",
"10/31/2022, 2:36:02 AM",Acko General Insurance,https://www.cbinsights.com/company/acko-general-insurance,1.1,10/28/2021,2021,Bengaluru,India,Fintech,"[""Intact Ventures"",""Munich Re Ventures"",""General Atlantic""]",
"10/31/2022, 2:36:02 AM",Enpal,https://www.cbinsights.com/company/enpal,1.1,10/18/2021,2021,Berlin,Germany,Internet software & services,"[""HV Capital"",""Softbank Group"",""BlackRock""]",
"10/31/2022, 2:36:02 AM",Karat,https://www.cbinsights.com/company/karat-1,1.1,10/13/2021,2021,Seattle,United States,Internet software & services,"[""8VC"",""Norwest Venture Partners"",""Tiger Global Management""]",
"10/31/2022, 2:36:02 AM",apna,https://www.cbinsights.com/company/apna,1.1,9/15/2021,2021,Bengaluru,India,Internet software & services,"[""Sequoia Capital India"",""Rocketship.vc"",""Lightspeed India Partners""]",
"10/31/2022, 2:36:01 AM",Carousell,https://www.cbinsights.com/company/carousell,1.1,9/15/2021,2021,,Singapore,E-commerce & direct-to-consumer,"[""500 Global"",""Rakuten Ventures"",""Golden Gate Ventures""]",
"10/31/2022, 2:36:01 AM",People.ai,https://www.cbinsights.com/company/peopleai-1,1.1,8/11/2021,2021,San Francisco,United States,Internet software & services,"[""GGV Capital"",""Lightspeed Venture Partners"",""ICONIQ Capital""]",
"10/31/2022, 2:36:01 AM",Hailo,https://www.cbinsights.com/company/hailo-1,1.0,10/12/2021,2021,Tel Aviv,Israel,Artificial intelligence,"[""Glory Ventures"",""Maniv Mobility""]",
"10/31/2022, 2:36:00 AM",G2,https://www.cbinsights.com/company/g2-labs,1.1,6/22/2021,2021,Chicago,United States,Internet software & services,"[""Pritzker Group Venture Capital"",""Accel"",""Hyde Park Venture Partners""]",
"10/31/2022, 2:36:00 AM",Qingting FM,https://www.cbinsights.com/company/qingting-fm,1.1,6/2/2021,2021,Shanghai,China,Internet software & services,"[""China Culture Industrial Investment Fund"",""We Capital"",""China Minsheng Investment Group""]",
"10/31/2022, 2:36:00 AM",Sunbit,https://www.cbinsights.com/company/sunbit,1.1,5/20/2021,2021,Los Angeles,United States,Fintech,"[""Zeev Ventures"",""Group11"",""Chicago Ventures""]",
"10/31/2022, 2:36:00 AM",Rightway,https://www.cbinsights.com/company/rightway-healthcare,1.1,3/30/2021,2021,New York,United States,Health,"[""Thrive Capital"",""Khosla Ventures"",""Tiger Global Management""]",
"10/31/2022, 2:36:00 AM",Zego,https://www.cbinsights.com/company/zego,1.1,3/9/2021,2021,London,United Kingdom,Fintech,"[""LocalGlobe"",""Balderton Capital"",""Target Global""]",
"10/31/2022, 2:35:59 AM",Nexthink,https://www.cbinsights.com/company/nexthink,1.1,2/8/2021,2021,Prilly,Switzerland,Data management & analytics,"[""Auriga"",""Galeo Ventures"",""Highland Europe""]",
"10/31/2022, 2:35:59 AM",Sennder,https://www.cbinsights.com/company/sennder,1.1,1/14/2021,2021,Berlin,Germany,"Supply chain, logistics, & delivery","[""Accelm Scania Growth Capital"",""Lakestar""]",
"10/31/2022, 2:35:56 AM",At-Bay,https://www.cbinsights.com/company/at-bay,1.12,7/27/2021,2021,Mountain View,United States,Fintech,"[""Lightspeed Venture Partners"",""Khosla Ventures"",""Munich Re Ventures""]",
"10/31/2022, 2:35:56 AM",Elemy,https://www.cbinsights.com/company/elemy,1.15,10/6/2021,2021,San Francisco,United States,Health,"[""General Catalyst"",""Bling Capital"",""Felicis Ventures""]",
"10/31/2022, 2:35:55 AM",Rebellion Defense,https://www.cbinsights.com/company/rebellion-defense,1.15,9/16/2021,2021,Washington DC,United States,Artificial intelligence,"[""Venrock"",""Innovation Endeavors"",""Insights Partners""]",
"10/31/2022, 2:35:55 AM",Guideline,https://www.cbinsights.com/company/guideline-technologies,1.15,6/16/2021,2021,San Mateo,United States,Fintech,"[""Pelion Venture Partners"",""Foundation Capital"",""Thoma Bravo""]",
"10/31/2022, 2:35:54 AM",IRL,https://www.cbinsights.com/company/get-together,1.17,6/15/2021,2021,San Francisco,United States,Internet software & services,"[""Goodwater Capital"",""Floodgate"",""Founders Fund""]",
"10/31/2022, 2:35:54 AM",Modern Health,https://www.cbinsights.com/company/modern-health,1.17,2/11/2021,2021,San Francisco,United States,Health,"[""Kleiner Perkins Caufield & Byers"",""Afore Capital"",""Founders Fund""]",
"10/31/2022, 2:35:53 AM",CloudBees,https://www.cbinsights.com/company/cloudbees,1.15,12/9/2021,2021,San Jose,United States,Data management & analytics,"[""Matrix Partners"",""Lightspeed Venture Partners"",""Verizon Ventures""]",
"10/31/2022, 2:35:50 AM",Merama,https://www.cbinsights.com/company/merama,1.2,12/9/2021,2021,Mexico City,Mexico,E-commerce & direct-to-consumer,"[""SoftBank Latin America Fund"",""Advent International"",""Balderton Capital""]",
"10/31/2022, 2:35:50 AM",Jokr,https://www.cbinsights.com/company/jokr,1.2,12/2/2021,2021,New York,United States,"Supply chain, logistics, & delivery","[""GGV Capital"",""Tiger Global Management"",""Greycroft""]",
"10/31/2022, 2:35:50 AM",Pristyn Care,https://www.cbinsights.com/company/pristyn-care,1.4,12/7/2021,2021,Gurugram,India,Health,"[""Sequoia Capital India"",""Hummingbird Ventures"",""Epiq Capital""]",
"10/31/2022, 2:35:49 AM",AgentSync,https://www.cbinsights.com/company/agentsync,1.2,12/7/2021,2021,Denver,United States,Fintech,"[""Craft Ventures"",""Caffeinated Capital"",""Operator Collective""]",
"10/31/2022, 2:35:49 AM",MyGlamm,https://www.cbinsights.com/company/myglamm,1.2,11/10/2021,2021,Mumbai,India,E-commerce & direct-to-consumer,"[""L'Occitane"",""Trifecta Capital"",""Bessemer Venture Partners""]",
"10/31/2022, 2:35:49 AM",CarDekho,https://www.cbinsights.com/company/cardekho,1.2,10/13/2021,2021,Jaipur,India,E-commerce & direct-to-consumer,"[""Sequoia Capital India"",""Hillhouse Capital Management"",""Sunley House Capital Management""]",
"10/31/2022, 2:35:49 AM",Gem,https://www.cbinsights.com/company/gem-1,1.2,9/28/2021,2021,San Francisco,United States,Internet software & services,"[""Accel"",""Greylock Partners"",""Meritech Capital Partners""]",
"10/31/2022, 2:35:49 AM",Copado,https://www.cbinsights.com/company/copado,1.2,9/13/2021,2021,Chicago,United States,Data management & analytics,"[""Insight Partners"",""Salesforce Ventures"",""Perpetual Investors""]",
"10/31/2022, 2:35:49 AM",Offchain Labs,https://www.cbinsights.com/company/offchain-labs,1.2,8/31/2021,2021,Princeton,United States,Internet software & services,"[""Pantera Capital"",""Polychain Capital"",""Lightspeed Venture Partners""]",
"10/31/2022, 2:35:48 AM",Oda,https://www.cbinsights.com/company/kolonialno,1.2,6/2/2021,2021,Oslo,Norway,E-commerce & direct-to-consumer,"[""Kinnevik"",""Softbank Group"",""Prosus Ventures""]",
"10/31/2022, 2:35:48 AM",DailyPay,https://www.cbinsights.com/company/dailypay,1.2,5/18/2021,2021,New York,United States,Fintech,"[""RPM Ventures"",""Inspiration Ventures"",""Carrick Capital Partners""]",
"10/31/2022, 2:35:48 AM",MindTickle,https://www.cbinsights.com/company/mindtickle,1.2,8/3/2021,2021,San Francisco,United States,Internet software & services,"[""Qualcomm Ventures"",""Accel"",""Canaan Partners""]",
"10/31/2022, 2:35:48 AM",FloQast,https://www.cbinsights.com/company/floqast,1.2,7/21/2021,2021,Los Angeles,United States,Fintech,"[""Polaris Partners"",""Insight Partners"",""Norwest Venture Partners""]",
"10/31/2022, 2:35:47 AM",Prime Medicine,https://www.cbinsights.com/company/prime-medicine,1.2,7/13/2021,2021,Cambridge,United States,Health,"[""Newpath Partners"",""Google Ventures"",""F-Prime Capital""]",
"10/31/2022, 2:35:47 AM",Rohlik Group,https://www.cbinsights.com/company/rohlik-group,1.2,7/1/2021,2021,Prague,Czech Republic,"Supply chain, logistics, & delivery","[""Partech Partners"",""Index Ventures"",""Quadrille Capital""]",
"10/31/2022, 2:35:47 AM",SmartMore,https://www.cbinsights.com/company/smartmore,1.2,6/24/2021,2021,Shenzhen,China,Artificial Intelligence,"[""IDG Capital"",""ZhenFund"",""Sequoia Capital China""]",
"10/31/2022, 2:35:47 AM",Alation,https://www.cbinsights.com/company/alation,1.2,6/3/2021,2021,Redwood City,United States,Internet software & services,"[""Costanoa Ventures"",""Data Collective"",""Salesforce Ventures""]",
"10/31/2022, 2:35:47 AM",Ada Support,https://www.cbinsights.com/company/volley,1.2,5/7/2021,2021,Toronto,Canada,Artificial intelligence,"[""Version One Ventures"",""Bessemer Venture Partners"",""FirstMark Capital""]",
"10/31/2022, 2:35:46 AM",Vectra Networks,https://www.cbinsights.com/company/vectra-networks,1.2,4/29/2021,2021,San Jose,United States,Artificial intelligence,"[""IA Ventures"",""Khosla Ventures"",""AME Cloud Ventures""]",
"10/31/2022, 2:35:46 AM",Cava Group,https://www.cbinsights.com/company/cava-mezze-grill,1.3,4/27/2021,2021,Washington,United States,Other,"[""SWaN & Legend Ventures"",""Revolution Growth"",""Invus Group""]",
"10/31/2022, 2:35:46 AM",Aibee,https://www.cbinsights.com/company/aibee,1.0,4/13/2021,2021,Beijing,China,Artificial intelligence,"[""Sequoia Capital China"",""Lenovo Capital and Incubator"",""Group GSR Ventures""]",
"10/31/2022, 2:35:46 AM",Pilot.com,https://www.cbinsights.com/company/pilot,1.2,3/26/2021,2021,San Francisco,United States,Fintech,"[""Index Ventures"",""Sequoia Capital"",""Bezos Expeditions""]",
"10/31/2022, 2:35:46 AM",Pipa Coding,https://www.cbinsights.com/company/pipa-coding,1.2,3/25/2021,2021,Beijing,China,Edtech,"[""Source Code Capital"",""XVC Venture Capital"",""Hillhouse Capital Management""]",
"10/31/2022, 2:35:46 AM",Public,https://www.cbinsights.com/company/matador,1.2,2/17/2021,2021,New York,United States,Fintech,"[""Accel"",""Greycroft"",""Advancit Capital""]",
