,is_hidden,slot,ability.name,ability.url,pokedex_nr
407,False,1,torrent,https://pokeapi.co/api/v2/ability/67/,160
408,True,3,sheer-force,https://pokeapi.co/api/v2/ability/125/,160
409,False,1,run-away,https://pokeapi.co/api/v2/ability/50/,161
410,False,2,keen-eye,https://pokeapi.co/api/v2/ability/51/,161
411,True,3,frisk,https://pokeapi.co/api/v2/ability/119/,161
412,False,1,run-away,https://pokeapi.co/api/v2/ability/50/,162
413,False,2,keen-eye,https://pokeapi.co/api/v2/ability/51/,162
414,True,3,frisk,https://pokeapi.co/api/v2/ability/119/,162
415,False,1,insomnia,https://pokeapi.co/api/v2/ability/15/,163
416,False,2,keen-eye,https://pokeapi.co/api/v2/ability/51/,163
417,True,3,tinted-lens,https://pokeapi.co/api/v2/ability/110/,163
418,False,1,insomnia,https://pokeapi.co/api/v2/ability/15/,164
419,False,2,keen-eye,https://pokeapi.co/api/v2/ability/51/,164
420,True,3,tinted-lens,https://pokeapi.co/api/v2/ability/110/,164
421,False,1,swarm,https://pokeapi.co/api/v2/ability/68/,165
422,False,2,early-bird,https://pokeapi.co/api/v2/ability/48/,165
423,True,3,rattled,https://pokeapi.co/api/v2/ability/155/,165
424,False,1,swarm,https://pokeapi.co/api/v2/ability/68/,166
425,False,2,early-bird,https://pokeapi.co/api/v2/ability/48/,166
426,True,3,iron-fist,https://pokeapi.co/api/v2/ability/89/,166
427,False,1,swarm,https://pokeapi.co/api/v2/ability/68/,167
428,False,2,insomnia,https://pokeapi.co/api/v2/ability/15/,167
429,True,3,sniper,https://pokeapi.co/api/v2/ability/97/,167
430,False,1,swarm,https://pokeapi.co/api/v2/ability/68/,168
431,False,2,insomnia,https://pokeapi.co/api/v2/ability/15/,168
432,True,3,sniper,https://pokeapi.co/api/v2/ability/97/,168
433,False,1,inner-focus,https://pokeapi.co/api/v2/ability/39/,169
434,True,3,infiltrator,https://pokeapi.co/api/v2/ability/151/,169
435,False,1,volt-absorb,https://pokeapi.co/api/v2/ability/10/,170
436,False,2,illuminate,https://pokeapi.co/api/v2/ability/35/,170
437,True,3,water-absorb,https://pokeapi.co/api/v2/ability/11/,170
438,False,1,volt-absorb,https://pokeapi.co/api/v2/ability/10/,171
439,False,2,illuminate,https://pokeapi.co/api/v2/ability/35/,171
440,True,3,water-absorb,https://pokeapi.co/api/v2/ability/11/,171
441,False,1,static,https://pokeapi.co/api/v2/ability/9/,172
442,True,3,lightning-rod,https://pokeapi.co/api/v2/ability/31/,172
443,False,1,cute-charm,https://pokeapi.co/api/v2/ability/56/,173
444,False,2,magic-guard,https://pokeapi.co/api/v2/ability/98/,173
445,True,3,friend-guard,https://pokeapi.co/api/v2/ability/132/,173
446,False,1,cute-charm,https://pokeapi.co/api/v2/ability/56/,174
447,False,2,competitive,https://pokeapi.co/api/v2/ability/172/,174
448,True,3,friend-guard,https://pokeapi.co/api/v2/ability/132/,174
449,False,1,hustle,https://pokeapi.co/api/v2/ability/55/,175
450,False,2,serene-grace,https://pokeapi.co/api/v2/ability/32/,175
451,True,3,super-luck,https://pokeapi.co/api/v2/ability/105/,175
452,False,1,hustle,https://pokeapi.co/api/v2/ability/55/,176
453,False,2,serene-grace,https://pokeapi.co/api/v2/ability/32/,176
454,True,3,super-luck,https://pokeapi.co/api/v2/ability/105/,176
455,False,1,synchronize,https://pokeapi.co/api/v2/ability/28/,177
456,False,2,early-bird,https://pokeapi.co/api/v2/ability/48/,177
457,True,3,magic-bounce,https://pokeapi.co/api/v2/ability/156/,177
458,False,1,synchronize,https://pokeapi.co/api/v2/ability/28/,178
459,False,2,early-bird,https://pokeapi.co/api/v2/ability/48/,178
460,True,3,magic-bounce,https://pokeapi.co/api/v2/ability/156/,178
461,False,1,static,https://pokeapi.co/api/v2/ability/9/,179
462,True,3,plus,https://pokeapi.co/api/v2/ability/57/,179
463,False,1,static,https://pokeapi.co/api/v2/ability/9/,180
464,True,3,plus,https://pokeapi.co/api/v2/ability/57/,180
465,False,1,static,https://pokeapi.co/api/v2/ability/9/,181
466,True,3,plus,https://pokeapi.co/api/v2/ability/57/,181
467,False,1,chlorophyll,https://pokeapi.co/api/v2/ability/34/,182
468,True,3,healer,https://pokeapi.co/api/v2/ability/131/,182
469,False,1,thick-fat,https://pokeapi.co/api/v2/ability/47/,183
470,False,2,huge-power,https://pokeapi.co/api/v2/ability/37/,183
471,True,3,sap-sipper,https://pokeapi.co/api/v2/ability/157/,183
472,False,1,thick-fat,https://pokeapi.co/api/v2/ability/47/,184
473,False,2,huge-power,https://pokeapi.co/api/v2/ability/37/,184
474,True,3,sap-sipper,https://pokeapi.co/api/v2/ability/157/,184
475,False,1,sturdy,https://pokeapi.co/api/v2/ability/5/,185
476,False,2,rock-head,https://pokeapi.co/api/v2/ability/69/,185
477,True,3,rattled,https://pokeapi.co/api/v2/ability/155/,185
478,False,1,water-absorb,https://pokeapi.co/api/v2/ability/11/,186
479,False,2,damp,https://pokeapi.co/api/v2/ability/6/,186
480,True,3,drizzle,https://pokeapi.co/api/v2/ability/2/,186
481,False,1,chlorophyll,https://pokeapi.co/api/v2/ability/34/,187
482,False,2,leaf-guard,https://pokeapi.co/api/v2/ability/102/,187
483,True,3,infiltrator,https://pokeapi.co/api/v2/ability/151/,187
484,False,1,chlorophyll,https://pokeapi.co/api/v2/ability/34/,188
485,False,2,leaf-guard,https://pokeapi.co/api/v2/ability/102/,188
486,True,3,infiltrator,https://pokeapi.co/api/v2/ability/151/,188
487,False,1,chlorophyll,https://pokeapi.co/api/v2/ability/34/,189
488,False,2,leaf-guard,https://pokeapi.co/api/v2/ability/102/,189
489,True,3,infiltrator,https://pokeapi.co/api/v2/ability/151/,189
490,False,1,run-away,https://pokeapi.co/api/v2/ability/50/,190
491,False,2,pickup,https://pokeapi.co/api/v2/ability/53/,190
492,True,3,skill-link,https://pokeapi.co/api/v2/ability/92/,190
493,False,1,chlorophyll,https://pokeapi.co/api/v2/ability/34/,191
494,False,2,solar-power,https://pokeapi.co/api/v2/ability/94/,191
495,True,3,early-bird,https://pokeapi.co/api/v2/ability/48/,191
496,False,1,chlorophyll,https://pokeapi.co/api/v2/ability/34/,192
497,False,2,solar-power,https://pokeapi.co/api/v2/ability/94/,192
498,True,3,early-bird,https://pokeapi.co/api/v2/ability/48/,192
499,False,1,speed-boost,https://pokeapi.co/api/v2/ability/3/,193
500,False,2,compound-eyes,https://pokeapi.co/api/v2/ability/14/,193
501,True,3,frisk,https://pokeapi.co/api/v2/ability/119/,193
502,False,1,damp,https://pokeapi.co/api/v2/ability/6/,194
503,False,2,water-absorb,https://pokeapi.co/api/v2/ability/11/,194
504,True,3,unaware,https://pokeapi.co/api/v2/ability/109/,194
505,False,1,damp,https://pokeapi.co/api/v2/ability/6/,195
506,False,2,water-absorb,https://pokeapi.co/api/v2/ability/11/,195
507,True,3,unaware,https://pokeapi.co/api/v2/ability/109/,195
508,False,1,synchronize,https://pokeapi.co/api/v2/ability/28/,196
509,True,3,magic-bounce,https://pokeapi.co/api/v2/ability/156/,196
510,False,1,synchronize,https://pokeapi.co/api/v2/ability/28/,197
511,True,3,inner-focus,https://pokeapi.co/api/v2/ability/39/,197
512,False,1,insomnia,https://pokeapi.co/api/v2/ability/15/,198
513,False,2,super-luck,https://pokeapi.co/api/v2/ability/105/,198
514,True,3,prankster,https://pokeapi.co/api/v2/ability/158/,198
515,False,1,oblivious,https://pokeapi.co/api/v2/ability/12/,199
516,False,2,own-tempo,https://pokeapi.co/api/v2/ability/20/,199
517,True,3,regenerator,https://pokeapi.co/api/v2/ability/144/,199
518,False,1,levitate,https://pokeapi.co/api/v2/ability/26/,200
519,False,1,levitate,https://pokeapi.co/api/v2/ability/26/,201
520,False,1,shadow-tag,https://pokeapi.co/api/v2/ability/23/,202
521,True,3,telepathy,https://pokeapi.co/api/v2/ability/140/,202
522,False,1,inner-focus,https://pokeapi.co/api/v2/ability/39/,203
523,False,2,early-bird,https://pokeapi.co/api/v2/ability/48/,203
524,True,3,sap-sipper,https://pokeapi.co/api/v2/ability/157/,203
525,False,1,sturdy,https://pokeapi.co/api/v2/ability/5/,204
526,True,3,overcoat,https://pokeapi.co/api/v2/ability/142/,204
527,False,1,sturdy,https://pokeapi.co/api/v2/ability/5/,205
528,True,3,overcoat,https://pokeapi.co/api/v2/ability/142/,205
529,False,1,serene-grace,https://pokeapi.co/api/v2/ability/32/,206
530,False,2,run-away,https://pokeapi.co/api/v2/ability/50/,206
531,True,3,rattled,https://pokeapi.co/api/v2/ability/155/,206
532,False,1,hyper-cutter,https://pokeapi.co/api/v2/ability/52/,207
533,False,2,sand-veil,https://pokeapi.co/api/v2/ability/8/,207
534,True,3,immunity,https://pokeapi.co/api/v2/ability/17/,207
535,False,1,rock-head,https://pokeapi.co/api/v2/ability/69/,208
536,False,2,sturdy,https://pokeapi.co/api/v2/ability/5/,208
537,True,3,sheer-force,https://pokeapi.co/api/v2/ability/125/,208
538,False,1,intimidate,https://pokeapi.co/api/v2/ability/22/,209
539,False,2,run-away,https://pokeapi.co/api/v2/ability/50/,209
540,True,3,rattled,https://pokeapi.co/api/v2/ability/155/,209
541,False,1,intimidate,https://pokeapi.co/api/v2/ability/22/,210
542,False,2,quick-feet,https://pokeapi.co/api/v2/ability/95/,210
543,True,3,rattled,https://pokeapi.co/api/v2/ability/155/,210
544,False,1,poison-point,https://pokeapi.co/api/v2/ability/38/,211
545,False,2,swift-swim,https://pokeapi.co/api/v2/ability/33/,211
546,True,3,intimidate,https://pokeapi.co/api/v2/ability/22/,211
547,False,1,swarm,https://pokeapi.co/api/v2/ability/68/,212
548,False,2,technician,https://pokeapi.co/api/v2/ability/101/,212
549,True,3,light-metal,https://pokeapi.co/api/v2/ability/135/,212
550,False,1,sturdy,https://pokeapi.co/api/v2/ability/5/,213
551,False,2,gluttony,https://pokeapi.co/api/v2/ability/82/,213
552,True,3,contrary,https://pokeapi.co/api/v2/ability/126/,213
553,False,1,swarm,https://pokeapi.co/api/v2/ability/68/,214
554,False,2,guts,https://pokeapi.co/api/v2/ability/62/,214
555,True,3,moxie,https://pokeapi.co/api/v2/ability/153/,214
556,False,1,inner-focus,https://pokeapi.co/api/v2/ability/39/,215
557,False,2,keen-eye,https://pokeapi.co/api/v2/ability/51/,215
558,True,3,pickpocket,https://pokeapi.co/api/v2/ability/124/,215
559,False,1,pickup,https://pokeapi.co/api/v2/ability/53/,216
560,False,2,quick-feet,https://pokeapi.co/api/v2/ability/95/,216
561,True,3,honey-gather,https://pokeapi.co/api/v2/ability/118/,216
562,False,1,guts,https://pokeapi.co/api/v2/ability/62/,217
563,False,2,quick-feet,https://pokeapi.co/api/v2/ability/95/,217
564,True,3,unnerve,https://pokeapi.co/api/v2/ability/127/,217
565,False,1,magma-armor,https://pokeapi.co/api/v2/ability/40/,218
566,False,2,flame-body,https://pokeapi.co/api/v2/ability/49/,218
567,True,3,weak-armor,https://pokeapi.co/api/v2/ability/133/,218
568,False,1,magma-armor,https://pokeapi.co/api/v2/ability/40/,219
569,False,2,flame-body,https://pokeapi.co/api/v2/ability/49/,219
570,True,3,weak-armor,https://pokeapi.co/api/v2/ability/133/,219
571,False,1,oblivious,https://pokeapi.co/api/v2/ability/12/,220
572,False,2,snow-cloak,https://pokeapi.co/api/v2/ability/81/,220
573,True,3,thick-fat,https://pokeapi.co/api/v2/ability/47/,220
574,False,1,oblivious,https://pokeapi.co/api/v2/ability/12/,221
575,False,2,snow-cloak,https://pokeapi.co/api/v2/ability/81/,221
576,True,3,thick-fat,https://pokeapi.co/api/v2/ability/47/,221
577,False,1,hustle,https://pokeapi.co/api/v2/ability/55/,222
578,False,2,natural-cure,https://pokeapi.co/api/v2/ability/30/,222
579,True,3,regenerator,https://pokeapi.co/api/v2/ability/144/,222
580,False,1,hustle,https://pokeapi.co/api/v2/ability/55/,223
581,False,2,sniper,https://pokeapi.co/api/v2/ability/97/,223
582,True,3,moody,https://pokeapi.co/api/v2/ability/141/,223
583,False,1,suction-cups,https://pokeapi.co/api/v2/ability/21/,224
584,False,2,sniper,https://pokeapi.co/api/v2/ability/97/,224
585,True,3,moody,https://pokeapi.co/api/v2/ability/141/,224
586,False,1,vital-spirit,https://pokeapi.co/api/v2/ability/72/,225
587,False,2,hustle,https://pokeapi.co/api/v2/ability/55/,225
588,True,3,insomnia,https://pokeapi.co/api/v2/ability/15/,225
589,False,1,swift-swim,https://pokeapi.co/api/v2/ability/33/,226
590,False,2,water-absorb,https://pokeapi.co/api/v2/ability/11/,226
591,True,3,water-veil,https://pokeapi.co/api/v2/ability/41/,226
592,False,1,keen-eye,https://pokeapi.co/api/v2/ability/51/,227
593,False,2,sturdy,https://pokeapi.co/api/v2/ability/5/,227
594,True,3,weak-armor,https://pokeapi.co/api/v2/ability/133/,227
595,False,1,early-bird,https://pokeapi.co/api/v2/ability/48/,228
596,False,2,flash-fire,https://pokeapi.co/api/v2/ability/18/,228
597,True,3,unnerve,https://pokeapi.co/api/v2/ability/127/,228
598,False,1,early-bird,https://pokeapi.co/api/v2/ability/48/,229
599,False,2,flash-fire,https://pokeapi.co/api/v2/ability/18/,229
600,True,3,unnerve,https://pokeapi.co/api/v2/ability/127/,229
601,False,1,swift-swim,https://pokeapi.co/api/v2/ability/33/,230
602,False,2,sniper,https://pokeapi.co/api/v2/ability/97/,230
603,True,3,damp,https://pokeapi.co/api/v2/ability/6/,230
604,False,1,pickup,https://pokeapi.co/api/v2/ability/53/,231
605,True,3,sand-veil,https://pokeapi.co/api/v2/ability/8/,231
606,False,1,sturdy,https://pokeapi.co/api/v2/ability/5/,232
607,True,3,sand-veil,https://pokeapi.co/api/v2/ability/8/,232
608,False,1,trace,https://pokeapi.co/api/v2/ability/36/,233
609,False,2,download,https://pokeapi.co/api/v2/ability/88/,233
610,True,3,analytic,https://pokeapi.co/api/v2/ability/148/,233
611,False,1,intimidate,https://pokeapi.co/api/v2/ability/22/,234
612,False,2,frisk,https://pokeapi.co/api/v2/ability/119/,234
613,True,3,sap-sipper,https://pokeapi.co/api/v2/ability/157/,234
614,False,1,own-tempo,https://pokeapi.co/api/v2/ability/20/,235
615,False,2,technician,https://pokeapi.co/api/v2/ability/101/,235
616,True,3,moody,https://pokeapi.co/api/v2/ability/141/,235
617,False,1,guts,https://pokeapi.co/api/v2/ability/62/,236
618,False,2,steadfast,https://pokeapi.co/api/v2/ability/80/,236
619,True,3,vital-spirit,https://pokeapi.co/api/v2/ability/72/,236
620,False,1,intimidate,https://pokeapi.co/api/v2/ability/22/,237
621,False,2,technician,https://pokeapi.co/api/v2/ability/101/,237
622,True,3,steadfast,https://pokeapi.co/api/v2/ability/80/,237
623,False,1,oblivious,https://pokeapi.co/api/v2/ability/12/,238
624,False,2,forewarn,https://pokeapi.co/api/v2/ability/108/,238
625,True,3,hydration,https://pokeapi.co/api/v2/ability/93/,238
626,False,1,static,https://pokeapi.co/api/v2/ability/9/,239
627,True,3,vital-spirit,https://pokeapi.co/api/v2/ability/72/,239
628,False,1,flame-body,https://pokeapi.co/api/v2/ability/49/,240
629,True,3,vital-spirit,https://pokeapi.co/api/v2/ability/72/,240
630,False,1,thick-fat,https://pokeapi.co/api/v2/ability/47/,241
631,False,2,scrappy,https://pokeapi.co/api/v2/ability/113/,241
632,True,3,sap-sipper,https://pokeapi.co/api/v2/ability/157/,241
633,False,1,natural-cure,https://pokeapi.co/api/v2/ability/30/,242
634,False,2,serene-grace,https://pokeapi.co/api/v2/ability/32/,242
635,True,3,healer,https://pokeapi.co/api/v2/ability/131/,242
636,False,1,pressure,https://pokeapi.co/api/v2/ability/46/,243
637,True,3,inner-focus,https://pokeapi.co/api/v2/ability/39/,243
638,False,1,pressure,https://pokeapi.co/api/v2/ability/46/,244
639,True,3,inner-focus,https://pokeapi.co/api/v2/ability/39/,244
640,False,1,pressure,https://pokeapi.co/api/v2/ability/46/,245
641,True,3,inner-focus,https://pokeapi.co/api/v2/ability/39/,245
642,False,1,guts,https://pokeapi.co/api/v2/ability/62/,246
643,True,3,sand-veil,https://pokeapi.co/api/v2/ability/8/,246
644,False,1,shed-skin,https://pokeapi.co/api/v2/ability/61/,247
645,False,1,sand-stream,https://pokeapi.co/api/v2/ability/45/,248
646,True,3,unnerve,https://pokeapi.co/api/v2/ability/127/,248
647,False,1,pressure,https://pokeapi.co/api/v2/ability/46/,249
648,True,3,multiscale,https://pokeapi.co/api/v2/ability/136/,249
649,False,1,pressure,https://pokeapi.co/api/v2/ability/46/,250
650,True,3,regenerator,https://pokeapi.co/api/v2/ability/144/,250
651,False,1,natural-cure,https://pokeapi.co/api/v2/ability/30/,251
652,False,1,overgrow,https://pokeapi.co/api/v2/ability/65/,252
653,True,3,unburden,https://pokeapi.co/api/v2/ability/84/,252
654,False,1,overgrow,https://pokeapi.co/api/v2/ability/65/,253
655,True,3,unburden,https://pokeapi.co/api/v2/ability/84/,253
656,False,1,overgrow,https://pokeapi.co/api/v2/ability/65/,254
657,True,3,unburden,https://pokeapi.co/api/v2/ability/84/,254
658,False,1,blaze,https://pokeapi.co/api/v2/ability/66/,255
659,True,3,speed-boost,https://pokeapi.co/api/v2/ability/3/,255
660,False,1,blaze,https://pokeapi.co/api/v2/ability/66/,256
661,True,3,speed-boost,https://pokeapi.co/api/v2/ability/3/,256
662,False,1,blaze,https://pokeapi.co/api/v2/ability/66/,257
663,True,3,speed-boost,https://pokeapi.co/api/v2/ability/3/,257
664,False,1,torrent,https://pokeapi.co/api/v2/ability/67/,258
665,True,3,damp,https://pokeapi.co/api/v2/ability/6/,258
666,False,1,torrent,https://pokeapi.co/api/v2/ability/67/,259
667,True,3,damp,https://pokeapi.co/api/v2/ability/6/,259
668,False,1,torrent,https://pokeapi.co/api/v2/ability/67/,260
669,True,3,damp,https://pokeapi.co/api/v2/ability/6/,260
670,False,1,run-away,https://pokeapi.co/api/v2/ability/50/,261
671,False,2,quick-feet,https://pokeapi.co/api/v2/ability/95/,261
672,True,3,rattled,https://pokeapi.co/api/v2/ability/155/,261
673,False,1,intimidate,https://pokeapi.co/api/v2/ability/22/,262
674,False,2,quick-feet,https://pokeapi.co/api/v2/ability/95/,262
675,True,3,moxie,https://pokeapi.co/api/v2/ability/153/,262
676,False,1,pickup,https://pokeapi.co/api/v2/ability/53/,263
677,False,2,gluttony,https://pokeapi.co/api/v2/ability/82/,263
678,True,3,quick-feet,https://pokeapi.co/api/v2/ability/95/,263
679,False,1,pickup,https://pokeapi.co/api/v2/ability/53/,264
680,False,2,gluttony,https://pokeapi.co/api/v2/ability/82/,264
681,True,3,quick-feet,https://pokeapi.co/api/v2/ability/95/,264
682,False,1,shield-dust,https://pokeapi.co/api/v2/ability/19/,265
683,True,3,run-away,https://pokeapi.co/api/v2/ability/50/,265
684,False,1,shed-skin,https://pokeapi.co/api/v2/ability/61/,266
685,False,1,swarm,https://pokeapi.co/api/v2/ability/68/,267
686,True,3,rivalry,https://pokeapi.co/api/v2/ability/79/,267
687,False,1,shed-skin,https://pokeapi.co/api/v2/ability/61/,268
688,False,1,shield-dust,https://pokeapi.co/api/v2/ability/19/,269
689,True,3,compound-eyes,https://pokeapi.co/api/v2/ability/14/,269
690,False,1,swift-swim,https://pokeapi.co/api/v2/ability/33/,270
691,False,2,rain-dish,https://pokeapi.co/api/v2/ability/44/,270
692,True,3,own-tempo,https://pokeapi.co/api/v2/ability/20/,270
693,False,1,swift-swim,https://pokeapi.co/api/v2/ability/33/,271
694,False,2,rain-dish,https://pokeapi.co/api/v2/ability/44/,271
695,True,3,own-tempo,https://pokeapi.co/api/v2/ability/20/,271
696,False,1,swift-swim,https://pokeapi.co/api/v2/ability/33/,272
697,False,2,rain-dish,https://pokeapi.co/api/v2/ability/44/,272
698,True,3,own-tempo,https://pokeapi.co/api/v2/ability/20/,272
699,False,1,chlorophyll,https://pokeapi.co/api/v2/ability/34/,273
700,False,2,early-bird,https://pokeapi.co/api/v2/ability/48/,273
701,True,3,pickpocket,https://pokeapi.co/api/v2/ability/124/,273
702,False,1,chlorophyll,https://pokeapi.co/api/v2/ability/34/,274
703,False,2,early-bird,https://pokeapi.co/api/v2/ability/48/,274
704,True,3,pickpocket,https://pokeapi.co/api/v2/ability/124/,274
705,False,1,chlorophyll,https://pokeapi.co/api/v2/ability/34/,275
706,False,2,early-bird,https://pokeapi.co/api/v2/ability/48/,275
707,True,3,pickpocket,https://pokeapi.co/api/v2/ability/124/,275
708,False,1,guts,https://pokeapi.co/api/v2/ability/62/,276
709,True,3,scrappy,https://pokeapi.co/api/v2/ability/113/,276
710,False,1,guts,https://pokeapi.co/api/v2/ability/62/,277
711,True,3,scrappy,https://pokeapi.co/api/v2/ability/113/,277
712,False,1,keen-eye,https://pokeapi.co/api/v2/ability/51/,278
713,False,2,hydration,https://pokeapi.co/api/v2/ability/93/,278
714,True,3,rain-dish,https://pokeapi.co/api/v2/ability/44/,278
715,False,1,keen-eye,https://pokeapi.co/api/v2/ability/51/,279
716,False,2,drizzle,https://pokeapi.co/api/v2/ability/2/,279
717,True,3,rain-dish,https://pokeapi.co/api/v2/ability/44/,279
718,False,1,synchronize,https://pokeapi.co/api/v2/ability/28/,280
719,False,2,trace,https://pokeapi.co/api/v2/ability/36/,280
720,True,3,telepathy,https://pokeapi.co/api/v2/ability/140/,280
721,False,1,synchronize,https://pokeapi.co/api/v2/ability/28/,281
722,False,2,trace,https://pokeapi.co/api/v2/ability/36/,281
723,True,3,telepathy,https://pokeapi.co/api/v2/ability/140/,281
724,False,1,synchronize,https://pokeapi.co/api/v2/ability/28/,282
725,False,2,trace,https://pokeapi.co/api/v2/ability/36/,282
726,True,3,telepathy,https://pokeapi.co/api/v2/ability/140/,282
727,False,1,swift-swim,https://pokeapi.co/api/v2/ability/33/,283
728,True,3,rain-dish,https://pokeapi.co/api/v2/ability/44/,283
729,False,1,intimidate,https://pokeapi.co/api/v2/ability/22/,284
730,True,3,unnerve,https://pokeapi.co/api/v2/ability/127/,284
731,False,1,effect-spore,https://pokeapi.co/api/v2/ability/27/,285
732,False,2,poison-heal,https://pokeapi.co/api/v2/ability/90/,285
733,True,3,quick-feet,https://pokeapi.co/api/v2/ability/95/,285
734,False,1,effect-spore,https://pokeapi.co/api/v2/ability/27/,286
735,False,2,poison-heal,https://pokeapi.co/api/v2/ability/90/,286
736,True,3,technician,https://pokeapi.co/api/v2/ability/101/,286
737,False,1,truant,https://pokeapi.co/api/v2/ability/54/,287
738,False,1,vital-spirit,https://pokeapi.co/api/v2/ability/72/,288
739,False,1,truant,https://pokeapi.co/api/v2/ability/54/,289
740,False,1,compound-eyes,https://pokeapi.co/api/v2/ability/14/,290
741,True,3,run-away,https://pokeapi.co/api/v2/ability/50/,290
742,False,1,speed-boost,https://pokeapi.co/api/v2/ability/3/,291
743,True,3,infiltrator,https://pokeapi.co/api/v2/ability/151/,291
744,False,1,wonder-guard,https://pokeapi.co/api/v2/ability/25/,292
745,False,1,soundproof,https://pokeapi.co/api/v2/ability/43/,293
746,True,3,rattled,https://pokeapi.co/api/v2/ability/155/,293
747,False,1,soundproof,https://pokeapi.co/api/v2/ability/43/,294
748,True,3,scrappy,https://pokeapi.co/api/v2/ability/113/,294
749,False,1,soundproof,https://pokeapi.co/api/v2/ability/43/,295
750,True,3,scrappy,https://pokeapi.co/api/v2/ability/113/,295
751,False,1,thick-fat,https://pokeapi.co/api/v2/ability/47/,296
752,False,2,guts,https://pokeapi.co/api/v2/ability/62/,296
753,True,3,sheer-force,https://pokeapi.co/api/v2/ability/125/,296
754,False,1,thick-fat,https://pokeapi.co/api/v2/ability/47/,297
755,False,2,guts,https://pokeapi.co/api/v2/ability/62/,297
756,True,3,sheer-force,https://pokeapi.co/api/v2/ability/125/,297
757,False,1,thick-fat,https://pokeapi.co/api/v2/ability/47/,298
758,False,2,huge-power,https://pokeapi.co/api/v2/ability/37/,298
759,True,3,sap-sipper,https://pokeapi.co/api/v2/ability/157/,298
760,False,1,sturdy,https://pokeapi.co/api/v2/ability/5/,299
761,False,2,magnet-pull,https://pokeapi.co/api/v2/ability/42/,299
762,True,3,sand-force,https://pokeapi.co/api/v2/ability/159/,299
763,False,1,cute-charm,https://pokeapi.co/api/v2/ability/56/,300
764,False,2,normalize,https://pokeapi.co/api/v2/ability/96/,300
765,True,3,wonder-skin,https://pokeapi.co/api/v2/ability/147/,300
766,False,1,cute-charm,https://pokeapi.co/api/v2/ability/56/,301
767,False,2,normalize,https://pokeapi.co/api/v2/ability/96/,301
768,True,3,wonder-skin,https://pokeapi.co/api/v2/ability/147/,301
769,False,1,keen-eye,https://pokeapi.co/api/v2/ability/51/,302
770,False,2,stall,https://pokeapi.co/api/v2/ability/100/,302
771,True,3,prankster,https://pokeapi.co/api/v2/ability/158/,302
772,False,1,hyper-cutter,https://pokeapi.co/api/v2/ability/52/,303
773,False,2,intimidate,https://pokeapi.co/api/v2/ability/22/,303
774,True,3,sheer-force,https://pokeapi.co/api/v2/ability/125/,303
775,False,1,sturdy,https://pokeapi.co/api/v2/ability/5/,304
776,False,2,rock-head,https://pokeapi.co/api/v2/ability/69/,304
777,True,3,heavy-metal,https://pokeapi.co/api/v2/ability/134/,304
778,False,1,sturdy,https://pokeapi.co/api/v2/ability/5/,305
779,False,2,rock-head,https://pokeapi.co/api/v2/ability/69/,305
780,True,3,heavy-metal,https://pokeapi.co/api/v2/ability/134/,305
781,False,1,sturdy,https://pokeapi.co/api/v2/ability/5/,306
782,False,2,rock-head,https://pokeapi.co/api/v2/ability/69/,306
783,True,3,heavy-metal,https://pokeapi.co/api/v2/ability/134/,306
784,False,1,pure-power,https://pokeapi.co/api/v2/ability/74/,307
785,True,3,telepathy,https://pokeapi.co/api/v2/ability/140/,307
786,False,1,pure-power,https://pokeapi.co/api/v2/ability/74/,308
787,True,3,telepathy,https://pokeapi.co/api/v2/ability/140/,308
788,False,1,static,https://pokeapi.co/api/v2/ability/9/,309
789,False,2,lightning-rod,https://pokeapi.co/api/v2/ability/31/,309
790,True,3,minus,https://pokeapi.co/api/v2/ability/58/,309
791,False,1,static,https://pokeapi.co/api/v2/ability/9/,310
792,False,2,lightning-rod,https://pokeapi.co/api/v2/ability/31/,310
793,True,3,minus,https://pokeapi.co/api/v2/ability/58/,310
794,False,1,plus,https://pokeapi.co/api/v2/ability/57/,311
795,True,3,lightning-rod,https://pokeapi.co/api/v2/ability/31/,311
796,False,1,minus,https://pokeapi.co/api/v2/ability/58/,312
797,True,3,volt-absorb,https://pokeapi.co/api/v2/ability/10/,312
798,False,1,illuminate,https://pokeapi.co/api/v2/ability/35/,313
799,False,2,swarm,https://pokeapi.co/api/v2/ability/68/,313
800,True,3,prankster,https://pokeapi.co/api/v2/ability/158/,313
801,False,1,oblivious,https://pokeapi.co/api/v2/ability/12/,314
802,False,2,tinted-lens,https://pokeapi.co/api/v2/ability/110/,314
803,True,3,prankster,https://pokeapi.co/api/v2/ability/158/,314
804,False,1,natural-cure,https://pokeapi.co/api/v2/ability/30/,315
805,False,2,poison-point,https://pokeapi.co/api/v2/ability/38/,315
806,True,3,leaf-guard,https://pokeapi.co/api/v2/ability/102/,315
807,False,1,liquid-ooze,https://pokeapi.co/api/v2/ability/64/,316
808,False,2,sticky-hold,https://pokeapi.co/api/v2/ability/60/,316
809,True,3,gluttony,https://pokeapi.co/api/v2/ability/82/,316
810,False,1,liquid-ooze,https://pokeapi.co/api/v2/ability/64/,317
811,False,2,sticky-hold,https://pokeapi.co/api/v2/ability/60/,317
812,True,3,gluttony,https://pokeapi.co/api/v2/ability/82/,317
813,False,1,rough-skin,https://pokeapi.co/api/v2/ability/24/,318
814,True,3,speed-boost,https://pokeapi.co/api/v2/ability/3/,318
815,False,1,rough-skin,https://pokeapi.co/api/v2/ability/24/,319
