Id,ActivityHour,Calories
2022484408,4/30/2016 2:00:00 AM,62
2022484408,4/30/2016 3:00:00 AM,62
2022484408,4/30/2016 4:00:00 AM,62
2022484408,4/30/2016 5:00:00 AM,62
2022484408,4/30/2016 6:00:00 AM,93
2022484408,4/30/2016 7:00:00 AM,97
2022484408,4/30/2016 8:00:00 AM,73
2022484408,4/30/2016 9:00:00 AM,85
2022484408,4/30/2016 10:00:00 AM,197
2022484408,4/30/2016 11:00:00 AM,138
2022484408,4/30/2016 12:00:00 PM,157
2022484408,4/30/2016 1:00:00 PM,216
2022484408,4/30/2016 2:00:00 PM,179
2022484408,4/30/2016 3:00:00 PM,222
2022484408,4/30/2016 4:00:00 PM,252
2022484408,4/30/2016 5:00:00 PM,154
2022484408,4/30/2016 6:00:00 PM,128
2022484408,4/30/2016 7:00:00 PM,110
2022484408,4/30/2016 8:00:00 PM,70
2022484408,4/30/2016 9:00:00 PM,62
2022484408,4/30/2016 10:00:00 PM,62
2022484408,4/30/2016 11:00:00 PM,62
2022484408,5/1/2016 12:00:00 AM,62
2022484408,5/1/2016 1:00:00 AM,62
2022484408,5/1/2016 2:00:00 AM,62
2022484408,5/1/2016 3:00:00 AM,62
2022484408,5/1/2016 4:00:00 AM,62
2022484408,5/1/2016 5:00:00 AM,62
2022484408,5/1/2016 6:00:00 AM,114
2022484408,5/1/2016 7:00:00 AM,97
2022484408,5/1/2016 8:00:00 AM,70
2022484408,5/1/2016 9:00:00 AM,87
2022484408,5/1/2016 10:00:00 AM,292
2022484408,5/1/2016 11:00:00 AM,109
2022484408,5/1/2016 12:00:00 PM,79
2022484408,5/1/2016 1:00:00 PM,68
2022484408,5/1/2016 2:00:00 PM,91
2022484408,5/1/2016 3:00:00 PM,142
2022484408,5/1/2016 4:00:00 PM,119
2022484408,5/1/2016 5:00:00 PM,158
2022484408,5/1/2016 6:00:00 PM,146
2022484408,5/1/2016 7:00:00 PM,185
2022484408,5/1/2016 8:00:00 PM,62
2022484408,5/1/2016 9:00:00 PM,62
2022484408,5/1/2016 10:00:00 PM,62
2022484408,5/1/2016 11:00:00 PM,62
2022484408,5/2/2016 12:00:00 AM,62
2022484408,5/2/2016 1:00:00 AM,62
2022484408,5/2/2016 2:00:00 AM,62
2022484408,5/2/2016 3:00:00 AM,62
2022484408,5/2/2016 4:00:00 AM,62
2022484408,5/2/2016 5:00:00 AM,62
2022484408,5/2/2016 6:00:00 AM,62
2022484408,5/2/2016 7:00:00 AM,114
2022484408,5/2/2016 8:00:00 AM,104
2022484408,5/2/2016 9:00:00 AM,183
2022484408,5/2/2016 10:00:00 AM,166
2022484408,5/2/2016 11:00:00 AM,78
2022484408,5/2/2016 12:00:00 PM,146
2022484408,5/2/2016 1:00:00 PM,143
2022484408,5/2/2016 2:00:00 PM,312
2022484408,5/2/2016 3:00:00 PM,92
2022484408,5/2/2016 4:00:00 PM,137
2022484408,5/2/2016 5:00:00 PM,108
2022484408,5/2/2016 6:00:00 PM,113
2022484408,5/2/2016 7:00:00 PM,94
2022484408,5/2/2016 8:00:00 PM,62
2022484408,5/2/2016 9:00:00 PM,62
2022484408,5/2/2016 10:00:00 PM,62
2022484408,5/2/2016 11:00:00 PM,62
2022484408,5/3/2016 12:00:00 AM,62
2022484408,5/3/2016 1:00:00 AM,62
2022484408,5/3/2016 2:00:00 AM,62
2022484408,5/3/2016 3:00:00 AM,62
2022484408,5/3/2016 4:00:00 AM,62
2022484408,5/3/2016 5:00:00 AM,62
2022484408,5/3/2016 6:00:00 AM,62
2022484408,5/3/2016 7:00:00 AM,91
2022484408,5/3/2016 8:00:00 AM,129
2022484408,5/3/2016 9:00:00 AM,101
2022484408,5/3/2016 10:00:00 AM,388
2022484408,5/3/2016 11:00:00 AM,134
2022484408,5/3/2016 12:00:00 PM,101
2022484408,5/3/2016 1:00:00 PM,106
2022484408,5/3/2016 2:00:00 PM,227
2022484408,5/3/2016 3:00:00 PM,126
2022484408,5/3/2016 4:00:00 PM,295
2022484408,5/3/2016 5:00:00 PM,126
2022484408,5/3/2016 6:00:00 PM,86
2022484408,5/3/2016 7:00:00 PM,96
2022484408,5/3/2016 8:00:00 PM,114
2022484408,5/3/2016 9:00:00 PM,72
2022484408,5/3/2016 10:00:00 PM,62
2022484408,5/3/2016 11:00:00 PM,62
2022484408,5/4/2016 12:00:00 AM,62
2022484408,5/4/2016 1:00:00 AM,62
2022484408,5/4/2016 2:00:00 AM,62
2022484408,5/4/2016 3:00:00 AM,62
2022484408,5/4/2016 4:00:00 AM,62
2022484408,5/4/2016 5:00:00 AM,62
2022484408,5/4/2016 6:00:00 AM,74
2022484408,5/4/2016 7:00:00 AM,135
2022484408,5/4/2016 8:00:00 AM,104
2022484408,5/4/2016 9:00:00 AM,231
2022484408,5/4/2016 10:00:00 AM,233
2022484408,5/4/2016 11:00:00 AM,134
2022484408,5/4/2016 12:00:00 PM,120
2022484408,5/4/2016 1:00:00 PM,122
2022484408,5/4/2016 2:00:00 PM,311
2022484408,5/4/2016 3:00:00 PM,89
2022484408,5/4/2016 4:00:00 PM,135
2022484408,5/4/2016 5:00:00 PM,86
2022484408,5/4/2016 6:00:00 PM,115
2022484408,5/4/2016 7:00:00 PM,121
2022484408,5/4/2016 8:00:00 PM,79
2022484408,5/4/2016 9:00:00 PM,62
2022484408,5/4/2016 10:00:00 PM,62
2022484408,5/4/2016 11:00:00 PM,62
2022484408,5/5/2016 12:00:00 AM,62
2022484408,5/5/2016 1:00:00 AM,62
2022484408,5/5/2016 2:00:00 AM,62
2022484408,5/5/2016 3:00:00 AM,62
2022484408,5/5/2016 4:00:00 AM,62
2022484408,5/5/2016 5:00:00 AM,62
2022484408,5/5/2016 6:00:00 AM,62
2022484408,5/5/2016 7:00:00 AM,62
2022484408,5/5/2016 8:00:00 AM,101
2022484408,5/5/2016 9:00:00 AM,217
2022484408,5/5/2016 10:00:00 AM,326
2022484408,5/5/2016 11:00:00 AM,133
2022484408,5/5/2016 12:00:00 PM,94
2022484408,5/5/2016 1:00:00 PM,82
2022484408,5/5/2016 2:00:00 PM,194
2022484408,5/5/2016 3:00:00 PM,214
2022484408,5/5/2016 4:00:00 PM,150
2022484408,5/5/2016 5:00:00 PM,110
2022484408,5/5/2016 6:00:00 PM,106
2022484408,5/5/2016 7:00:00 PM,92
2022484408,5/5/2016 8:00:00 PM,105
2022484408,5/5/2016 9:00:00 PM,62
2022484408,5/5/2016 10:00:00 PM,62
2022484408,5/5/2016 11:00:00 PM,62
2022484408,5/6/2016 12:00:00 AM,62
2022484408,5/6/2016 1:00:00 AM,62
2022484408,5/6/2016 2:00:00 AM,62
2022484408,5/6/2016 3:00:00 AM,62
2022484408,5/6/2016 4:00:00 AM,62
2022484408,5/6/2016 5:00:00 AM,62
2022484408,5/6/2016 6:00:00 AM,62
2022484408,5/6/2016 7:00:00 AM,62
2022484408,5/6/2016 8:00:00 AM,62
2022484408,5/6/2016 9:00:00 AM,154
2022484408,5/6/2016 10:00:00 AM,181
2022484408,5/6/2016 11:00:00 AM,180
2022484408,5/6/2016 12:00:00 PM,94
2022484408,5/6/2016 1:00:00 PM,123
2022484408,5/6/2016 2:00:00 PM,289
2022484408,5/6/2016 3:00:00 PM,120
2022484408,5/6/2016 4:00:00 PM,111
2022484408,5/6/2016 5:00:00 PM,100
2022484408,5/6/2016 6:00:00 PM,110
2022484408,5/6/2016 7:00:00 PM,105
2022484408,5/6/2016 8:00:00 PM,90
2022484408,5/6/2016 9:00:00 PM,158
2022484408,5/6/2016 10:00:00 PM,62
2022484408,5/6/2016 11:00:00 PM,62
2022484408,5/7/2016 12:00:00 AM,62
2022484408,5/7/2016 1:00:00 AM,62
2022484408,5/7/2016 2:00:00 AM,62
2022484408,5/7/2016 3:00:00 AM,62
2022484408,5/7/2016 4:00:00 AM,62
2022484408,5/7/2016 5:00:00 AM,62
2022484408,5/7/2016 6:00:00 AM,62
2022484408,5/7/2016 7:00:00 AM,62
2022484408,5/7/2016 8:00:00 AM,64
2022484408,5/7/2016 9:00:00 AM,140
2022484408,5/7/2016 10:00:00 AM,219
2022484408,5/7/2016 11:00:00 AM,141
2022484408,5/7/2016 12:00:00 PM,107
2022484408,5/7/2016 1:00:00 PM,111
2022484408,5/7/2016 2:00:00 PM,62
2022484408,5/7/2016 3:00:00 PM,62
2022484408,5/7/2016 4:00:00 PM,62
2022484408,5/7/2016 5:00:00 PM,62
2022484408,5/7/2016 6:00:00 PM,62
2022484408,5/7/2016 7:00:00 PM,122
2022484408,5/7/2016 8:00:00 PM,96
2022484408,5/7/2016 9:00:00 PM,62
2022484408,5/7/2016 10:00:00 PM,62
2022484408,5/7/2016 11:00:00 PM,62
2022484408,5/8/2016 12:00:00 AM,62
2022484408,5/8/2016 1:00:00 AM,62
2022484408,5/8/2016 2:00:00 AM,62
2022484408,5/8/2016 3:00:00 AM,62
2022484408,5/8/2016 4:00:00 AM,62
2022484408,5/8/2016 5:00:00 AM,62
2022484408,5/8/2016 6:00:00 AM,62
2022484408,5/8/2016 7:00:00 AM,62
2022484408,5/8/2016 8:00:00 AM,91
2022484408,5/8/2016 9:00:00 AM,88
2022484408,5/8/2016 10:00:00 AM,129
2022484408,5/8/2016 11:00:00 AM,150
2022484408,5/8/2016 12:00:00 PM,130
2022484408,5/8/2016 1:00:00 PM,104
2022484408,5/8/2016 2:00:00 PM,96
2022484408,5/8/2016 3:00:00 PM,62
2022484408,5/8/2016 4:00:00 PM,62
2022484408,5/8/2016 5:00:00 PM,62
2022484408,5/8/2016 6:00:00 PM,62
2022484408,5/8/2016 7:00:00 PM,62
2022484408,5/8/2016 8:00:00 PM,62
2022484408,5/8/2016 9:00:00 PM,62
2022484408,5/8/2016 10:00:00 PM,62
2022484408,5/8/2016 11:00:00 PM,62
2022484408,5/9/2016 12:00:00 AM,62
2022484408,5/9/2016 1:00:00 AM,62
2022484408,5/9/2016 2:00:00 AM,62
2022484408,5/9/2016 3:00:00 AM,62
2022484408,5/9/2016 4:00:00 AM,62
2022484408,5/9/2016 5:00:00 AM,62
2022484408,5/9/2016 6:00:00 AM,95
2022484408,5/9/2016 7:00:00 AM,134
2022484408,5/9/2016 8:00:00 AM,140
2022484408,5/9/2016 9:00:00 AM,202
2022484408,5/9/2016 10:00:00 AM,288
2022484408,5/9/2016 11:00:00 AM,83
2022484408,5/9/2016 12:00:00 PM,110
2022484408,5/9/2016 1:00:00 PM,82
2022484408,5/9/2016 2:00:00 PM,294
2022484408,5/9/2016 3:00:00 PM,190
2022484408,5/9/2016 4:00:00 PM,127
2022484408,5/9/2016 5:00:00 PM,108
2022484408,5/9/2016 6:00:00 PM,117
2022484408,5/9/2016 7:00:00 PM,103
2022484408,5/9/2016 8:00:00 PM,78
2022484408,5/9/2016 9:00:00 PM,62
2022484408,5/9/2016 10:00:00 PM,62
2022484408,5/9/2016 11:00:00 PM,62
2022484408,5/10/2016 12:00:00 AM,62
2022484408,5/10/2016 1:00:00 AM,62
2022484408,5/10/2016 2:00:00 AM,62
2022484408,5/10/2016 3:00:00 AM,62
2022484408,5/10/2016 4:00:00 AM,62
2022484408,5/10/2016 5:00:00 AM,62
2022484408,5/10/2016 6:00:00 AM,62
2022484408,5/10/2016 7:00:00 AM,62
2022484408,5/10/2016 8:00:00 AM,82
2022484408,5/10/2016 9:00:00 AM,112
2022484408,5/10/2016 10:00:00 AM,361
2022484408,5/10/2016 11:00:00 AM,275
2022484408,5/10/2016 12:00:00 PM,116
2022484408,5/10/2016 1:00:00 PM,176
2022484408,5/10/2016 2:00:00 PM,273
2022484408,5/10/2016 3:00:00 PM,130
2022484408,5/10/2016 4:00:00 PM,102
2022484408,5/10/2016 5:00:00 PM,176
2022484408,5/10/2016 6:00:00 PM,115
2022484408,5/10/2016 7:00:00 PM,131
2022484408,5/10/2016 8:00:00 PM,64
2022484408,5/10/2016 9:00:00 PM,62
2022484408,5/10/2016 10:00:00 PM,62
2022484408,5/10/2016 11:00:00 PM,62
2022484408,5/11/2016 12:00:00 AM,62
2022484408,5/11/2016 1:00:00 AM,62
2022484408,5/11/2016 2:00:00 AM,62
2022484408,5/11/2016 3:00:00 AM,62
2022484408,5/11/2016 4:00:00 AM,62
2022484408,5/11/2016 5:00:00 AM,62
2022484408,5/11/2016 6:00:00 AM,62
2022484408,5/11/2016 7:00:00 AM,62
2022484408,5/11/2016 8:00:00 AM,62
2022484408,5/11/2016 9:00:00 AM,67
2022484408,5/11/2016 10:00:00 AM,100
2022484408,5/11/2016 11:00:00 AM,367
2022484408,5/11/2016 12:00:00 PM,123
2022484408,5/11/2016 1:00:00 PM,83
2022484408,5/11/2016 2:00:00 PM,274
2022484408,5/11/2016 3:00:00 PM,141
2022484408,5/11/2016 4:00:00 PM,161
2022484408,5/11/2016 5:00:00 PM,185
2022484408,5/11/2016 6:00:00 PM,124
2022484408,5/11/2016 7:00:00 PM,111
2022484408,5/11/2016 8:00:00 PM,62
2022484408,5/11/2016 9:00:00 PM,62
2022484408,5/11/2016 10:00:00 PM,62
2022484408,5/11/2016 11:00:00 PM,62
2022484408,5/12/2016 12:00:00 AM,62
2022484408,5/12/2016 1:00:00 AM,62
2022484408,5/12/2016 2:00:00 AM,62
2022484408,5/12/2016 3:00:00 AM,62
2022484408,5/12/2016 4:00:00 AM,62
2022484408,5/12/2016 5:00:00 AM,62
2022484408,5/12/2016 6:00:00 AM,62
2022484408,5/12/2016 7:00:00 AM,113
2022484408,5/12/2016 8:00:00 AM,102
2022484408,5/12/2016 9:00:00 AM,181
2022484408,5/12/2016 10:00:00 AM,246
2022484408,5/12/2016 11:00:00 AM,104
2022484408,5/12/2016 12:00:00 PM,111
2022484408,5/12/2016 1:00:00 PM,152
2022484408,5/12/2016 2:00:00 PM,178
2022484408,5/12/2016 3:00:00 PM,129
2026352035,4/12/2016 12:00:00 AM,48
2026352035,4/12/2016 1:00:00 AM,47
2026352035,4/12/2016 2:00:00 AM,47
2026352035,4/12/2016 3:00:00 AM,47
2026352035,4/12/2016 4:00:00 AM,47
2026352035,4/12/2016 5:00:00 AM,47
2026352035,4/12/2016 6:00:00 AM,78
2026352035,4/12/2016 7:00:00 AM,69
2026352035,4/12/2016 8:00:00 AM,60
2026352035,4/12/2016 9:00:00 AM,68
2026352035,4/12/2016 10:00:00 AM,60
2026352035,4/12/2016 11:00:00 AM,113
2026352035,4/12/2016 12:00:00 PM,94
2026352035,4/12/2016 1:00:00 PM,54
2026352035,4/12/2016 2:00:00 PM,52
2026352035,4/12/2016 3:00:00 PM,67
2026352035,4/12/2016 4:00:00 PM,52
2026352035,4/12/2016 5:00:00 PM,69
2026352035,4/12/2016 6:00:00 PM,71
2026352035,4/12/2016 7:00:00 PM,60
2026352035,4/12/2016 8:00:00 PM,68
2026352035,4/12/2016 9:00:00 PM,47
2026352035,4/12/2016 10:00:00 PM,47
2026352035,4/12/2016 11:00:00 PM,48
2026352035,4/13/2016 12:00:00 AM,47
2026352035,4/13/2016 1:00:00 AM,48
2026352035,4/13/2016 2:00:00 AM,47
2026352035,4/13/2016 3:00:00 AM,48
2026352035,4/13/2016 4:00:00 AM,47
2026352035,4/13/2016 5:00:00 AM,48
2026352035,4/13/2016 6:00:00 AM,73
2026352035,4/13/2016 7:00:00 AM,76
2026352035,4/13/2016 8:00:00 AM,66
2026352035,4/13/2016 9:00:00 AM,72
2026352035,4/13/2016 10:00:00 AM,53
2026352035,4/13/2016 11:00:00 AM,65
2026352035,4/13/2016 12:00:00 PM,64
2026352035,4/13/2016 1:00:00 PM,59
2026352035,4/13/2016 2:00:00 PM,62
2026352035,4/13/2016 3:00:00 PM,98
2026352035,4/13/2016 4:00:00 PM,83
2026352035,4/13/2016 5:00:00 PM,80
2026352035,4/13/2016 6:00:00 PM,57
2026352035,4/13/2016 7:00:00 PM,79
2026352035,4/13/2016 8:00:00 PM,90
2026352035,4/13/2016 9:00:00 PM,64
2026352035,4/13/2016 10:00:00 PM,50
2026352035,4/13/2016 11:00:00 PM,47
2026352035,4/14/2016 12:00:00 AM,47
2026352035,4/14/2016 1:00:00 AM,47
2026352035,4/14/2016 2:00:00 AM,47
2026352035,4/14/2016 3:00:00 AM,47
2026352035,4/14/2016 4:00:00 AM,47
2026352035,4/14/2016 5:00:00 AM,47
2026352035,4/14/2016 6:00:00 AM,63
2026352035,4/14/2016 7:00:00 AM,98
2026352035,4/14/2016 8:00:00 AM,79
2026352035,4/14/2016 9:00:00 AM,55
2026352035,4/14/2016 10:00:00 AM,55
2026352035,4/14/2016 11:00:00 AM,60
2026352035,4/14/2016 12:00:00 PM,61
2026352035,4/14/2016 1:00:00 PM,60
2026352035,4/14/2016 2:00:00 PM,67
2026352035,4/14/2016 3:00:00 PM,59
2026352035,4/14/2016 4:00:00 PM,60
2026352035,4/14/2016 5:00:00 PM,79
2026352035,4/14/2016 6:00:00 PM,76
2026352035,4/14/2016 7:00:00 PM,68
2026352035,4/14/2016 8:00:00 PM,67
2026352035,4/14/2016 9:00:00 PM,48
2026352035,4/14/2016 10:00:00 PM,51
2026352035,4/14/2016 11:00:00 PM,47
2026352035,4/15/2016 12:00:00 AM,48
2026352035,4/15/2016 1:00:00 AM,47
2026352035,4/15/2016 2:00:00 AM,47
2026352035,4/15/2016 3:00:00 AM,51
2026352035,4/15/2016 4:00:00 AM,48
2026352035,4/15/2016 5:00:00 AM,47
2026352035,4/15/2016 6:00:00 AM,82
2026352035,4/15/2016 7:00:00 AM,67
2026352035,4/15/2016 8:00:00 AM,65
2026352035,4/15/2016 9:00:00 AM,59
2026352035,4/15/2016 10:00:00 AM,68
2026352035,4/15/2016 11:00:00 AM,54
2026352035,4/15/2016 12:00:00 PM,61
2026352035,4/15/2016 1:00:00 PM,56
2026352035,4/15/2016 2:00:00 PM,67
2026352035,4/15/2016 3:00:00 PM,89
2026352035,4/15/2016 4:00:00 PM,62
2026352035,4/15/2016 5:00:00 PM,71
2026352035,4/15/2016 6:00:00 PM,76
2026352035,4/15/2016 7:00:00 PM,63
2026352035,4/15/2016 8:00:00 PM,69
2026352035,4/15/2016 9:00:00 PM,50
2026352035,4/15/2016 10:00:00 PM,50
2026352035,4/15/2016 11:00:00 PM,48
2026352035,4/16/2016 12:00:00 AM,47
2026352035,4/16/2016 1:00:00 AM,49
2026352035,4/16/2016 2:00:00 AM,48
2026352035,4/16/2016 3:00:00 AM,47
2026352035,4/16/2016 4:00:00 AM,48
2026352035,4/16/2016 5:00:00 AM,47
2026352035,4/16/2016 6:00:00 AM,77
2026352035,4/16/2016 7:00:00 AM,61
2026352035,4/16/2016 8:00:00 AM,68
2026352035,4/16/2016 9:00:00 AM,65
2026352035,4/16/2016 10:00:00 AM,58
2026352035,4/16/2016 11:00:00 AM,55
2026352035,4/16/2016 12:00:00 PM,57
2026352035,4/16/2016 1:00:00 PM,56
2026352035,4/16/2016 2:00:00 PM,68
2026352035,4/16/2016 3:00:00 PM,52
2026352035,4/16/2016 4:00:00 PM,57
2026352035,4/16/2016 5:00:00 PM,74
2026352035,4/16/2016 6:00:00 PM,62
2026352035,4/16/2016 7:00:00 PM,62
2026352035,4/16/2016 8:00:00 PM,62
2026352035,4/16/2016 9:00:00 PM,53
2026352035,4/16/2016 10:00:00 PM,53
2026352035,4/16/2016 11:00:00 PM,49
2026352035,4/17/2016 12:00:00 AM,47
2026352035,4/17/2016 1:00:00 AM,47
2026352035,4/17/2016 2:00:00 AM,47
2026352035,4/17/2016 3:00:00 AM,47
2026352035,4/17/2016 4:00:00 AM,47
2026352035,4/17/2016 5:00:00 AM,50
2026352035,4/17/2016 6:00:00 AM,69
2026352035,4/17/2016 7:00:00 AM,63
2026352035,4/17/2016 8:00:00 AM,61
2026352035,4/17/2016 9:00:00 AM,61
2026352035,4/17/2016 10:00:00 AM,54
2026352035,4/17/2016 11:00:00 AM,62
2026352035,4/17/2016 12:00:00 PM,49
2026352035,4/17/2016 1:00:00 PM,47
2026352035,4/17/2016 2:00:00 PM,47
2026352035,4/17/2016 3:00:00 PM,47
2026352035,4/17/2016 4:00:00 PM,47
2026352035,4/17/2016 5:00:00 PM,47
2026352035,4/17/2016 6:00:00 PM,47
2026352035,4/17/2016 7:00:00 PM,47
2026352035,4/17/2016 8:00:00 PM,47
2026352035,4/17/2016 9:00:00 PM,47
2026352035,4/17/2016 10:00:00 PM,47
2026352035,4/17/2016 11:00:00 PM,47
2026352035,4/18/2016 12:00:00 AM,47
2026352035,4/18/2016 1:00:00 AM,47
2026352035,4/18/2016 2:00:00 AM,47
2026352035,4/18/2016 3:00:00 AM,47
2026352035,4/18/2016 4:00:00 AM,47
2026352035,4/18/2016 5:00:00 AM,47
2026352035,4/18/2016 6:00:00 AM,74
2026352035,4/18/2016 7:00:00 AM,60
2026352035,4/18/2016 8:00:00 AM,53
2026352035,4/18/2016 9:00:00 AM,56
2026352035,4/18/2016 10:00:00 AM,82
2026352035,4/18/2016 11:00:00 AM,60
2026352035,4/18/2016 12:00:00 PM,52
2026352035,4/18/2016 1:00:00 PM,69
2026352035,4/18/2016 2:00:00 PM,68
2026352035,4/18/2016 3:00:00 PM,65
2026352035,4/18/2016 4:00:00 PM,64
2026352035,4/18/2016 5:00:00 PM,73
2026352035,4/18/2016 6:00:00 PM,75
2026352035,4/18/2016 7:00:00 PM,73
2026352035,4/18/2016 8:00:00 PM,68
2026352035,4/18/2016 9:00:00 PM,49
2026352035,4/18/2016 10:00:00 PM,51
2026352035,4/18/2016 11:00:00 PM,50
2026352035,4/19/2016 12:00:00 AM,47
2026352035,4/19/2016 1:00:00 AM,47
2026352035,4/19/2016 2:00:00 AM,47
2026352035,4/19/2016 3:00:00 AM,47
2026352035,4/19/2016 4:00:00 AM,47
2026352035,4/19/2016 5:00:00 AM,47
2026352035,4/19/2016 6:00:00 AM,68
2026352035,4/19/2016 7:00:00 AM,63
2026352035,4/19/2016 8:00:00 AM,63
2026352035,4/19/2016 9:00:00 AM,59
2026352035,4/19/2016 10:00:00 AM,59
2026352035,4/19/2016 11:00:00 AM,59
2026352035,4/19/2016 12:00:00 PM,61
2026352035,4/19/2016 1:00:00 PM,51
2026352035,4/19/2016 2:00:00 PM,67
2026352035,4/19/2016 3:00:00 PM,51
2026352035,4/19/2016 4:00:00 PM,59
2026352035,4/19/2016 5:00:00 PM,56
2026352035,4/19/2016 6:00:00 PM,84
2026352035,4/19/2016 7:00:00 PM,57
2026352035,4/19/2016 8:00:00 PM,59
2026352035,4/19/2016 9:00:00 PM,60
2026352035,4/19/2016 10:00:00 PM,49
2026352035,4/19/2016 11:00:00 PM,50
2026352035,4/20/2016 12:00:00 AM,51
2026352035,4/20/2016 1:00:00 AM,47
2026352035,4/20/2016 2:00:00 AM,48
2026352035,4/20/2016 3:00:00 AM,47
2026352035,4/20/2016 4:00:00 AM,47
2026352035,4/20/2016 5:00:00 AM,61
2026352035,4/20/2016 6:00:00 AM,70
2026352035,4/20/2016 7:00:00 AM,62
2026352035,4/20/2016 8:00:00 AM,68
2026352035,4/20/2016 9:00:00 AM,67
2026352035,4/20/2016 10:00:00 AM,71
2026352035,4/20/2016 11:00:00 AM,99
2026352035,4/20/2016 12:00:00 PM,71
2026352035,4/20/2016 1:00:00 PM,109
2026352035,4/20/2016 2:00:00 PM,100
2026352035,4/20/2016 3:00:00 PM,87
2026352035,4/20/2016 4:00:00 PM,90
2026352035,4/20/2016 5:00:00 PM,70
2026352035,4/20/2016 6:00:00 PM,107
2026352035,4/20/2016 7:00:00 PM,70
2026352035,4/20/2016 8:00:00 PM,63
2026352035,4/20/2016 9:00:00 PM,64
2026352035,4/20/2016 10:00:00 PM,49
2026352035,4/20/2016 11:00:00 PM,50
2026352035,4/21/2016 12:00:00 AM,47
2026352035,4/21/2016 1:00:00 AM,48
2026352035,4/21/2016 2:00:00 AM,47
2026352035,4/21/2016 3:00:00 AM,47
2026352035,4/21/2016 4:00:00 AM,47
2026352035,4/21/2016 5:00:00 AM,47
2026352035,4/21/2016 6:00:00 AM,75
2026352035,4/21/2016 7:00:00 AM,64
2026352035,4/21/2016 8:00:00 AM,51
2026352035,4/21/2016 9:00:00 AM,61
2026352035,4/21/2016 10:00:00 AM,50
2026352035,4/21/2016 11:00:00 AM,60
2026352035,4/21/2016 12:00:00 PM,61
2026352035,4/21/2016 1:00:00 PM,55
2026352035,4/21/2016 2:00:00 PM,61
2026352035,4/21/2016 3:00:00 PM,61
2026352035,4/21/2016 4:00:00 PM,58
2026352035,4/21/2016 5:00:00 PM,86
2026352035,4/21/2016 6:00:00 PM,67
2026352035,4/21/2016 7:00:00 PM,59
2026352035,4/21/2016 8:00:00 PM,74
2026352035,4/21/2016 9:00:00 PM,48
2026352035,4/21/2016 10:00:00 PM,48
2026352035,4/21/2016 11:00:00 PM,49
2026352035,4/22/2016 12:00:00 AM,47
2026352035,4/22/2016 1:00:00 AM,47
2026352035,4/22/2016 2:00:00 AM,47
2026352035,4/22/2016 3:00:00 AM,47
2026352035,4/22/2016 4:00:00 AM,47
2026352035,4/22/2016 5:00:00 AM,47
2026352035,4/22/2016 6:00:00 AM,74
2026352035,4/22/2016 7:00:00 AM,54
2026352035,4/22/2016 8:00:00 AM,61
2026352035,4/22/2016 9:00:00 AM,58
2026352035,4/22/2016 10:00:00 AM,70
2026352035,4/22/2016 11:00:00 AM,76
2026352035,4/22/2016 12:00:00 PM,60
2026352035,4/22/2016 1:00:00 PM,58
2026352035,4/22/2016 2:00:00 PM,53
2026352035,4/22/2016 3:00:00 PM,96
2026352035,4/22/2016 4:00:00 PM,63
2026352035,4/22/2016 5:00:00 PM,65
2026352035,4/22/2016 6:00:00 PM,63
2026352035,4/22/2016 7:00:00 PM,59
2026352035,4/22/2016 8:00:00 PM,65
2026352035,4/22/2016 9:00:00 PM,47
2026352035,4/22/2016 10:00:00 PM,48
2026352035,4/22/2016 11:00:00 PM,51
2026352035,4/23/2016 12:00:00 AM,48
2026352035,4/23/2016 1:00:00 AM,47
2026352035,4/23/2016 2:00:00 AM,47
2026352035,4/23/2016 3:00:00 AM,47
2026352035,4/23/2016 4:00:00 AM,47
2026352035,4/23/2016 5:00:00 AM,47
2026352035,4/23/2016 6:00:00 AM,86
2026352035,4/23/2016 7:00:00 AM,66
2026352035,4/23/2016 8:00:00 AM,110
2026352035,4/23/2016 9:00:00 AM,92
2026352035,4/23/2016 10:00:00 AM,118
2026352035,4/23/2016 11:00:00 AM,164
2026352035,4/23/2016 12:00:00 PM,121
2026352035,4/23/2016 1:00:00 PM,100
2026352035,4/23/2016 2:00:00 PM,143
2026352035,4/23/2016 3:00:00 PM,108
2026352035,4/23/2016 4:00:00 PM,70
2026352035,4/23/2016 5:00:00 PM,99
2026352035,4/23/2016 6:00:00 PM,80
2026352035,4/23/2016 7:00:00 PM,68
2026352035,4/23/2016 8:00:00 PM,67
2026352035,4/23/2016 9:00:00 PM,47
2026352035,4/23/2016 10:00:00 PM,48
2026352035,4/23/2016 11:00:00 PM,47
2026352035,4/24/2016 12:00:00 AM,47
2026352035,4/24/2016 1:00:00 AM,47
2026352035,4/24/2016 2:00:00 AM,47
2026352035,4/24/2016 3:00:00 AM,47
2026352035,4/24/2016 4:00:00 AM,47
2026352035,4/24/2016 5:00:00 AM,47
2026352035,4/24/2016 6:00:00 AM,70
2026352035,4/24/2016 7:00:00 AM,68
2026352035,4/24/2016 8:00:00 AM,61
2026352035,4/24/2016 9:00:00 AM,78
2026352035,4/24/2016 10:00:00 AM,57
2026352035,4/24/2016 11:00:00 AM,65
2026352035,4/24/2016 12:00:00 PM,51
2026352035,4/24/2016 1:00:00 PM,58
2026352035,4/24/2016 2:00:00 PM,63
2026352035,4/24/2016 3:00:00 PM,62
2026352035,4/24/2016 4:00:00 PM,61
2026352035,4/24/2016 5:00:00 PM,75
