Zomato URL,Name of Restaurant,Address,Location,Cuisine,Top Dishes,Price for 2,Dining Rating,Dining Rating Count,Delivery Rating,Delivery Rating Count,Features
https://www.zomato.com/chennai/firdouse-1-triplicane,Firdouse," 307, Triplicane High Road, Triplicane, Chennai",Triplicane,"['North Indian', ' Mughlai', ' Chinese', ' Chettinad']","['Shawarma', ' Biryani', ' Chicken Grill', ' Bbq Chicken', ' Fried Rice', ' Barbeque Chicken', ' Tomato Rice']",800.0,3.7,528,4.5,5228,"['Home Delivery', 'Wifi', 'Indoor Seating']"
https://www.zomato.com/chennai/indiska-magic-chetpet,Indiska Magic," 8, Harrington Road, Chetpet, Chennai",Chetpet,"['North Indian', ' Street Food', ' Fast Food', ' Beverages']","['Chaat', ' Baklava', ' Panipuri', ' Sizzler Pav Bhaji', ' Rasmalai', ' Paratha', ' Badam Milk']",400.0,4.2,291,4.1,645,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']"
https://www.zomato.com/chennai/anjappar-porur,Anjappar," 1/460, Ambal Nagar, Lyapangathalam, Opposite Ramchandra University, Porur, Chennai",Porur,"['Chettinad', ' North Indian', ' Chinese', ' Seafood', ' Biryani']","['Biryani', ' Fish Finger', ' Chicken 65', ' Butter Naan', ' Pepper Chicken', ' Paratha', ' Faluda']",700.0,3.4,324,3.9,1240,"['Home Delivery', 'Free Parking', 'Indoor Seating']"
https://www.zomato.com/chennai/menaka-hotel-palmgrove-nungambakkam,Menaka - Hotel Palmgrove," Hotel Palmgrove, 13, Kodambakkam High Road, Nungambakkam, Chennai","Hotel Palmgrove, Nungambakkam","['North Indian', ' South Indian', ' Chinese', ' Ice Cream', ' Beverages']","['Grape Juice', ' Coffee', ' Masala Dosa', ' Vada', ' Pongal', ' Breakfast Buffet', ' Thali']",600.0,4.2,480,None,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Buffet', 'Indoor Seating', 'Table booking recommended', 'Serves Jain Food']"
https://www.zomato.com/chennai/ilapuram-biryani-porur,Ilapuram Biryani," 57/151, Trunk Road, Near Gopala Krishna Threatre, Porur, Chennai",Porur,"['Biryani', ' North Indian', ' Andhra', ' Chinese']","['Bread Halwa', ' Paan Ice Cream', ' Bread Pudding', ' Chicken Pot Biryani', ' Chicken 65', ' Noodle', ' Brinjal Curry']",700.0,3.7,459,2.8,3640,"['Home Delivery', 'Indoor Seating', 'Wifi']"
https://www.zomato.com/chennai/the-leather-bar-the-park-nungambakkam,The Leather Bar - The Park," The Park, 601, Nungambakkam High Road, Nungambakkam, Chennai","The Park, Nungambakkam",['Finger Food'],"['Cocktails', ' Beer', ' Pasta']",3000.0,4.3,564,None,Does not offer Delivery,"['Wheelchair Accessible', 'Full Bar Available', 'Smoking Area', 'Wifi', 'Live Entertainment', 'Nightlife', 'Live Music', 'Table booking recommended', 'LGBTQIA Friendly', 'Self Service', 'Free Parking', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating', 'Restricted Entry']"
https://www.zomato.com/chennai/the-potroast-porur,The Potroast," 5, Maxworth Nagar, Phase 2, Opposite Ponvidhyashram School, Kolapakkam, Porur, Chennai",Porur,"['Chettinad', ' Kerala', ' North Indian', ' Fast Food']","['Dragon Chicken', ' Egg Fried Rice', ' Chicken 65', ' Chicken Curry', ' Chicken Grill', ' Tandoori Chicken']",600.0,3.3,459,2.7,6070,"['Home Delivery', 'Indoor Seating']"
https://www.zomato.com/chennai/top-notch-anna-nagar-east,Top Notch," 52, 13th Main Road, Anna Nagar East, Chennai",Anna Nagar East,"['North Indian', ' Chinese', ' Continental']","['Naan', ' Roti', ' Hyderabadi Biryani', ' Chicken Grill', ' Pepper Chicken', ' Dragon Chicken', ' Fried Rice Chicken']",1300.0,4.1,566,3.7,7294,"['Home Delivery', 'Live Sports Screening', 'Table booking recommended', 'Indoor Seating']"
https://www.zomato.com/chennai/aegam-selaiyur,Aegam," 1, Gurusamy Nagar Main Road, Gowrivakkam, Selaiyur, Chennai",Selaiyur,"['Cafe', ' Desserts', ' Sandwich', ' Italian', ' Pizza', ' Bakery', ' Salad']","['Coffee', ' Pasta', ' Cupcake', ' Hot Chocolate', ' Cheesecake', ' Chocolate Croissant', ' Pizza']",500.0,4.4,447,None,Not enough Delivery Reviews,"['Home Delivery', 'Outdoor Seating', 'Desserts and Bakes', 'Indoor Seating', 'Free Wifi', 'Wifi']"
https://www.zomato.com/chennai/the-bombay-fries-nungambakkam,The Bombay Fries," 132A, Sterling Road, 4th Street, Nungambakkam, Chennai",Nungambakkam,['Fast Food'],"['Peri Peri Fries', ' Pizza Fries', ' Brownie Shake', ' Chipotle Fries', ' French Fries', ' Chocolate Shake', ' Nachos']",500.0,4.2,452,None,Does not offer Delivery,"['Vegetarian Only', 'Indoor Seating', 'Serves Jain Food']"
https://www.zomato.com/chennai/savya-rasa-kotturpuram,Savya Rasa," 2/10, Gandhi Mandapam Road, Kotturpuram, Chennai",Kotturpuram,"['Chettinad', ' Andhra', ' Kerala', ' Mangalorean', ' South Indian']","['Elaneer Payasam', ' Paratha', ' Thali', ' Appam', ' Vada', ' Mutton Biryani', ' Vasantha Neer']",1600.0,4.4,443,3.9,132,"['Home Delivery', 'Table booking recommended', 'Free Parking', 'Indoor Seating']"
https://www.zomato.com/chennai/southern-spice-taj-coromandel-nungambakkam,Southern Spice - Taj Coromandel," Taj Coromandel, 37, Mahatma Gandhi Road, Nungambakkam, Chennai","Taj Coromandel, Nungambakkam",['South Indian'],"['Appam', ' Thali', ' Paratha', ' Chicken Curry', ' Elaneer Payasam', ' Vatha Kuzhambu', ' Mutton Chukka']",3000.0,4.7,432,None,Does not offer Delivery,"['Wheelchair Accessible', 'Full Bar Available', '4/5 Star', 'Indoor Seating', 'Luxury Dining', 'Table booking recommended', 'Valet Parking Available']"
https://www.zomato.com/chennai/winterfell-velachery,Winterfell," 4/2, Anand Garden, 100 Feet Bypass Road, Near Murugan Kalyana Mandabam, Velachery, Chennai",Velachery,"['Desserts', ' Beverages']","['Chocolate Sundae', ' Mango Ice Cream', ' Chocolate Shake', ' Waffles', ' Peri Fries', ' Nutella Brownie', ' Coffee']",400.0,4.2,391,3.9,215,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']"
https://www.zomato.com/chennai/bombaysthan-adyar,Bombaysthan," Old 22/1, New 49/1, Smrithi, Ground Floor, 1st Avenue, Indira Nagar, Adyar, Chennai",Adyar,"['Fast Food', ' Sandwich', ' Rolls', ' Desserts', ' Juices', ' Beverages']","['Sandwich', ' Faluda', ' Pizza', ' Fruit Cream', ' Fries', ' Cream Mango', ' Potato Wedges']",450.0,4.1,441,4.2,3101,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Desserts and Bakes']"
https://www.zomato.com/chennai/swiss-hutte-thousand-lights,Swiss Hutte," 168, Greams Road, Thousand Lights, Chennai, Nungambakkam, Chennai",Thousand Lights,"['Continental', ' Salad', ' Steak']","['Steak', ' Pasta', ' Fish', ' Peri Peri Prawn', ' Salad', ' Chicken Lasagne', ' Beef Stroganoff']",1100.0,4.1,440,None,Does not offer Delivery,"['Outdoor Seating', 'Table Reservation Not Required', 'Indoor Seating']"
https://www.zomato.com/chennai/underbelly-anna-nagar-west,Underbelly," 20, 2nd Avenue, Near Nilgris Supermarket, Anna Nagar West, Chennai",Anna Nagar West,"['Continental', ' American', ' Beverages', ' Italian', ' Steak', ' Asian']","['Pasta', ' Pizza', ' Burgers', ' Mojito', ' Tiramisu', ' Coffee', ' Chocolate Salami']",1000.0,4.1,430,3.7,379,"['Home Delivery', 'Indoor Seating', 'Table booking recommended']"
https://www.zomato.com/chennai/coffee-central-t-nagar,Coffee Central," 11, Dr. B Narsimhan Road, Off GN Chetty Road, T. Nagar, Chennai",T. Nagar,"['Cafe', ' Fast Food']","['Coffee', ' Sandwich', ' Hot Chocolate', ' Pasta', ' Brownie Tornado', ' Apple Pie', ' Fries']",500.0,4.3,436,None,Does not offer Delivery,"['Desserts and Bakes', 'Indoor Seating']"
https://www.zomato.com/chennai/196-degree-below-alwarpet,196 Degree Below," 14, Ananda Road, Alwarpet, Chennai",Alwarpet,"['Beverages', ' Desserts', ' Ice Cream']","['Waffles', ' Thick Shakes', ' Pizza', ' Brownie', ' Rose Milk', ' Strawberry Mojito', ' Nitrogen Ice Cream']",450.0,4.0,438,4.0,107,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating', 'Outdoor Seating', 'Desserts and Bakes']"
https://www.zomato.com/chennai/zing-wing-restaurant-avadi,Zing Wing Restaurant," 24, 1st Floor, MG Road, Pattabiram, Opposite T9 Police Station, Near Avadi, Chennai",Avadi,['Chinese'],"['Hot Wings', ' Burgers', ' Chicken Lollipop', ' Manchurian']",350.0,4.0,350,4.1,3712,"['Home Delivery', 'Indoor Seating']"
https://www.zomato.com/chennai/nammaa-kitchen-1-taramani,Nammaa Kitchen," 57A, 100 Feet Road, Opposite Indian Overseas Bank, Taramani, Chennai",Taramani,"['Biryani', ' South Indian', ' North Indian', ' Chinese', ' Arabian']","['Chicken Majestic', ' Mutton Biryani', ' Hyderabadi Biryani', ' Chicken Grill', ' Manchurian', ' Chicken 65', ' Tandoori Chicken']",600.0,4.2,450,3.8,5693,"['Home Delivery', 'Indoor Seating']"
https://www.zomato.com/chennai/kefi-taj-club-house-thousand-lights,Kefi - Taj Club House," Taj Club House Hotel, 2, Club House Road, Anna Salai, Thousand Lights, Chennai","Taj Club House, Thousand Lights","['Mediterranean', ' Lebanese', ' Moroccan', ' Spanish']","['Baklava', ' Pita Bread', ' Chocolate Cake', ' Pasta', ' Wine', ' Pizza', ' Mocktails']",3000.0,4.3,424,None,Does not offer Delivery,"['Full Bar Available', 'Valet Parking Available', 'Outdoor Seating', 'Rooftop', '4/5 Star', 'Table Reservation Not Required', 'Luxury Dining', 'Gluten Free Options', 'Wifi']"
https://www.zomato.com/chennai/kaaraikudi-ashok-nagar,Kaaraikudi," 34, 1st Avenue, Sendhan Towers, Ashok Nagar, Chennai",Ashok Nagar,"['Chettinad', ' South Indian', ' North Indian', ' Biryani']","['Appam', ' Carrot Halwa', ' Biryani', ' Murgh Malai', ' Idiyappam', ' Vegetarian', ' Fish Curry']",700.0,4.0,429,4.1,2725,"['Home Delivery', 'Valet Parking Available', 'Table booking recommended', 'Indoor Seating']"
https://www.zomato.com/chennai/cafe-society-tambaram,Cafe Society," Duraisamy Nagar, East Tambaram, Tambaram, Chennai",Tambaram,"['Cafe', ' Fast Food', ' Beverages']","['Pasta', ' Pizza', ' Fries', ' Brownie', ' Chicken Burger', ' Chicken Club Sandwiches', ' Garlic Bread']",500.0,3.8,377,3.6,2903,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Table Reservation Not Required']"
https://www.zomato.com/chennai/shakos-nungambakkam,Shakos," 9, Shyams Garden, Khader Nawaz Khan Road, Nungambakkam, Chennai",Nungambakkam,"['Beverages', ' Desserts', ' Fast Food']","['Waffles', ' Thick Shakes', ' French Fries', ' Coffee Hazelnut', ' Nutella Brownie', ' Tandoori Fries', ' Death By Chocolate']",600.0,4.3,339,4.1,4449,"['Home Delivery', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating']"
https://www.zomato.com/chennai/wow-momo-velachery,WOW! Momo," Food Court, 3rd Floor, Phoenix Market City, Velachery Main Road, Velachery, Chennai","Phoenix Market City, Velachery","['Tibetan', ' Momos']","['Chocolate Momos', ' Chicken Momo', ' Mushroom Momo', ' Fish', ' Paneer Momos', ' Noodle', ' Tandoori Momos']",400.0,3.8,424,None,Not enough Delivery Reviews,"['Home Delivery', 'Mall Parking', 'Indoor Seating', 'Rooftop']"
https://www.zomato.com/chennai/winners-bakery-alwarpet,Winner's Bakery," 15A/9, C. V. Raman Road, Alwarpet, Chennai",Alwarpet,['Bakery'],"['Chocolate Truffle Cake', ' Pie', ' Cream Cake', ' Sausage Roll', ' Donut', ' Brownie', ' Chicken Roll']",450.0,None,Does not offer Dining,4.1,290,"['Home Delivery', 'Pre-Ordering Required', 'Desserts and Bakes']"
https://www.zomato.com/chennai/spice-trail-egmore,Spice Trail," 10, Montieth Road, Egmore, Chennai",Egmore,"['North Indian', ' Andhra']","['Chicken 65', ' Mutton Biryani', ' Mutton Chukka', ' Fry Prawns', ' Paratha', ' Brownie', ' Chicken Curry']",450.0,4.0,412,3.7,2861,"['Home Delivery', 'Valet Parking Available', 'Table reservation required', 'Indoor Seating']"
https://www.zomato.com/chennai/parfait-cakes-and-bakes-velachery,Parfait Cakes And Bakes," 9, CSI Church Gate Road, Annai Indira Nagar, Velachery, Chennai",Velachery,"['Bakery', ' Continental', ' Fast Food', ' Desserts']","['Pasta', ' Salads', ' Sandwiches', ' Fries', ' Pizza', ' Iced Tea', ' Omelette']",600.0,4.1,402,3.9,1234,"['Breakfast', 'Home Delivery', 'Outdoor Seating', 'Desserts and Bakes', 'Indoor Seating']"
https://www.zomato.com/chennai/carnival-food-and-entertainment-zone-pallikaranai,Carnival Food And Entertainment Zone," 388/10A, Sunambu Kolathur, Pallavaram - Thoraipakkam, 200 Feet Radial Road, Pallikaranai, Chennai",Pallikaranai,"['North Indian', ' South Indian', ' Chinese', ' Chettinad']","['Elaneer Payasam', ' Biryani', ' Tender Coconut Payasam', ' Fried Rice', ' Prawn Gravy', ' Sweet Pongal', ' Mutton Soup']",700.0,3.9,519,3.9,3571,"['Home Delivery', 'Free Parking', 'Table booking recommended', 'Kid Friendly', 'Indoor Seating']"
https://www.zomato.com/chennai/waters-edge-cafe-radisson-blu-temple-bay-mahabalipuram,Waters Edge Cafe - Radisson BLU Temple Bay," Radisson BLU Temple Bay, 57, Covelong Road, Mahabalipuram, Chennai","Radisson Blu Temple Bay, Mamallapuram","['Cafe', ' South Indian', ' North Indian', ' Mediterranean', ' Italian', ' Seafood']","['Breakfast Buffet', ' Tiramisu', ' Sea Food', ' Mocktails', ' White Sauce Pasta', ' Masala Omelette', ' Filtered Coffee']",3000.0,4.0,274,None,Does not offer Delivery,"['Breakfast', 'Wheelchair Accessible', 'Full Bar Available', 'Indoor Seating', 'Luxury Dining', 'Wifi', 'Buffet', '4/5 Star', 'Valet Parking Available', 'Table booking recommended']"
https://www.zomato.com/chennai/food-box-karapakkam,Food Box," 1/16, Rajeev Gandhi Salai, OMR, Karapakkam, Chennai",Karapakkam,"['Chinese', ' North Indian', ' Chettinad', ' Rolls']",['Fried Rice Chicken'],500.0,None,Does not offer Dining,3.9,2540,['Home Delivery']
https://www.zomato.com/chennai/kapila-dasa-royapettah,Kapila Dasa," 3rd Floor, Express Avenue Mall, Whites Road, Royapettah, Chennai","Express Avenue Mall,Royapettah","['South Indian', ' North Indian', ' Desserts']","['Mysore Masala Dosa', ' Coffee', ' Tomato Soup', ' Onion Rava Dosa', ' Banana Split', ' Paneer Fritters', ' Vada Curry']",700.0,3.8,419,None,Does not offer Delivery,"['Vegetarian Only', 'Mall Parking', 'Indoor Seating', 'Table Reservation Not Required']"
https://www.zomato.com/chennai/coffeetales-anna-nagar-east,Coffeetales," 7, 7th Cross Street, Near Thiru Vee Ka Park, Anna Nagar East, Chennai",Anna Nagar East,"['Cafe', ' Fast Food']","['Coffee', ' Sandwich', ' Latte', ' Kit Kat Shake', ' Spring Roll', ' Mushroom Masala Maggi', ' Iced Tea']",500.0,4.1,410,4.1,164,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Smoking Area']"
https://www.zomato.com/chennai/chai-kings-anna-nagar-east,Chai Kings," 995A, 2nd Avenue, Opposite Santosh Super Stores, Anna Nagar East, Chennai",Anna Nagar East,"['Tea', ' Fast Food', ' Beverages']","['Chai', ' Tea', ' Samosa', ' Maggi', ' Brownie', ' Hot Chocolate', ' Egg Puff']",200.0,4.1,319,4.0,3880,"['Breakfast', 'Home Delivery', 'Desserts and Bakes', 'Indoor Seating', 'All Day Breakfast']"
https://www.zomato.com/chennai/santrupti-vegeterian-ramapuram,Santrupti Vegeterian," 32/1A, 4B, 3rd Floor, Opposite MIOT International Hospital, Mount Poonamalee Road, Ramapuram, Chennai",Ramapuram,"['North Indian', ' Mughlai', ' Biryani', ' Desserts', ' Beverages']","['Dhokla', ' Thali', ' Lassi', ' Gajar Ka Halwa', ' Roti', ' Naan', ' Dum Biryani']",1000.0,4.1,320,3.8,1118,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Table booking recommended', 'Indoor Seating', 'Private Dining Area Available']"
https://www.zomato.com/chennai/the-barbarian-turf-potheri,The Barbarian Turf," 66, Pillayar Koil Street, Potheri, Chennai",Potheri,"['North Indian', ' Chinese', ' Italian', ' Rolls', ' Burger']","['Burgers', ' Pizza', ' Mojito', ' Sour Soup', ' Butter Naan', ' Fried Rice Chicken', ' Chop Suey']",700.0,2.8,586,3.7,18300,"['Home Delivery', 'Rooftop', 'All Day Breakfast', 'Indoor Seating', 'Buffet']"
https://www.zomato.com/chennai/signal-tod-cafe-gst-road,Signal Tod Cafe," OMR Food Street,  Guduvanchery, GST Road, Chennai","OMR Food Street, Guduvancheri",['Fast Food'],"['Sandwich', ' Vada Pav', ' Burgers', ' Fried Cheese', ' Veg Cheese Burger', ' Aloo Tikki', ' French Fries']",250.0,4.3,445,3.9,4619,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']"
https://www.zomato.com/chennai/royal-indianaa-the-accord-metropolitan-1-t-nagar,Royal Indianaa - The Accord Metropolitan," The Accord Metropolitan Hotel, 35, GN Chetty Road, T. Nagar, Chennai","The Accord Metropolitan, T. Nagar","['South Indian', ' North Indian']","['Curd Rice', ' Veg Buffet', ' Salad', ' Pasta', ' Gulab Jamun', ' Vegetarian', ' Coffee']",1500.0,4.5,397,None,Does not offer Delivery,"['Wheelchair Accessible', 'Vegetarian Only', 'Full Bar Available', 'Valet Parking Available', 'Indoor Seating', 'Table booking recommended', 'Serves Jain Food', '4/5 Star', 'Luxury Dining', 'Wifi']"
https://www.zomato.com/chennai/guest-hotel-kilpauk,Guest Hotel," 803/330, Poonamallee High Road, Kilpauk, Chennai",Kilpauk,"['South Indian', ' North Indian', ' Chinese']","['Filtered Coffee', ' Pongal', ' Tea', ' Chaat', ' Plain Dosa', ' Veg Manchurian', ' Thali']",400.0,4.0,266,4.0,9025,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Valet Parking Available', 'Indoor Seating', 'Catering Available']"
https://www.zomato.com/chennai/nawabs-dine-potheri,Nawab's Dine," 64,  SRM Back Gate, Pillaiyar Kovil Street, Potheri,  Chennai",Potheri,"['North Indian', ' Chinese', ' Biryani']","['Hyderabadi Biryani', ' Chicken Biryani', ' Chicken 65', ' Mutton Biryani', ' Naan', ' Raita', ' Basmati Rice']",500.0,4.3,578,4.0,4593,"['Home Delivery', 'Indoor Seating', 'Rooftop']"
https://www.zomato.com/chennai/ramzan-mehal-briyani-kilpauk,Ramzan Mehal Briyani," 99/1, New Avadi Road, Kilpauk, Chennai",Kilpauk,"['Biryani', ' Mughlai', ' Arabian']",['Biryani'],300.0,3.6,450,3.6,10900,"['Home Delivery', 'Indoor Seating']"
https://www.zomato.com/chennai/arcot-biriyani-porur,Arcot Biriyani," 28, Kundrathur Main Road, Porur, Chennai",Porur,['Biryani'],"['Chicken 65', ' Mutton Biryani', ' Chicken Biryani', ' Basmati Rice']",250.0,4.0,254,3.5,4175,"['Home Delivery', 'Indoor Seating', 'Catering Available']"
https://www.zomato.com/chennai/drunken-monkey-nungambakkam,Drunken Monkey," 131, Ground Floor, Sterling Road, Nungambakkam, Chennai",Nungambakkam,"['Beverages', ' Fast Food']","['Cottage Cheese Sandwich', ' Fries', ' Caramel Shake', ' Red Velvet Shake', ' Chocolate Nutella', ' Nutella Brownie Shake', ' Irish Cream Coffee']",400.0,4.1,447,4.4,3133,"['Home Delivery', 'Free Parking', 'Indoor Seating']"
https://www.zomato.com/chennai/al-souk-nungambakkam,Al Souk," 31, Cochin House, Anderson Road, Nungambakkam, Chennai",Nungambakkam,"['Arabian', ' Lebanese', ' Middle Eastern', ' Egyptian', ' Turkish', ' Moroccan', ' Mediterranean']","['Baklava', ' Pita Bread', ' Hot Mezze Platter', ' Shawarma', ' Chicken Shawarama', ' Kunafa', ' Chicken Kapsa']",750.0,4.1,244,4.1,147,"['Home Delivery', 'Indoor Seating', 'Table booking recommended']"
https://www.zomato.com/chennai/hotel-delma-2-porur,Hotel Delma," Vanniyar Mettu Street, Mount Poonamallee Trunk Road, Iyyapanthangal, Porur, Chennai",Porur,"['Arabian', ' North Indian', ' Chinese', ' Seafood', ' Biryani', ' Juices']","['Biryani', ' Chicken Grill', ' Shawarma', ' Noodle', ' Barbeque Chicken']",900.0,3.3,347,3.8,3801,"['Home Delivery', 'Indoor Seating', 'Table booking recommended']"
https://www.zomato.com/chennai/above-sea-level-the-raintree-alwarpet,Above Sea Level - The Raintree," The Raintree, 120, St Mary's Road, Alwarpet, Chennai","The Raintree, Alwarpet","['Continental', ' Mughlai', ' North Indian', ' Seafood']","['Sea Food', ' Cocktails', ' Wine', ' Pasta', ' Dal Makhani', ' Calamari', ' Chicken Kebab']",3000.0,4.2,383,None,Not enough Delivery Reviews,"['Home Delivery', 'Full Bar Available', 'Wifi', '4/5 Star', 'Outdoor Seating', 'Rooftop', 'Valet Parking Available', 'Smoking Area', 'Variable Menu', 'Table Reservation Not Required']"
https://www.zomato.com/chennai/ambur-star-biryani-velachery,Ambur Star Biryani," 28, 5th Street, Tansi Nagar, Velachery, Chennai",Velachery,"['South Indian', ' Biryani']","['Bread Halwa', ' Chicken Biryani', ' Mutton Biryani', ' Chicken 65', ' Chicken Lollipop', ' Chicken Grill', ' Ambur Biryani']",600.0,3.8,343,4.1,2587,"['Home Delivery', 'Free Parking', 'Table booking recommended', 'Indoor Seating']"
https://www.zomato.com/chennai/gusto-cafe-nungambakkam,Gusto Cafe," 13/6, Jaganathan Road, Nungambakkam, Chennai",Nungambakkam,"['Cafe', ' Continental', ' Chinese']","['Pasta', ' Pizza', ' Hot Chocolate', ' Omelette Platter', ' Red Velvet Milkshake', ' Red Velvet Shake', ' Vegetarian']",1100.0,3.8,390,None,Not enough Delivery Reviews,"['Home Delivery', 'Free Parking', 'Indoor Seating', 'Valet Parking Available', 'Table booking recommended', 'Desserts and Bakes']"
https://www.zomato.com/chennai/sachin-ka-dhabba-thuraipakkam,Sachin Ka Dhabba," 5/336, OMR, Thuraipakkam, Chennai",Thuraipakkam,"['North Indian', ' Chinese']","['Lassi', ' Butter Chicken', ' Tandoori Chicken', ' Paratha', ' Butter Naan', ' Noodle', ' Masala Papad']",500.0,2.1,462,3.8,1255,"['Home Delivery', 'Indoor Seating', 'Catering Available', 'Table reservation required', 'Buffet']"
https://www.zomato.com/chennai/grill-house-1-nungambakkam,Grill House," 24/47, Josier Street, Near Palmgrove Hotel, Nungambakkam, Chennai",Nungambakkam,"['North Indian', ' Chinese', ' Mughlai']","['Chicken Grill', ' Shawarma Roll', ' Chicken Shawarama', ' Mexican Shawarma', ' Mutton Dum Biryani']",850.0,3.7,247,4.0,4642,"['Home Delivery', 'Indoor Seating', 'Buffet']"
https://www.zomato.com/chennai/anise-taj-coromandel-nungambakkam,Anise - Taj Coromandel," Taj Coromandel, 37, Mahatma Gandhi Road, Nungambakkam, Chennai","Taj Coromandel, Nungambakkam","['North Indian', ' South Indian', ' Italian', ' Mediterranean', ' Thai', ' Seafood']","['Gilli Biryani', ' Chocolate Icecreams', ' Mocktails', ' Fish', ' Tiramisu', ' Chicken Tikka', ' Lunch Buffet']",3000.0,4.2,375,None,Does not offer Delivery,"['Breakfast', 'Wheelchair Accessible', 'Full Bar Available', 'Valet Parking Available', 'Indoor Seating', 'Table booking recommended', 'Luxury Dining', 'Brunch', '4/5 Star', 'Variable Menu', 'Buffet']"
https://www.zomato.com/chennai/the-coffee-bean-tea-leaf-velachery,The Coffee Bean & Tea Leaf," 1st Floor, Phoenix Market City, Velachery Main Road, Velachery, Chennai","Phoenix Market City, Velachery","['Cafe', ' Desserts']","['Coffee', ' Cheesecake', ' Sandwich', ' Tea', ' Hot Chocolate', ' Chocolate Pie', ' Pasta']",700.0,4.0,385,3.9,80,"['Home Delivery', 'Mall Parking', 'Wifi', 'Indoor Seating', 'Desserts and Bakes']"
https://www.zomato.com/chennai/kebablake-street-velachery,Kebab@Lake Street," 364, TNHB Main Road, Maruthapandiyar Salai, Ganapathy Nagar, Velachery, Chennai",Velachery,"['Kebab', ' Mughlai', ' Chinese', ' Biryani']",Invalid,500.0,4.0,266,3.8,10300,"['Home Delivery', 'Catering Available', 'Free Parking', 'Indoor Seating']"
https://www.zomato.com/chennai/brunchies-all-day-anna-nagar-west,Brunchies All Day," 170, 2 Avenue, Near 12th Main Road, Anna Nagar West, Chennai",Anna Nagar West,"['Continental', ' Chinese', ' Fast Food', ' Italian']","['Waffles', ' Pasta', ' Pizza', ' Crepe', ' Fries', ' Pancakes', ' Noodle']",800.0,4.0,382,3.9,1836,"['Home Delivery', 'Free Parking', 'Kid Friendly', 'Indoor Seating', 'Wifi', 'Brunch', 'Desserts and Bakes']"
https://www.zomato.com/chennai/anus-punjabi-dhaba-gopalapuram,Anu's Punjabi Dhaba," 271, Avvai Shanmugam Salai, Llyods Road, Gopalapuram, Chennai",Gopalapuram,"['North Indian', ' Chinese']","['Paneer Tikka', ' Naan', ' Dragon Chicken', ' Tandoori Chicken', ' Rabri', ' Dal Makhani', ' Kulcha']",800.0,4.1,277,4.3,2140,"['Home Delivery', 'Indoor Seating']"
https://www.zomato.com/chennai/tosai-club-thuraipakkam,Tosai Club," Plot 153, Chandrasekaran Avenue Main Road, Okkiyam, Thuraipakkam, Chennai",Thuraipakkam,"['South Indian', ' North Indian', ' Italian', ' Continental', ' Mughlai']","['Carrot Halwa', ' Nachos', ' Corn Soup', ' Pasta', ' Elaneer Payasam', ' Brownie', ' Veg Platter']",600.0,4.1,365,3.7,4055,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']"
https://www.zomato.com/chennai/idlies-ashok-nagar,Idlies," 17, 18th Avenue, Ashok Nagar, Chennai",Ashok Nagar,['South Indian'],"['Curd Rice', ' Buttermilk', ' Idli', ' Pongal', ' Podi Dosa', ' Upma', ' Vatha Kuzhambu']",250.0,4.3,281,3.9,1370,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
https://www.zomato.com/chennai/hotel-beach-house-potheri,Hotel Beach House," 48, Pillaiyar Koil Street, Potheri, Chennai",Potheri,"['North Indian', ' Chinese', ' Beverages']","['Chicken Shawarama', ' Shawarma', ' Rolls', ' Fried Rice', ' Tandoori Chicken', ' Butter Chicken', ' Naan']",500.0,3.4,548,4.0,11200,"['Home Delivery', 'Indoor Seating']"
https://www.zomato.com/chennai/munveedu-adyar,Munveedu," 34/72A, 4th Main Road, Gandhi Nagar, Adyar, Chennai",Adyar,"['South Indian', ' Chettinad', ' North Indian']","['Elaneer Payasam', ' Appam', ' Chicken Biryani', ' Zameen Virundhu', ' Chicken Sukha', ' Mutton Sukha', ' Tandoori Chicken']",550.0,3.9,380,3.9,67,"['Home Delivery', 'Indoor Seating']"
https://www.zomato.com/chennai/avartana-itc-grand-chola-guindy,Avartana - ITC Grand Chola," ITC Grand Chola, 63, Mount Road, Guindy, Chennai","ITC Grand Chola, Guindy","['South Indian', ' Chinese', ' Desserts']","['Chole', ' Carrot Ice Cream', ' Dumplings', ' Wine', ' Curd Rice', ' Ginger Sorbet', ' Buttermilk']",4500.0,4.8,371,None,Does not offer Delivery,"['Full Bar Available', 'Table reservation required', 'Indoor Seating', '4/5 Star']"
