 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
96.9921875,44.11800513,,0.713356069,1.736622074,14.63205454,10.97309461,140.2361321,0.0
107.71875,52.06185286,0.27886929899999996,-0.031273748999999997,12.37374582,40.519143,3.347249767,10.4413225,0.0
119.796875,61.04498333,0.191088338,-0.622847561,2.1086956519999998,15.22407522,10.84647063,146.47844640000002,0.0
126.96875,57.09079084,0.204108755,-0.622415132,4.147157191,23.477451300000002,7.946445859,69.24791531,0.0
97.96875,41.15024634,0.46644888,0.7734085079999999,2.793478261,16.88179416,8.212193881000001,80.95537217,0.0
104.5234375,45.05846286,,0.787176854,2.427257525,16.33237217,8.901441717,,0.0
119.296875,58.68511835,0.060716049,-0.668449972,37.01588629,65.15636388,1.517861659,0.94881451,0.0
116.40625,45.71795967,0.044329670999999994,0.8771002529999999,4.826086957,,6.024637359,38.02722289,0.0
80.3671875,34.80523288,,3.7677360189999995,1.7115384619999998,14.60515671,11.13932363,149.1712629,0.0
93.3984375,34.24163672,0.594230756,2.7980171210000004,2.069397993,13.826542499999999,10.08134312,132.0364407,0.0
10.078125,38.35251975,5.20018925,26.46538334,122.1613712,65.31915379,0.14413084199999998,,1.0
138.8203125,53.15343851,-0.170722812,-0.274806276,1.5284280940000001,12.31471485,12.07332548,188.24632340000002,0.0
103.65625,47.72012113,0.257344525,0.345180074,4.3821070230000005,25.48427899,6.204324895,39.44651339999999,0.0
111.046875,43.46907295,0.21029824800000002,0.545011539,10.70819398,37.27103074,3.616924092,12.70783117,0.0
93.6796875,46.2285311,0.478034763,0.624257034,2.387123746,15.11388655,8.57880751,94.55625421,0.0
124.5390625,54.85035072,,-0.273352798,7.439799331000001,36.61538168,4.790491664,21.36330438,0.0
120.1953125,52.83983148,0.185357575,-0.428666654,45.25334448,73.76139012,1.215526238,-0.12543617699999998,0.0
112.8515625,44.58192772,0.276913807,0.613526304,2.075250836,13.56328001,10.76685986,151.6899325,0.0
41.7109375,37.34031676,3.844365532,17.16007009,43.37123746,66.25060844,1.434829018,1.0558837490000001,1.0
119.6484375,50.82669541,0.125988795,-0.490890709,14.03929766,48.12898251,3.350884269,9.865338608,0.0
112.1640625,49.6177226,0.194429525,-0.025738453999999997,2.650501672,,8.736279531000001,99.29259759,0.0
103.640625,48.02680475,0.482874081,0.768882512,3.1011705689999998,16.49979118,7.78995805,80.1112021,0.0
86.8203125,38.40398612,0.768007764,1.7593704380000001,2.101170569,16.60344986,10.44405588,123.79504250000001,0.0
96.875,43.242593299999996,0.685667618,1.257409487,9.996655517999999,,4.30095108,17.81373586,0.0
154.328125,54.53627081,,-0.685811889,1.797658863,15.09227563,10.66082779,130.3232321,0.0
139.1484375,50.78510021,-0.14547601599999999,0.166840152,1.489966555,12.03064925,13.17410621,218.3786571,0.0
109.2734375,46.84444251,0.369008648,0.103034496,1.813545151,12.31129877,11.14418701,,0.0
107.8203125,56.95220496,0.313189007,-0.463708986,4.454849498,28.02394703,6.6317267520000005,44.34911766,0.0
98.546875,42.88809191,0.751079553,1.097966519,3.739966555,22.83018834,7.218699536,58.01752043,0.0
127.7734375,52.216678200000004,,-0.474235211,2.052675585,14.46959913,9.743741894,117.331225,0.0
117.6640625,51.54447069,0.151367269,-0.077549625,7.972408027,36.56158146,4.759935856,21.98786298,0.0
129.78125,49.01911896,,-0.09268384800000001,1.964882943,17.96136985,10.36549191,114.11492920000002,0.0
110.953125,45.25256543,0.147586598,0.297511332,2.176421405,14.85323335,10.05025675,124.9340571,0.0
108.71875,55.12300698,0.47659770700000004,-0.43630367600000003,154.7993311,88.74629315,-0.940553548,-0.7799314490000001,0.0
94.125,52.06171218,,0.165654327,5.097826087,25.96533505,6.540265511,46.52805653,0.0
125.8125,50.06226592,0.098213711,-0.058928756,1.950668896,,10.54480926,121.12828999999999,0.0
114.6875,54.35110826,0.25906397800000003,-0.128898121,2.74916388,16.51164455,8.32291473,86.47576718,0.0
143.703125,44.03112524,0.007296773,0.785614528,2.413043478,15.86765806,9.480588793999999,109.57416950000001,0.0
132.25,61.85706811,-0.148176269,-0.715994017,6.5326086960000005,31.1636597,5.666190414,33.73130593,0.0
57.765625,37.58936942,2.8556243639999996,11.16133667,87.66137124,60.78799619,0.7531076879999999,0.45037359899999996,1.0
114.3359375,50.64031826,0.265629333,-0.031477925,1.6655518390000001,15.6908421,11.10610613,136.3021759,0.0
127.6484375,43.63477502,-0.027529482999999997,0.066972419,3.345317726,18.18325482,7.366258001,65.1344517,0.0
127.015625,48.63929487,-0.095873821,-0.160838173,3.477424749,23.19537476,7.3537305779999995,57.02545693,0.0
124.5390625,54.42539365,-0.021559977,-0.42868576700000005,0.831103679,10.57952379,16.91770101,337.6726118,0.0
121.609375,52.28291941,0.028331699,-0.336576647,1.883779264,12.35859298,11.33630832,177.2589225,0.0
139.3984375,43.47293336,-0.006210416,0.129231187,3.45735786,18.32950053,7.3495077339999995,65.86976595,0.0
110.046875,38.79530806,0.40145098799999995,1.174854727,9.887959866000001,41.08447317,4.304703783,17.78401915,0.0
111.15625,41.81365609,-0.081760445,0.876420451,2.12541806,14.42902093,10.02978652,124.9713288,0.0
113.890625,41.44824227,0.322514564,0.6784194709999999,1.845317726,13.84041824,11.08893095,150.62710669999998,0.0
109.375,37.31705374,,1.40087109,0.66638796,9.60150354,19.44733444,449.3123551,0.0
120.5859375,46.95269018,-0.078296762,-0.10348189699999999,4.189799331000001,27.21314229,6.812267683,46.7673606,0.0
92.8984375,33.12472638,0.7476703020000001,3.4030999989999997,1.094481605,10.51986191,16.0248918,325.2080225,0.0
106.6484375,56.14136591,0.393052433,-0.470738576,3.7759197319999998,23.72878293,7.048874018999999,53.01416346,0.0
78.2109375,35.42943081,0.88583668,3.2781298430000003,2.114548495,15.75256275,9.026811448,96.4863885,0.0
94.78125,48.03806068,0.444129595,0.199480766,0.498327759,9.282765194,22.75314203,561.9678538,0.0
130.8984375,42.94433895,-0.14070359699999999,0.48204983799999995,2.078595318,13.05912116,10.23719707,144.6349517,0.0
135.5625,54.66356619,-0.21544974,-0.183418453,3.074414716,21.99886697,7.836686599999999,65.20933059,0.0
106.9453125,44.64623245,0.506182597,0.594810025,1.785117057,15.36125123,10.79072071,137.09687350000002,0.0
147.7421875,48.20484385,,0.057536893,1.929765886,15.10592755,11.43638145,154.712772,0.0
126.84375,48.86611772,0.055434514000000004,-0.06021502,2.153010033,17.73879125,9.435148407,96.89825425,0.0
147.6171875,48.73880017,0.133043098,-0.276044578,0.93729097,,17.0457608,383.4597858,0.0
136.890625,42.77781156,-0.11684649300000001,0.190931669,1.972408027,14.31507875,10.62455846,141.63272790000002,0.0
89.5546875,43.02866207,0.7648761409999999,0.9954436809999999,1.7667224080000001,12.71661527,11.67609629,179.0890322,0.0
121.5390625,47.305837100000005,0.161783509,0.332062397,2.8302675589999997,15.86888545,8.642340519,98.51849787,0.0
120.078125,59.00550946,0.060816546,-0.609986726,2.596153846,16.07850573,8.36123051,86.39107565,0.0
116.2109375,44.34975556,0.176215304,0.22138306600000002,2.06270903,12.89591393,10.3016424,149.8065882,0.0
77.7890625,38.68717737,1.041911621,2.6011541819999997,1.716555184,13.88073038,10.85431273,142.3388315,0.0
124.2421875,52.44055356,0.23558513600000003,-0.38595382,1.867892977,14.40500909,11.79805571,170.9243521,0.0
107.734375,47.61966577,0.19313446199999998,0.30055593,1.868729097,15.13341975,11.45036486,157.43454630000002,0.0
120.4296875,54.22013631,0.058401224,-0.38196585200000005,0.691471572,10.86813455,18.11525698,356.84907210000006,0.0
98.5703125,46.96486113,,0.6598851720000001,2.163043478,15.97744037,9.966214943999999,120.3597584,0.0
126.09375,53.5326182,-0.07786958299999999,-0.325063386,2.136287625,16.6146263,9.404116353,102.410542,0.0
130.8046875,45.40495888,,0.17114982899999998,2.00083612,16.73447464,10.88950112,130.9881673,0.0
143.125,52.22771654,,-0.222775631,2.171404682,13.34441693,10.00134368,137.7920415,0.0
121.3359375,47.25682446,0.23293320000000003,-0.106721627,2.407190635,20.00682781,9.17818655,88.59746945,0.0
106.3671875,46.88431092,,0.64599645,1.236622074,13.88762942,12.68935727,175.7387166,0.0
108.59375,41.52341913,0.188093211,1.0081367490000002,3.223244147,,7.810566296,65.62648358,0.0
138.4453125,45.60184491,0.027962307999999998,0.273099844,3.867892977,22.33881558,6.82564787,51.34469458,0.0
75.625,38.46812804,0.795750152,2.564002126,3.410535117,,6.973239262000001,52.54433231,0.0
132.4140625,46.74941967,-0.227629633,0.366542276,1.8712374580000002,17.27778579,11.21566444,139.4504771,0.0
109.6640625,50.0387783,0.8233453559999999,0.742821308,39.67976589,52.12905543,0.8361269590000001,-0.231366657,0.0
133.8984375,46.92977464,0.038795175,-0.09267130800000001,2.671404682,19.56153703,8.574377932,80.79545142,0.0
16.5390625,30.50074342,5.971549921,37.44917217,67.45150502,67.14417042,0.905511422,0.064849717,1.0
129.03125,43.08275784,-0.093376427,-0.067343625,96.14715719,,-0.21674755399999998,-1.872803961,0.0
82.21875,49.9042736,,2.732744507,39.13545151,72.72962746,1.6841827809999999,1.3694257730000001,1.0
102.71875,47.00663808,0.38524028899999996,0.076017502,2.658862876,15.33104093,8.491421178,,0.0
117.6328125,53.20917906,0.32291023,-0.127726619,5.589464883,28.06712909,5.582035661,32.50749412,0.0
128.96875,50.48157732,-0.017659876,0.049333422,10.86287625,,3.773144683,13.50070051,0.0
145.6875,44.71677363,,-0.191813173,28.02257525,56.31279394,1.8673852069999999,2.3705701,0.0
120.8671875,51.33382947,0.23674253899999997,-0.307321177,2.892976589,17.29128526,8.28996653,82.7014538,0.0
106.546875,47.15861854,0.277226181,-0.005696035,5.928093645,30.499079100000003,5.258864821,27.13375174,0.0
161.4609375,41.13865699,-0.26935128399999997,0.959990789,11.91137124,40.20845147,3.521496866,11.5501968,0.0
109.5546875,54.52705873,0.276643292,-0.35073241299999997,1.006688963,11.1730814,14.49422209,261.0331986,0.0
115.4453125,55.96731867,-0.016112673,-0.399577412,8.755016722,36.51079031,4.305626138,18.08493936,0.0
115.9765625,48.56719972,0.18432710600000002,-0.125639268,3.767558528,21.00946158,7.668350721,,0.0
105.4375,44.47238434,0.48297264700000003,0.8750246559999999,4.384615385,27.68357815,6.689029157,45.30050849,0.0
43.0,28.46653737,4.1547333680000005,25.62494676,25.64381271,57.61593129,2.477722851,5.393948282,1.0
100.265625,45.35872373,0.332871475,0.40492613899999996,12.05852843,43.43098842,3.763827058,13.37460254,0.0
101.140625,45.04905909,0.145294949,0.353296171,61.213210700000005,86.81333833,0.7287954390000001,-1.432832115,0.0
120.0078125,56.12673941,,-0.5543580029999999,2.307692308,14.50420217,9.161432158,110.2400493,0.0
137.7890625,49.9896321,-0.087397967,-0.287917268,3.8043478260000003,23.00163978,6.776079206,48.78894932,0.0
147.59375,53.65186354,-0.331162319,-0.45395387200000004,4.427257525,28.35339974,6.547949622000001,42.6142414,0.0
101.109375,44.96478385,0.46684233,0.650444999,4.303511706,,5.918597012,38.15288961,1.0
118.0859375,49.58893957,0.008047852,-0.322087662,3.2366220739999996,,7.656996735,73.71986437,0.0
104.359375,40.57857624,0.807804527,1.877997868,2.327759197,17.51667907,9.270957419,97.89793095,0.0
97.0625,47.27409273,0.278467144,0.435716882,0.553511706,,20.63675832,475.96213489999997,0.0
103.1328125,50.82727662,0.47362028100000003,0.095382476,3.177257525,20.67025761,8.54079572,80.67260982,0.0
33.2265625,30.45724843,,31.05885068,26.70568562,57.7051843,2.45648463,5.328990924,1.0
127.6484375,44.53941194,-0.148489318,0.277524294,20.24832776,56.41202971,2.578873051,5.077839394,0.0
81.3125,40.00893455,0.6767207890000001,1.4308979830000002,2.147993311,14.80319062,9.604544167,114.285775,0.0
100.46875,44.07325888,0.555637617,0.67395221,45.35702341,74.77745439,1.2616860840000002,-0.064242801,0.0
141.96875,50.47089779,0.24497449100000002,-0.34266465700000004,2.823578595,16.23818776,8.207743613,85.53258352,0.0
125.7578125,46.02915959,0.19694209899999998,0.18350691,2.663879599,20.81871263,8.948809134,84.43192006,0.0
114.4375,52.82337166,,-0.328247972,2.8896321069999997,18.06596588,7.776329337999999,70.66548997,0.0
115.3203125,45.5615884,0.299414607,0.642795754,1.7884615380000002,16.34308893,10.58825144,122.0038904,0.0
134.71875,47.11504164,0.016790271000000002,-0.0094454,1.608695652,,11.57602809,140.7891959,0.0
132.0078125,47.14331476,-0.09725605699999999,0.07953457900000001,3.099498328,19.94073912,8.149702669,73.88936262,0.0
131.1015625,51.96345468,0.027495192999999998,-0.260587401,1.823578595,14.72262425,10.80190691,136.86332190000002,0.0
96.921875,41.80602704,0.504894933,1.09944398,1.3494983280000001,13.66310823,12.00489558,164.3152603,0.0
106.390625,56.55752525,,-0.35078578899999996,1.4933110369999998,13.85359867,12.70893869,189.02474899999999,0.0
83.5234375,37.84114924,0.988602865,3.1484613739999996,1.239966555,12.78475425,13.81265453,222.8482124,0.0
106.7109375,57.72417609,0.196992737,-0.558141691,4.964882943,24.46850623,6.281506321,43.67234812,0.0
171.8359375,43.73388584,-0.7884344740000001,1.097378714,1.093645485,8.626760482,22.23225593,628.1653781,0.0
86.2734375,38.8250714,0.79835976,1.9199037540000001,3.1580267560000004,18.74336299,7.375990227999999,64.21722463,0.0
137.6015625,45.311481,0.202227635,0.315342551,1.85451505,12.42148201,11.28087134,175.8731351,0.0
97.3125,41.30843399,0.48494597100000003,1.121387711,2.1546822740000002,17.79562495,10.72121156,126.396478,0.0
147.0703125,45.58203175,-0.417425064,0.008936608,0.820234114,11.08466771,16.15530276,297.84794389999996,0.0
93.3359375,45.6058654,0.537548554,0.495895796,2.510869565,13.777157999999998,8.826058342,113.41014809999999,0.0
103.828125,45.09193896,0.521968842,0.19760376300000002,1.064381271,,18.1481764,423.7272087,0.0
75.7734375,34.39368012,1.179378924,4.867058903999999,2.949832776,16.49305595,7.53028086,73.04778469,0.0
125.5,46.563968100000004,0.202991542,0.007243326,0.714882943,8.404876704,24.27381059,703.8862195,0.0
147.1640625,54.89148063,-0.223358067,-0.360891567,2.0392976590000003,16.99983162,10.62605183,127.6388395,0.0
148.1015625,52.70419217,-0.337525516,-0.162120129,26.38210702,54.66944125,1.697281566,1.1989418790000002,0.0
115.0234375,54.11784953,-0.018054621,-0.59806409,1.407190635,13.02655823,12.55959787,186.7670686,0.0
133.1796875,45.73999781,0.121208569,0.41516317,1.443979933,12.18225746,11.69160598,182.942281,0.0
107.4765625,54.12470624,0.273396446,-0.35716521799999995,5.261705686,24.95140907,5.843750318,37.9931633,0.0
144.7734375,51.76059898,-0.214620471,0.24914382899999998,90.33361204,,0.056649469,-1.925910411,0.0
33.3203125,33.01868164,4.647928345,24.50116729,139.1722408,72.7871118,-0.31980499,-0.7877855559999999,1.0
97.1640625,36.96234937,0.6100891039999999,1.7700445169999999,4.442307692,22.13316756,5.774079997,,0.0
101.921875,48.42997673,0.298718329,0.093752295,2.586956522,15.20792228,8.827830642,,0.0
113.2421875,52.29554625,0.256158955,-0.26948932600000003,1.2784280940000001,11.31201907,14.00764443,250.8124256,0.0
132.03125,48.31244947,0.085750979,-0.066407834,1.884615385,17.79402019,10.800786,124.45498740000001,0.0
127.9453125,49.798862400000004,0.15442398400000001,-0.045697955,2.176421405,15.31431487,10.5184923,130.3958647,0.0
112.953125,42.98052964,,0.43447999600000003,1.4138795990000002,15.60722245,11.91019989,149.05840990000002,0.0
117.71875,44.56665259,0.5396320139999999,0.629941192,1.965719064,12.37558804,11.13653154,173.3709325,0.0
25.4453125,31.24995215,5.365693006,31.54724723,50.27759197,65.14055962,1.376166315,1.163678808,1.0
115.1875,42.85873416,0.316183033,0.37169687100000004,1.693143813,,11.70295545,170.67219780000002,0.0
114.6640625,47.5187919,0.103979214,-0.018457874,2.885451505,21.27690716,8.311412858999999,73.53109899,0.0
113.03125,44.25987487,0.168494041,0.020414842,7.356187291,33.3513056,4.588896636,20.35608333,0.0
97.2734375,36.19127028,0.5246887570000001,2.460060629,2.263377926,14.79729355,9.280698057999999,108.2987827,0.0
105.4921875,46.65481555,0.22622279899999997,0.274115538,2.5033444819999997,14.16384613,8.953382073,109.9471889,0.0
95.390625,45.42236412,0.538937729,0.738468062,30.6229097,63.46941783,1.776940899,1.5542884559999999,0.0
119.625,48.54282903,0.437014545,0.19316833100000003,2.12541806,13.15679776,9.880974916,,0.0
93.453125,47.23608581,0.7249247390000001,0.6051390870000001,5.573578595,29.38082505,5.611396876000001,31.90507786,0.0
118.671875,61.23419559,,-0.6731555709999999,3.180602007,,7.517279642999999,70.85448058,0.0
94.6328125,36.21914012,0.33070747899999997,2.221678334,2.534280936,21.23730379,8.744139992000001,,0.0
92.609375,50.42231562,0.8766966,0.939834465,3.287625418,17.99932777,7.303059165,64.55142277,0.0
138.28125,48.28689287,,-0.033960962000000004,2.598662207,16.9182907,9.040457389,98.445072,0.0
127.5703125,51.49676622,-0.11168116300000001,-0.194833089,4.9214046819999995,26.11212977,5.732764676,34.25556231,0.0
111.7890625,52.68147984,0.296538328,-0.14554026,2.466555184,20.79606468,9.087017126000001,85.72884232,0.0
118.4453125,46.98616961,0.148198217,0.09323214199999999,4.7976588630000006,28.239702500000003,6.41857635,42.26821806,0.0
90.2890625,45.45553328,0.339920321,0.565797808,4.296822742,25.87281776,7.100010086,52.98463191,0.0
112.7421875,54.14826955,0.57316435,0.037932282000000005,60.4222408,72.82610759,0.7532376740000001,-0.8257490340000001,1.0
128.875,52.75192532,-0.10772537,-0.526049158,1.9933110369999998,16.54945832,9.535645001,101.50057509999999,0.0
135.3671875,45.241517,-0.147412041,0.37187382,2.7424749160000004,22.71627167,8.89029666,80.96681838,0.0
123.03125,56.58620877,-0.076692455,-0.6109445520000001,4.341137123999999,21.54389654,6.881114941,54.82275741,0.0
110.8515625,50.49800272,0.25101033,-0.349872649,2.010869565,13.13344357,10.77773853,153.3863958,0.0
121.9140625,47.35471653,0.166023964,0.253377062,2.818561873,21.26197534,8.202457469,,0.0
89.3359375,37.99635619,0.519000241,1.8624698380000002,2.014214047,13.44108781,10.8595071,154.2096965,0.0
148.90625,44.25043035,-0.158846605,0.09062725599999999,2.617892977,16.00852556,8.75740228,95.11481246,0.0
121.96875,52.90084142,0.25712765600000004,-0.122024921,1.802675585,,11.16593181,146.9862767,0.0
127.7578125,38.48025997,0.095740602,1.108001743,5.466555184,28.0437973,5.398380306,29.4559716,0.0
119.5,41.58763338,0.27592777,0.7178769559999999,1.801839465,13.86967639,11.29478129,154.65385930000002,0.0
106.1875,43.35513774,0.037817645,0.654034528,0.760033445,11.60981196,18.30306725,363.540272,0.0
113.2109375,49.30559241,0.448273601,0.161572795,3.530936455,20.45305939,7.632567428,65.9557095,0.0
111.4140625,51.35971904,0.203979579,-0.059454575999999995,2.16638796,,9.718908124,105.5028997,0.0
112.2109375,37.97689518,0.145706082,0.846613686,21.95986622,58.82284549,2.47074354,4.445478946000001,0.0
135.203125,47.10532736,-0.021817372,-0.17413066,25.83110368,64.35764334,2.114647019,,0.0
110.484375,45.80836175,0.373527785,0.635847582,0.829431438,11.28052173,16.1071543,292.4680101,0.0
24.7578125,30.23624328,,45.32426718,113.70903009999999,85.28956551,0.027521155,-1.326408834,1.0
120.453125,49.92570408,0.101192665,-0.08501131,4.274247492,21.38596668,6.546668715,51.38040763,0.0
122.1640625,42.34655707,-0.036628265,0.328134677,2.788461538,15.73158744,7.89612168,81.50288888,0.0
133.6171875,60.14528258,-0.10607725300000001,-0.655963419,2.224916388,,9.744411275,,0.0
108.265625,48.93689884,0.58196655,0.543690836,2.2625418059999998,14.26022962,9.836366472,127.88890249999999,0.0
129.8046875,47.32402577,-0.015331362,0.169093672,9.013377926,37.22996179,4.216576559,17.1289223,0.0
80.5234375,54.07618538,1.390950312,1.282291873,66.31187291,77.54995516,0.8701473390000001,-0.478375944,1.0
104.828125,51.93853179,0.40210878299999997,-0.105684584,2.444816054,17.60509195,8.567573097,82.16920197,0.0
125.0546875,42.29053318,0.21189049399999998,0.443069685,5.977424749,30.91811916,5.45952163,30.07421526,0.0
110.5546875,55.00679057,0.28897940000000005,0.041158075,3.6396321069999997,19.92888027,7.207992405,60.55503889,0.0
89.671875,37.52105854,0.601359824,1.7646521119999998,2.54180602,17.22589707,9.405202323,103.6204913,0.0
100.4296875,46.21260035,0.56868656,0.504532148,3.02173913,18.73524915,8.098372381,77.70968646,0.0
129.84375,41.08916324,,0.5182420870000001,2.393812709,14.02558324,9.182906756,115.88660490000001,0.0
125.9375,54.51200413,,-0.607605947,0.839464883,9.758761489,18.8029448,425.94181619999995,0.0
87.125,35.84079379999999,0.599173734,2.8218235039999997,2.336956522,18.29887524,8.851215769,85.03125553,0.0
111.734375,57.72462705,0.178544354,-0.6205958570000001,5.745819397999999,28.40204561,5.7378698020000005,33.9851352,0.0
99.5859375,46.28976793,0.611001,0.7622665470000001,11.24832776,42.57913395,3.8549068839999996,13.83726042,0.0
85.2265625,36.12266749,0.663930956,2.7655358210000003,2.681438127,15.87033654,8.498761341,90.54841258,0.0
129.875,52.43492991,-0.1411654,-0.359899908,0.828595318,11.22221064,16.2258619,298.6245022,0.0
91.7109375,41.44332582,0.632738177,1.094604845,11.98494983,,3.548825995,11.33852664,0.0
122.5,46.00424573,0.318618763,0.369366034,2.076923077,17.20127074,9.847657658,107.31049840000001,0.0
128.78125,49.03792179,0.093784138,-0.18852481,8.848662207,38.5564522,4.385354135,18.28619392,0.0
138.4296875,52.25428864,-0.177426602,-0.41500001,1.9239130430000002,17.21223208,10.58460212,119.21030259999998,0.0
31.25,29.7943472,,32.00199897,19.06939799,51.18329936,2.9669367839999996,8.228683085,1.0
108.8203125,51.02518275,0.507466365,0.14980565,2.4740802680000002,14.95903538,8.784109622999999,100.66785990000001,0.0
133.125,45.87261574,,-0.032632192000000004,2.564381271,18.03211652,8.059278165,72.37749027,0.0
129.9296875,52.11318565,0.17783901,-0.278631949,2.555183946,15.8102079,8.941180402999999,,0.0
79.640625,32.94164689,0.981903415,4.951839322,1.407190635,10.89838663,13.98517336,268.79390960000006,0.0
111.140625,44.16300318,0.37485455,1.218564508,0.821906355,11.48232123,16.8027384,313.56308110000003,0.0
127.3125,48.54230597,0.40384491899999997,0.35854845700000004,3.690635452,23.09703131,6.964064669,51.44266448,0.0
111.3203125,41.86603143,0.23343404899999998,0.081591697,2.87458194,21.07502102,8.308187302,73.30483369,0.0
87.0546875,39.81918284,0.63385693,1.490976406,3.055183946,17.24189398,7.836651265,75.65519214,0.0
120.3125,48.97587895,0.340131465,-0.012273793,147.0225753,88.72365307,-0.799010975,-0.9762167840000001,0.0
131.6953125,50.55760307,-0.04821335,-0.021981998,1.5016722409999999,11.89948836,12.32831062,202.0559739,0.0
110.421875,45.77024985,0.37904642,0.486063201,0.761705686,10.26875827,18.87990951,405.29413450000004,0.0
106.2890625,42.36728402,0.304728032,0.9647849490000001,0.842809365,9.835624289,18.10163502,403.77604080000003,0.0
99.1640625,40.17224192,0.39188359100000003,1.4547115590000002,3.751672241,20.52291416,6.638846262,50.98142706,0.0
118.609375,53.196456999999995,0.386486255,-0.391453476,6.880434782999999,31.45280882,4.726094845,22.132669699999997,0.0
134.0078125,57.18152238,0.10293065800000001,-0.775648728,44.73076923,77.12641811,1.167820064,-0.57144222,0.0
135.1640625,48.83978548,,-0.290957727,2.584448161,16.18621959,9.183111777,102.2371957,0.0
129.046875,52.99909483,,-0.721977889,4.759197324,27.022606800000002,6.36939447,42.26168651,0.0
108.8046875,44.8469722,0.341230484,0.440661521,3.255852843,20.67954471,8.388128429,79.81336968,0.0
124.625,52.01051576,0.02766102,-0.47952981200000006,3.0585284280000002,19.02550442,9.083467732,93.95943534,0.0
138.4921875,60.34497132,-0.133531761,-0.756940198,1.851170569,,11.50686746,193.1870132,0.0
122.4453125,51.803385600000006,0.058693361,-0.173922338,55.34197324,90.62547951,1.132441144,-0.5580662270000001,0.0
130.2578125,51.03831987,0.009638751999999999,0.033505447,2.22909699,16.36521996,10.11661912,119.3889949,0.0
98.203125,48.09355456,0.318348374,0.307241909,2.7591973239999996,15.06137524,8.453216591,95.63924102,0.0
58.4375,47.26963051,2.148539156,4.683292326,55.52006689,74.83821189,1.13811631,-0.027805804,1.0
117.2890625,57.82694446,0.09371873300000001,-0.613488254,2.8988294310000002,14.89345545,8.373217537,96.99354341,0.0
65.9375,35.33981245,,11.64852444,15.68478261,,3.5071074230000003,12.85577905,1.0
101.703125,47.62768355,0.2233661,0.06569874099999999,1.203177258,13.2316519,15.17421845,249.27092050000002,0.0
106.4296875,47.67888743,0.49845923,0.6725205479999999,3.5183946489999998,24.58152424,7.345052912000001,54.74737864,0.0
108.296875,42.91622642,,0.641530273,3.217391304,22.6378992,8.180308823999999,70.74932905,0.0
140.6171875,41.24793955,0.058702942,1.153036329,1.615384615,12.84311942,11.72015722,172.3667804,0.0
118.828125,50.55444302,0.126804587,-0.06931105900000001,4.265050167,21.66071184,6.70467075,50.80538157,0.0
115.015625,48.92053256,0.101683472,-0.04925906,13.74414716,44.97676573,3.169527936,8.652810572,0.0
136.2421875,52.08162855,-0.173853371,-0.730349907,10.84531773,40.29909482,3.774310774,13.22787855,0.0
127.53125,54.94868878,-0.049833761,-0.592992109,1.2792642140000001,11.52272459,13.20342712,228.18444649999998,0.0
112.7734375,45.49265305,0.37845838,0.693491005,4.621237458,25.51053,6.09866249,39.75148537,0.0
121.8203125,49.49785879,0.161073472,-0.09473760199999999,6.474080268,29.98004069,5.383098658,30.27217587,0.0
139.3671875,49.40266173,-0.08792521699999999,-0.071445307,6.176421405,28.60148532,5.880386973999999,37.936941499999996,0.0
153.515625,44.32655531,,0.32360474100000003,2.581103679,15.45186541,8.55801915,,0.0
70.265625,36.28327877,0.9023164509999999,3.9557295160000003,1.522575251,15.24275118,11.97881943,159.44159399999998,0.0
107.7890625,46.57078825,0.35298548399999996,0.051859108,2.06187291,13.60618531,10.28214335,137.826245,0.0
124.5,53.52160779,0.034350013,-0.245292691,2.151337793,17.63432935,9.624465601,101.9332559,0.0
92.734375,34.77280825,,2.747318785,0.7408026759999999,11.64424043,19.02226595,390.8721181,0.0
118.2265625,49.81735623,0.38529158700000005,-0.08538851900000001,1.0292642140000001,12.43847655,14.90819615,250.5163688,0.0
130.7265625,59.37509406,-0.058869538,-0.594023791,2.977424749,17.30110071,8.31057945,83.17580306,0.0
83.2421875,32.35297178,1.1237276059999999,5.0075632919999995,6.806020067,33.948699700000006,5.190254661,26.48604571,0.0
121.828125,43.70231497,0.234856672,-0.032099019,1.1312709029999999,12.76296608,15.31812245,265.86938119999996,0.0
116.7265625,42.16572861,0.161782762,0.824543727,2.300167224,18.38866981,9.215087982,92.00450389,0.0
113.5390625,39.56124649,0.45882452799999995,1.202830747,2.279264214,13.56918127,9.564840347,127.5337909,0.0
94.796875,38.88913718,0.578815118,1.518397665,2.032608696,13.89496336,9.891474772,126.40542669999999,0.0
118.5234375,48.20447413,0.08416855300000001,-0.012908726,2.355351171,13.54485845,9.648579966,129.08095490000002,0.0
185.2578125,63.00387464,-1.7380207619999999,1.8811122980000001,184.6889632,71.86430621,-1.013736501,-0.047571683,0.0
101.71875,40.94698125,0.517195769,1.6232119409999999,2.6797658859999998,15.83052886,8.191362605,85.9253615,0.0
136.546875,44.74962629,-0.053491990999999996,0.088683126,0.579431438,9.355102252,21.15584496,509.9057726,0.0
146.4296875,46.56341167,-0.339591121,0.281639262,5.523411371,29.59922297,5.781407843999999,34.15168048,0.0
134.9609375,49.55432662,-0.135303833,-0.080469602,10.69648829,41.34204361,3.8939341389999997,14.13120625,0.0
